t_sec,method,frame_idx,x_px,y_px,z_mm,dot_x_px,dot_y_px,dot_dist_px,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
4313.218000,hsv,86,1003.71,545.80,nan,990.00,540.00,6.43,994.26,544.48,6.19,1.98,5,0.0
4313.250000,hsv,87,1009.50,543.13,nan,990.69,540.61,6.90,994.56,544.87,6.68,3.10,5,0.0
4313.281000,hsv,88,1014.04,534.73,nan,991.04,540.93,11.34,992.37,542.27,3.28,11.11,5,0.0
4313.312000,hsv,89,1016.79,537.67,nan,991.71,541.59,11.57,994.26,544.48,6.19,10.77,5,0.0
4313.359000,hsv,90,1016.57,544.78,nan,992.70,542.62,9.97,996.79,548.23,10.72,6.60,5,0.0
4313.390000,hsv,91,1016.98,531.97,nan,993.33,543.34,14.75,992.04,541.92,2.81,14.61,5,0.0
4313.421000,hsv,92,1018.44,530.59,nan,993.95,544.09,16.73,992.04,541.92,2.81,16.35,5,0.0
4313.453000,hsv,93,1015.60,530.50,nan,994.56,544.87,16.04,991.37,541.26,1.86,14.91,5,0.0
4313.484000,hsv,94,1013.86,540.42,nan,995.15,545.67,7.42,994.56,544.87,6.68,7.34,5,0.0
4313.515000,hsv,95,1013.81,541.85,nan,995.71,546.50,6.57,995.15,545.67,7.68,6.47,5,0.0
4313.562000,hsv,96,1019.73,534.91,nan,996.53,547.79,15.30,993.65,543.72,5.21,14.21,5,0.0
4313.593000,hsv,97,1020.88,543.50,nan,997.05,548.67,10.05,997.05,548.67,11.23,10.05,5,0.0
4313.625000,hsv,98,1021.07,537.80,nan,997.55,549.59,14.39,995.15,545.67,7.68,13.24,5,0.0
4313.671000,hsv,99,1029.04,510.98,nan,998.25,551.00,42.24,990.00,540.00,0.00,36.28,5,0.0
4313.703000,hsv,100,1023.62,502.26,nan,998.69,551.97,50.52,990.00,540.00,0.00,41.69,5,0.0
4313.734000,hsv,101,1017.47,516.31,nan,999.11,552.96,36.86,990.00,540.00,0.00,27.07,5,0.0
4313.765000,hsv,102,1017.72,553.37,nan,999.50,553.97,3.84,999.69,554.49,17.63,3.77,5,0.0
4313.796000,hsv,103,1022.74,574.90,nan,999.87,555.01,21.15,1001.76,574.47,37.89,5.31,5,0.0
4313.828000,hsv,104,1026.22,555.07,nan,1000.21,556.06,9.50,1000.67,557.68,20.97,9.36,5,0.0
4313.875000,hsv,105,1023.96,536.47,nan,1000.67,557.68,22.43,995.15,545.67,7.68,15.78,5,0.0
4313.906000,hsv,106,1012.25,546.07,nan,1000.95,558.78,12.83,996.53,547.79,10.20,3.16,5,0.0
4313.937000,hsv,107,1011.39,573.12,nan,1001.20,559.90,13.48,1001.90,573.19,36.61,3.35,5,0.0
4313.968000,hsv,108,1019.48,587.63,nan,1001.41,561.04,26.78,999.21,585.55,49.28,5.79,5,0.0
4314.000000,hsv,109,1020.39,559.16,nan,1001.60,562.19,4.78,1001.20,559.90,23.25,4.16,5,0.0
4314.031000,hsv,110,1016.57,544.78,nan,1001.76,563.36,18.59,996.79,548.23,10.72,6.60,5,0.0
4314.062000,hsv,111,1012.91,570.32,nan,1001.89,564.54,6.18,1002.06,570.66,34.07,2.40,5,0.0
4314.109000,hsv,112,1018.89,606.13,nan,1001.99,565.74,40.45,992.80,598.54,63.80,13.67,5,0.0
4314.140000,hsv,113,1016.41,594.65,nan,1002.05,566.95,27.70,996.48,592.10,56.39,6.36,5,0.0
4314.203000,hsv,114,1015.84,567.56,nan,1002.09,569.42,1.87,1002.07,567.57,30.97,0.19,5,0.0
4314.250000,hsv,115,1011.32,620.14,nan,1002.03,571.29,48.98,985.54,607.69,75.50,17.96,5,0.0
4314.281000,hsv,116,1024.88,641.95,nan,1001.95,572.56,69.71,981.45,611.66,81.21,40.72,5,0.0
4314.312000,hsv,117,1021.88,601.95,nan,1001.83,573.83,28.49,994.76,595.34,60.05,13.39,5,0.0
4314.343000,hsv,118,1007.39,564.44,nan,1001.68,575.11,12.31,1001.83,563.95,27.35,6.30,5,0.0
4314.375000,hsv,119,1008.27,581.57,nan,1001.50,576.40,7.40,1000.05,582.92,46.52,4.07,5,0.0
4314.406000,hsv,120,1028.97,647.78,nan,1001.28,577.69,70.86,980.83,612.21,82.03,47.12,5,0.0
4314.437000,hsv,121,1037.28,655.17,nan,1001.03,578.99,78.03,980.83,612.21,82.03,56.79,5,0.0
4314.468000,hsv,122,1018.62,614.67,nan,1000.74,580.30,34.53,989.67,602.90,69.17,18.52,5,0.0
4314.500000,hsv,123,1001.76,607.01,nan,1000.41,581.61,26.98,988.19,604.73,71.52,3.88,5,0.0
4314.546000,hsv,124,1003.25,649.81,nan,999.85,583.57,66.65,972.70,618.33,92.21,37.16,5,0.0
4314.593000,hsv,125,1016.13,692.97,nan,999.21,585.55,107.46,965.84,622.29,100.15,79.43,5,0.0
4314.625000,hsv,126,990.51,602.38,nan,998.74,586.86,22.19,987.16,605.92,73.11,5.55,5,0.0
4314.656000,hsv,127,987.57,605.14,nan,998.23,588.17,24.41,984.42,608.85,77.12,5.27,5,0.0
4314.703000,hsv,128,1000.00,662.53,nan,997.39,590.14,72.77,967.42,621.46,98.36,46.87,5,0.0
4314.734000,hsv,129,1003.64,682.60,nan,996.79,591.45,91.24,964.22,623.09,101.94,65.98,5,0.0
4314.781000,hsv,130,976.70,633.29,nan,995.82,593.40,46.19,966.63,621.88,99.25,12.84,5,0.0
4314.812000,hsv,131,951.71,612.55,nan,995.12,594.70,45.02,959.21,625.30,107.42,13.86,5,0.0
4314.859000,hsv,132,949.34,642.39,nan,994.00,596.62,62.12,948.47,628.75,118.72,14.09,5,0.0
4314.890000,hsv,133,943.78,637.94,360.0,993.21,597.90,60.52,945.64,629.40,121.61,8.81,5,1.0
4314.921000,hsv,134,917.82,602.92,nan,992.38,599.17,64.13,928.80,631.32,138.59,28.40,5,0.0
4314.953000,hsv,135,915.95,617.11,nan,991.52,600.42,66.68,926.74,631.33,140.65,14.23,5,0.0
4315.000000,hsv,136,930.11,664.58,355.0,990.61,601.67,82.28,934.89,631.00,132.49,33.69,5,1.0
4315.062000,hsv,137,930.43,654.62,nan,988.70,604.12,71.68,935.89,630.91,131.49,23.79,5,0.0
4315.109000,hsv,138,894.17,585.07,nan,987.16,605.92,79.33,897.03,626.51,170.87,43.62,5,0.0
4315.140000,hsv,139,902.73,629.51,nan,986.09,607.11,72.59,917.33,630.83,150.08,1.34,5,0.0
4315.171000,hsv,140,926.49,688.69,354.0,984.98,608.27,94.76,931.87,631.21,135.53,57.56,5,1.0
4315.218000,hsv,141,890.73,603.48,nan,983.26,609.99,75.49,901.32,627.79,166.40,25.23,5,0.0
4315.250000,hsv,142,884.99,604.72,nan,982.06,611.11,78.58,897.03,626.51,170.87,22.80,5,0.0
4315.296000,hsv,143,904.31,669.46,nan,980.20,612.75,84.00,920.49,631.10,146.91,38.43,5,0.0
4315.328000,hsv,144,927.37,705.82,355.0,978.91,613.82,101.72,931.87,631.21,135.53,74.70,5,1.0
4315.359000,hsv,145,913.12,661.19,411.0,977.59,614.86,70.21,925.71,631.32,141.68,29.88,5,1.0
4315.406000,hsv,146,891.56,622.03,nan,975.55,616.38,67.11,906.68,629.12,160.87,7.36,5,0.0
4315.453000,hsv,147,887.25,623.32,nan,973.43,617.85,68.21,904.54,628.62,163.07,5.38,5,0.0
4315.484000,hsv,148,928.84,704.44,356.0,971.97,618.80,92.65,932.88,631.15,134.51,73.39,5,1.0
4315.515000,hsv,149,906.23,653.85,369.0,970.49,619.71,61.22,921.54,631.17,145.86,22.76,5,1.0
4315.562000,hsv,150,882.57,636.00,nan,968.20,621.04,67.94,903.46,628.36,164.18,7.79,5,0.0
4315.593000,hsv,151,884.69,658.86,368.0,966.63,621.88,73.15,908.82,629.56,158.69,29.78,5,1.0
4315.640000,hsv,152,892.19,691.88,359.0,964.22,623.09,88.12,916.27,630.71,151.15,61.58,5,1.0
4315.671000,hsv,153,881.98,654.50,370.0,962.58,623.86,68.35,906.68,629.12,160.87,25.91,5,1.0
4315.703000,hsv,154,852.25,603.68,nan,960.91,624.60,84.36,871.86,614.48,198.85,13.05,5,0.0
4315.734000,hsv,155,838.42,590.42,nan,959.21,625.30,96.89,857.24,603.23,217.32,17.26,5,0.0
4315.765000,hsv,156,848.81,622.10,nan,957.49,625.96,80.97,879.04,618.76,190.49,4.13,5,0.0
4315.828000,hsv,157,865.90,622.64,nan,953.96,627.19,64.69,889.56,623.77,178.83,1.13,5,0.0
4315.859000,hsv,158,857.06,586.74,nan,953.06,627.47,81.22,864.88,609.58,207.37,29.03,5,0.0
4315.906000,hsv,159,858.40,589.63,nan,950.32,628.27,76.93,867.84,611.76,203.70,27.28,5,0.0
4315.937000,hsv,160,866.73,641.19,nan,948.47,628.75,59.73,894.89,625.79,173.13,16.15,5,0.0
4315.984000,hsv,161,881.53,668.74,368.0,945.64,629.40,59.39,908.82,629.56,158.69,39.93,5,1.0
4316.015000,hsv,162,860.56,611.07,nan,943.74,629.79,61.24,881.12,619.86,188.13,9.79,5,0.0
4316.062000,hsv,163,844.88,566.40,nan,940.83,630.29,92.70,844.94,590.23,235.23,37.32,5,0.0
4316.093000,hsv,164,851.48,627.88,375.0,938.87,630.57,60.32,882.17,620.40,186.96,8.29,5,1.0
