t_sec,method,frame_idx,x_px,y_px,z_mm,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
8065.625000,mp,125,330.67,242.35,524.0,332.74,241.28,1.48,2.33,5,1.0
8065.656000,mp,126,330.06,242.35,524.0,332.60,241.01,1.18,2.87,5,1.0
8065.687000,mp,127,329.41,242.00,529.0,332.16,240.24,0.29,3.26,5,1.0
8065.718000,mp,128,328.81,241.37,529.0,332.00,240.00,0.00,3.47,5,1.0
8065.750000,mp,129,328.73,241.15,529.0,332.00,240.00,0.00,3.47,5,1.0
8065.781000,mp,130,328.73,240.87,528.0,332.00,240.00,0.00,3.38,5,1.0
8065.812000,mp,131,328.73,240.70,529.0,332.00,240.00,0.00,3.34,5,1.0
8065.843000,mp,132,328.04,240.70,530.0,332.00,240.00,0.00,4.02,5,1.0
8065.875000,mp,133,327.12,239.64,532.0,332.00,240.00,0.00,4.89,5,1.0
8065.921000,mp,134,326.50,239.46,532.0,332.00,240.00,0.00,5.53,5,1.0
8065.937000,mp,135,326.10,237.60,531.0,332.00,240.00,0.00,6.37,5,1.0
8065.984000,mp,136,325.43,236.66,532.0,332.00,240.00,0.00,7.37,5,1.0
8066.015000,mp,137,324.10,236.56,532.0,332.00,240.00,0.00,8.62,5,1.0
8066.046000,mp,138,323.65,236.54,531.0,332.00,240.00,0.00,9.04,5,1.0
8066.078000,mp,139,323.28,236.54,530.0,332.00,240.00,0.00,9.38,5,1.0
8066.125000,mp,140,323.28,236.39,531.0,332.00,240.00,0.00,9.44,5,1.0
8066.156000,mp,141,323.75,235.74,530.0,332.00,240.00,0.00,9.29,5,1.0
8066.187000,mp,142,323.83,235.12,531.0,332.00,240.00,0.00,9.52,5,1.0
8066.218000,mp,143,323.83,235.01,530.0,332.00,240.00,0.00,9.58,5,1.0
8066.250000,mp,144,323.73,235.12,530.0,332.00,240.00,0.00,9.60,5,1.0
8066.281000,mp,145,323.21,235.02,530.0,332.00,240.00,0.00,10.10,5,1.0
8066.328000,mp,146,323.11,235.28,531.0,332.00,240.00,0.00,10.07,5,1.0
8066.359000,mp,147,322.60,236.49,530.0,332.00,240.00,0.00,10.03,5,1.0
8066.390000,mp,148,322.60,236.56,530.0,332.00,240.00,0.00,10.01,5,1.0
8066.421000,mp,149,323.20,237.22,530.0,332.00,240.00,0.00,9.23,5,1.0
