t_sec,method,frame_idx,x_px,y_px,z_mm,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
657.046000,mp,41,328.93,236.88,577.0,332.00,240.00,0.00,4.38,5,1.0
657.078000,mp,42,328.85,236.66,579.0,332.00,240.00,0.00,4.59,5,1.0
657.109000,mp,43,328.85,236.66,579.0,332.00,240.00,0.00,4.59,5,1.0
657.140000,mp,44,328.22,236.68,577.0,332.00,240.00,0.00,5.03,5,1.0
657.171000,mp,45,328.17,236.68,578.0,332.00,240.00,0.00,5.07,5,1.0
657.203000,mp,46,327.85,236.68,578.0,332.00,240.00,0.00,5.32,5,1.0
657.234000,mp,47,327.47,237.01,577.0,332.00,240.00,0.00,5.43,5,1.0
657.281000,mp,48,327.23,237.50,579.0,332.00,240.00,0.00,5.39,5,1.0
657.296000,mp,49,327.09,237.50,578.0,332.00,240.00,0.00,5.51,5,1.0
657.343000,mp,50,326.94,237.29,576.0,332.00,240.00,0.00,5.74,5,1.0
657.375000,mp,51,326.85,237.29,577.0,332.00,240.00,0.00,5.82,5,1.0
657.406000,mp,52,326.72,237.38,577.0,332.00,240.00,0.00,5.89,5,1.0
657.437000,mp,53,326.18,237.46,578.0,332.00,240.00,0.00,6.35,5,1.0
657.468000,mp,54,325.82,237.56,579.0,332.00,240.00,0.00,6.65,5,1.0
657.500000,mp,55,325.61,237.56,577.0,332.00,240.00,0.00,6.84,5,1.0
657.531000,mp,56,325.30,237.77,576.0,332.00,240.00,0.00,7.07,5,1.0
657.578000,mp,57,325.07,237.87,578.0,332.00,240.00,0.00,7.25,5,1.0
657.593000,mp,58,324.85,237.77,578.0,332.00,240.00,0.00,7.49,5,1.0
657.640000,mp,59,324.66,238.11,578.0,332.00,240.00,0.00,7.58,5,1.0
657.687000,mp,60,324.63,238.16,580.0,332.00,240.00,0.00,7.59,5,1.0
657.703000,mp,61,324.56,238.20,579.0,332.00,240.00,0.00,7.65,5,1.0
657.734000,mp,62,324.37,238.20,578.0,332.00,240.00,0.00,7.84,5,1.0
657.781000,mp,63,324.36,238.37,578.0,332.00,240.00,0.00,7.81,5,1.0
657.812000,mp,64,324.18,238.79,577.0,332.00,240.00,0.00,7.91,5,1.0
657.843000,mp,65,323.96,238.81,578.0,332.00,240.00,0.00,8.12,5,1.0
657.875000,mp,66,323.94,238.81,578.0,332.00,240.00,0.00,8.15,5,1.0
657.906000,mp,67,323.56,238.59,578.0,332.00,240.00,0.00,8.56,5,1.0
657.937000,mp,68,323.49,238.59,578.0,332.00,240.00,0.00,8.63,5,1.0
657.984000,mp,69,323.44,238.74,578.0,332.00,240.00,0.00,8.65,5,1.0
658.015000,mp,70,323.28,238.77,576.0,332.00,240.00,0.00,8.81,5,1.0
658.046000,mp,71,323.03,238.77,578.0,332.00,240.00,0.00,9.05,5,1.0
658.078000,mp,72,322.88,238.92,578.0,332.00,240.00,0.00,9.18,5,1.0
658.109000,mp,73,323.03,238.94,577.0,332.00,240.00,0.00,9.03,5,1.0
658.140000,mp,74,322.92,238.98,577.0,332.00,240.00,0.00,9.14,5,1.0
658.171000,mp,75,323.05,238.98,577.0,332.00,240.00,0.00,9.00,5,1.0
658.203000,mp,76,323.18,239.22,576.0,332.00,240.00,0.00,8.85,5,1.0
658.234000,mp,77,323.19,239.38,576.0,332.00,240.00,0.00,8.83,5,1.0
658.281000,mp,78,323.19,239.48,578.0,332.00,240.00,0.00,8.82,5,1.0
658.312000,mp,79,323.14,239.63,578.0,332.00,240.00,0.00,8.87,5,1.0
