t_sec,method,frame_idx,x_px,y_px,z_mm,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
85161.093000,hsv,400,317.00,240.00,260.0,980.00,540.00,0.00,11.00,5,1.0
85161.125000,hsv,401,317.00,241.00,260.0,980.00,540.00,0.00,11.23,5,1.0
85161.171000,hsv,402,318.00,242.00,260.0,980.00,540.00,0.00,14.71,5,1.0
85161.203000,hsv,403,318.00,241.00,260.0,980.00,540.00,0.00,14.18,5,1.0
85161.234000,hsv,404,317.00,240.00,260.0,980.00,540.00,0.00,11.00,5,1.0
85161.265000,hsv,405,316.00,241.00,261.0,980.00,540.00,0.00,8.31,5,1.0
85161.296000,hsv,406,314.00,242.00,259.0,980.89,540.63,1.09,4.83,5,1.0
85161.328000,hsv,407,312.00,242.00,259.0,984.48,543.95,5.99,0.73,5,1.0
85161.359000,hsv,408,309.00,243.00,259.0,988.10,549.31,12.47,5.53,5,1.0
85161.390000,hsv,409,307.00,244.00,259.0,989.47,552.46,15.91,10.14,5,1.0
85161.421000,hsv,410,303.00,244.00,260.0,990.29,555.01,18.59,21.57,5,1.0
85161.453000,hsv,411,295.00,247.00,259.0,991.28,560.50,24.17,43.97,5,1.0
85161.500000,hsv,412,281.00,249.00,259.0,991.43,562.92,26.60,85.61,5,1.0
85161.531000,hsv,413,267.00,256.00,257.0,1170.47,577.61,787.83,51.49,5,1.0
85161.562000,hsv,414,255.00,261.00,256.0,1169.79,588.42,798.66,14.83,5,1.0
85161.593000,hsv,415,248.00,263.00,254.0,1169.58,590.58,800.84,6.52,5,1.0
85161.625000,hsv,416,246.00,262.00,252.0,1169.79,588.42,798.66,12.26,5,1.0
85161.656000,hsv,417,243.00,260.00,252.0,1170.12,584.09,794.32,20.90,5,1.0
85161.687000,hsv,418,238.00,260.00,251.0,1170.26,581.93,792.16,35.87,5,1.0
85161.718000,hsv,419,232.00,263.00,249.0,1169.97,586.25,796.49,54.31,5,1.0
85161.750000,hsv,420,224.00,266.00,248.0,1169.58,590.58,800.84,78.82,5,1.0
85161.796000,hsv,421,218.00,268.00,247.0,1169.36,592.75,803.02,97.18,5,1.0
85161.828000,hsv,422,214.00,269.00,246.0,1357.10,541.44,2663.39,101.63,5,1.0
85161.859000,hsv,423,212.00,266.00,246.0,1357.10,541.44,2663.39,92.73,5,1.0
85161.890000,hsv,424,212.00,262.00,244.0,1357.10,541.44,2663.39,87.48,5,1.0
85161.921000,hsv,425,214.00,258.00,243.0,1357.10,541.44,2663.39,88.22,5,1.0
85161.953000,hsv,426,215.00,253.00,242.0,1357.10,541.44,2663.39,86.68,5,1.0
85162.000000,hsv,427,215.00,251.00,240.0,1357.10,541.44,2663.39,85.34,5,1.0
85162.015000,hsv,428,214.00,250.00,240.0,1357.10,541.44,2663.39,81.85,5,1.0
85162.046000,hsv,429,213.00,249.00,239.0,1357.10,541.44,2663.39,78.39,5,1.0
85162.093000,hsv,430,211.00,248.00,237.0,1357.10,541.44,2663.39,72.03,5,1.0
85162.125000,hsv,431,207.00,247.00,236.0,1357.10,541.44,2663.39,59.83,5,1.0
85162.156000,hsv,432,202.00,247.00,235.0,1357.10,541.44,2663.39,45.41,5,1.0
85162.203000,hsv,433,197.00,245.00,232.0,1357.10,541.44,2663.39,29.76,5,1.0
85162.234000,hsv,434,194.00,243.00,231.0,1357.10,541.44,2663.39,19.82,5,1.0
85162.265000,hsv,435,192.00,241.00,229.0,1357.10,541.44,2663.39,13.12,5,1.0
85162.296000,hsv,436,190.00,239.00,228.0,1356.79,537.47,2659.41,6.80,5,1.0
85162.328000,hsv,437,188.00,239.00,227.0,1356.79,537.47,2659.41,0.84,5,1.0
85162.359000,hsv,438,184.00,239.00,227.0,1356.79,537.47,2659.41,11.21,5,1.0
85162.406000,hsv,439,181.00,240.00,226.0,1357.10,541.44,2663.39,19.95,5,1.0
85162.437000,hsv,440,178.00,243.00,226.0,1357.10,541.44,2663.39,29.39,5,1.0
85162.468000,hsv,441,175.00,243.00,226.0,1357.10,541.44,2663.39,38.27,5,1.0
85162.500000,hsv,442,176.00,242.00,226.0,1357.10,541.44,2663.39,35.04,5,1.0
85162.531000,hsv,443,177.00,241.00,226.0,1357.10,541.44,2663.39,31.91,5,1.0
85162.562000,hsv,444,178.00,241.00,227.0,1357.10,541.44,2663.39,28.91,5,1.0
85162.593000,hsv,445,180.00,241.00,226.0,1357.10,541.44,2663.39,22.92,5,1.0
85162.625000,hsv,446,181.00,241.00,226.0,1357.10,541.44,2663.39,19.92,5,1.0
85162.656000,hsv,447,182.00,241.00,226.0,1357.10,541.44,2663.39,16.92,5,1.0
85162.703000,hsv,448,181.00,240.00,226.0,1357.10,541.44,2663.39,19.95,5,1.0
85162.734000,hsv,449,180.00,240.00,226.0,1357.10,541.44,2663.39,22.95,5,1.0
85162.765000,hsv,450,180.00,240.00,226.0,1357.10,541.44,2663.39,22.95,5,1.0
85162.796000,hsv,451,181.00,239.00,226.0,1356.79,537.47,2659.41,20.21,5,1.0
85162.828000,hsv,452,183.00,238.00,226.0,1356.79,537.47,2659.41,14.34,5,1.0
85162.859000,hsv,453,186.00,239.00,227.0,1356.79,537.47,2659.41,5.22,5,1.0
85162.890000,hsv,454,187.00,238.00,228.0,1356.79,537.47,2659.41,2.96,5,1.0
85162.921000,hsv,455,188.00,238.00,228.0,1356.45,533.51,2655.43,2.04,5,1.0
85162.953000,hsv,456,188.00,239.00,228.0,1356.79,537.47,2659.41,0.84,5,1.0
85163.000000,hsv,457,187.00,239.00,228.0,1356.79,537.47,2659.41,2.23,5,1.0
85163.031000,hsv,458,187.00,239.00,228.0,1356.79,537.47,2659.41,2.23,5,1.0
85163.062000,hsv,459,188.00,240.00,228.0,1357.10,541.44,2663.39,1.81,5,1.0
85163.093000,hsv,460,188.00,239.00,228.0,1356.79,537.47,2659.41,0.84,5,1.0
85163.125000,hsv,461,189.00,240.00,228.0,1357.10,541.44,2663.39,4.34,5,1.0
85163.156000,hsv,462,190.00,240.00,229.0,1357.10,541.44,2663.39,7.24,5,1.0
85163.187000,hsv,463,191.00,240.00,229.0,1356.79,537.47,2659.41,10.11,5,1.0
85163.218000,hsv,464,191.00,239.00,228.0,1356.79,537.47,2659.41,9.80,5,1.0
85163.250000,hsv,465,191.00,240.00,229.0,1356.79,537.47,2659.41,10.11,5,1.0
85163.296000,hsv,466,190.00,239.00,227.0,1356.79,537.47,2659.41,6.80,5,1.0
85163.328000,hsv,467,190.00,239.00,227.0,1356.79,537.47,2659.41,6.80,5,1.0
85163.359000,hsv,468,191.00,239.00,228.0,1356.79,537.47,2659.41,9.80,5,1.0
85163.390000,hsv,469,192.00,239.00,229.0,1356.79,537.47,2659.41,12.79,5,1.0
85163.437000,hsv,470,194.00,238.00,229.0,1356.45,533.51,2655.43,18.55,5,1.0
85163.484000,hsv,471,192.00,238.00,228.0,1356.45,533.51,2655.43,12.61,5,1.0
85163.500000,hsv,472,192.00,238.00,229.0,1356.45,533.51,2655.43,12.61,5,1.0
85163.546000,hsv,473,191.00,238.00,228.0,1356.45,533.51,2655.43,9.65,5,1.0
85163.578000,hsv,474,192.00,239.00,228.0,1356.79,537.47,2659.41,12.79,5,1.0
