t_sec,method,frame_idx,x_px,y_px,z_mm,dot_x_px,dot_y_px,dot_dist_px,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
3656.031000,hsv,82,1025.65,527.97,552.0,990.00,540.00,22.69,992.70,542.62,3.76,22.10,5,1.0
3656.062000,hsv,83,1021.25,532.11,239.0,990.35,540.30,17.61,993.33,543.34,4.73,16.88,5,1.0
3656.109000,hsv,84,1012.30,544.65,241.0,991.37,541.26,8.55,995.99,546.92,9.19,3.95,5,1.0
3656.156000,hsv,85,1005.09,547.27,238.0,992.37,542.27,5.20,995.43,546.08,8.18,2.00,5,1.0
3656.203000,hsv,86,990.54,556.78,241.0,993.33,543.34,17.01,997.05,548.67,11.23,16.30,5,1.0
3656.250000,hsv,87,989.02,559.58,237.0,994.26,544.48,19.60,998.90,552.46,15.45,18.56,5,1.0
3656.281000,hsv,88,993.25,561.14,241.0,994.85,545.27,18.72,1000.37,556.60,19.84,16.09,5,1.0
3656.312000,hsv,89,998.99,559.90,240.0,995.43,546.08,15.14,1000.37,556.60,19.84,11.61,5,1.0
3656.343000,hsv,90,1003.39,555.77,238.0,995.99,546.92,9.49,999.11,552.96,15.99,7.14,5,1.0
3656.390000,hsv,91,1014.36,524.76,553.0,996.79,548.23,23.80,990.00,540.00,0.00,18.66,5,1.0
3656.421000,hsv,92,1022.24,500.79,552.0,997.30,549.13,49.24,990.00,540.00,0.00,42.61,5,1.0
3656.453000,hsv,93,1018.94,514.94,568.0,997.79,550.05,35.70,990.00,540.00,0.00,28.81,5,1.0
3656.468000,hsv,94,998.51,619.73,nan,998.02,550.52,69.81,981.45,611.66,81.21,10.98,5,0.0
3656.500000,hsv,95,956.36,735.24,561.0,998.47,551.48,188.32,940.83,630.29,126.51,106.23,5,1.0
3656.531000,hsv,96,920.84,776.86,nan,998.90,552.46,234.55,933.55,846.76,1379.93,69.96,5,0.0
3656.578000,hsv,97,921.18,721.30,225.0,999.50,553.97,180.85,928.80,631.32,138.59,90.00,5,1.0
3656.609000,hsv,98,939.38,642.08,233.0,999.87,555.01,103.17,942.77,629.97,124.54,12.24,5,1.0
