t_sec,method,frame_idx,x_px,y_px,z_mm,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
161609.390000,hsv,92,331.00,239.00,384.0,990.79,540.62,1.00,3.62,5,1.0
161609.421000,hsv,93,331.00,239.00,384.0,990.79,540.62,1.00,3.62,5,1.0
161609.453000,hsv,94,332.00,241.00,384.0,994.19,543.78,5.65,2.37,5,1.0
161609.500000,hsv,95,331.00,240.00,386.0,991.57,541.26,2.02,1.90,5,1.0
161609.531000,hsv,96,331.00,241.00,386.0,992.72,542.29,3.56,0.28,5,1.0
161609.546000,hsv,97,332.00,241.00,386.0,994.19,543.78,5.65,2.37,5,1.0
161609.593000,hsv,98,331.00,241.00,387.0,992.72,542.29,3.56,0.28,5,1.0
161609.625000,hsv,99,331.00,241.00,384.0,992.72,542.29,3.56,0.28,5,1.0
161609.656000,hsv,100,332.00,241.00,384.0,994.19,543.78,5.65,2.37,5,1.0
161609.703000,hsv,101,334.00,242.00,387.0,997.24,547.55,10.51,5.65,5,1.0
161609.734000,hsv,102,333.00,242.00,386.0,996.60,546.66,9.41,3.23,5,1.0
161609.781000,hsv,103,334.00,242.00,387.0,997.24,547.55,10.51,5.65,5,1.0
161609.796000,hsv,104,336.00,243.00,386.0,999.60,551.39,15.01,9.60,5,1.0
161609.828000,hsv,105,337.00,242.00,387.0,999.32,550.88,14.44,13.31,5,1.0
161609.875000,hsv,106,340.00,243.00,387.0,1001.10,554.54,18.51,20.44,5,1.0
161609.921000,hsv,107,340.00,243.00,391.0,1001.10,554.54,18.51,20.44,5,1.0
161609.953000,hsv,108,339.00,243.00,391.0,1000.87,554.00,17.92,17.68,5,1.0
161609.984000,hsv,109,342.00,244.00,391.0,1002.18,557.34,21.50,25.24,5,1.0
161610.015000,hsv,110,345.00,244.00,391.0,1002.73,559.08,23.33,33.81,5,1.0
161610.062000,hsv,111,347.00,243.00,389.0,1002.55,558.50,22.72,40.20,5,1.0
161610.093000,hsv,112,348.00,243.00,386.0,1002.73,559.08,23.33,43.07,5,1.0
161610.125000,hsv,113,350.00,245.00,392.0,1003.51,562.10,26.45,47.74,5,1.0
161610.156000,hsv,114,348.00,244.00,392.0,1003.07,560.27,24.57,42.46,5,1.0
161610.187000,hsv,115,345.00,244.00,385.0,1002.73,559.08,23.33,33.81,5,1.0
161610.234000,hsv,116,344.00,244.00,391.0,1002.55,558.50,22.72,30.94,5,1.0
161610.265000,hsv,117,342.00,243.00,387.0,1001.77,556.20,20.29,26.01,5,1.0
161610.296000,hsv,118,337.00,242.00,390.0,999.32,550.88,14.44,13.31,5,1.0
161610.328000,hsv,119,332.00,240.00,389.0,993.09,542.65,4.08,3.94,5,1.0
161610.375000,hsv,120,331.00,238.00,389.0,990.00,540.00,0.00,5.41,5,1.0
161610.406000,hsv,121,327.00,238.00,390.0,990.00,540.00,0.00,10.06,5,1.0
161610.437000,hsv,122,326.00,237.00,384.0,990.00,540.00,0.00,13.77,5,1.0
161610.468000,hsv,123,325.00,238.00,391.0,990.00,540.00,0.00,15.66,5,1.0
161610.515000,hsv,124,324.00,238.00,386.0,990.00,540.00,0.00,18.55,5,1.0
161610.546000,hsv,125,323.00,239.00,387.0,990.00,540.00,0.00,21.12,5,1.0
161610.578000,hsv,126,322.00,239.00,389.0,990.00,540.00,0.00,24.11,5,1.0
161610.609000,hsv,127,320.00,238.00,386.0,990.00,540.00,0.00,30.34,5,1.0
161610.656000,hsv,128,321.00,239.00,386.0,990.00,540.00,0.00,27.09,5,1.0
161610.687000,hsv,129,322.00,239.00,392.0,990.00,540.00,0.00,24.11,5,1.0
161610.718000,hsv,130,323.00,239.00,391.0,990.00,540.00,0.00,21.12,5,1.0
161610.750000,hsv,131,323.00,238.00,387.0,990.00,540.00,0.00,21.48,5,1.0
161610.796000,hsv,132,323.00,237.00,389.0,990.00,540.00,0.00,22.06,5,1.0
161610.828000,hsv,133,323.00,237.00,389.0,990.00,540.00,0.00,22.06,5,1.0
161610.859000,hsv,134,324.00,237.00,391.0,990.00,540.00,0.00,19.22,5,1.0
161610.906000,hsv,135,326.00,238.00,391.0,990.00,540.00,0.00,12.82,5,1.0
161610.937000,hsv,136,330.00,238.00,386.0,990.00,540.00,0.00,4.50,5,1.0
161610.984000,hsv,137,331.00,238.00,391.0,990.00,540.00,0.00,5.41,5,1.0
161611.015000,hsv,138,332.00,238.00,391.0,991.19,540.94,1.51,7.26,5,1.0
161611.046000,hsv,139,332.00,237.00,391.0,990.40,540.30,0.50,9.01,5,1.0
161611.078000,hsv,140,331.00,236.00,391.0,990.00,540.00,0.00,9.49,5,1.0
161611.109000,hsv,141,333.00,237.00,393.0,991.96,541.60,2.53,10.92,5,1.0
161611.156000,hsv,142,334.00,237.00,392.0,993.09,542.65,4.08,12.95,5,1.0
161611.187000,hsv,143,334.00,237.00,392.0,993.09,542.65,4.08,12.95,5,1.0
161611.218000,hsv,144,337.00,235.00,393.0,994.55,544.17,6.18,22.54,5,1.0
161611.250000,hsv,145,338.00,236.00,391.0,995.94,545.80,8.32,23.35,5,1.0
161611.296000,hsv,146,338.00,236.00,391.0,995.94,545.80,8.32,23.35,5,1.0
161611.328000,hsv,147,335.00,235.00,391.0,992.72,542.29,3.56,18.28,5,1.0
161611.359000,hsv,148,333.00,235.00,393.0,990.40,540.30,0.50,14.40,5,1.0
161611.390000,hsv,149,333.00,235.00,392.0,990.40,540.30,0.50,14.40,5,1.0
161611.421000,hsv,150,333.00,234.00,392.0,990.00,540.00,0.00,16.22,5,1.0
161611.468000,hsv,151,336.00,236.00,392.0,994.19,543.78,5.65,18.81,5,1.0
161611.500000,hsv,152,336.00,236.00,392.0,994.19,543.78,5.65,18.81,5,1.0
161611.546000,hsv,153,336.00,235.00,392.0,993.46,543.02,4.60,20.37,5,1.0
161611.562000,hsv,154,334.00,236.00,393.0,992.34,541.94,3.04,14.60,5,1.0
161611.593000,hsv,155,334.00,236.00,392.0,992.34,541.94,3.04,14.60,5,1.0
161611.640000,hsv,156,333.00,235.00,391.0,990.40,540.30,0.50,14.40,5,1.0
161611.671000,hsv,157,334.00,236.00,394.0,992.34,541.94,3.04,14.60,5,1.0
161611.703000,hsv,158,335.00,236.00,393.0,993.09,542.65,4.08,16.66,5,1.0
161611.734000,hsv,159,334.00,235.00,393.0,991.57,541.26,2.02,16.29,5,1.0
161611.781000,hsv,160,334.00,235.00,393.0,991.57,541.26,2.02,16.29,5,1.0
161611.812000,hsv,161,332.00,234.00,394.0,990.00,540.00,0.00,14.77,5,1.0
161611.859000,hsv,162,333.00,234.00,394.0,990.00,540.00,0.00,16.22,5,1.0
161611.875000,hsv,163,334.00,234.00,393.0,990.79,540.62,1.00,18.02,5,1.0
161611.921000,hsv,164,333.00,233.00,392.0,990.00,540.00,0.00,18.14,5,1.0
161611.953000,hsv,165,331.00,233.00,392.0,990.00,540.00,0.00,16.03,5,1.0
161611.984000,hsv,166,331.00,233.00,393.0,990.00,540.00,0.00,16.03,5,1.0
161612.015000,hsv,167,331.00,232.00,393.0,990.00,540.00,0.00,18.25,5,1.0
161612.078000,hsv,168,331.00,232.00,394.0,990.00,540.00,0.00,18.25,5,1.0
161612.109000,hsv,169,331.00,232.00,391.0,990.00,540.00,0.00,18.25,5,1.0
161612.140000,hsv,170,331.00,232.00,392.0,990.00,540.00,0.00,18.25,5,1.0
