t_sec,method,frame_idx,x_px,y_px,z_mm,dot_x_px,dot_y_px,dot_dist_px,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
259574.109000,hsv,84,995.17,545.53,341.0,990.00,540.00,6.61,990.69,540.61,0.93,6.54,5,1.0
259574.156000,hsv,85,996.68,542.73,341.0,990.69,540.61,3.82,990.00,540.00,0.00,3.69,5,1.0
259574.171000,hsv,86,996.68,542.73,341.0,991.04,540.93,3.95,990.00,540.00,0.00,3.69,5,1.0
259574.218000,hsv,87,998.15,541.35,341.0,992.04,541.92,3.48,990.00,540.00,0.00,1.93,5,1.0
259574.250000,hsv,88,998.02,545.62,342.0,992.70,542.62,5.15,992.37,542.27,3.28,5.11,5,1.0
259574.296000,hsv,89,996.59,545.57,342.0,993.65,543.72,6.47,991.71,541.59,2.33,5.84,5,1.0
259574.328000,hsv,90,998.11,542.77,nan,994.26,544.48,5.93,990.69,540.61,0.93,3.02,5,0.0
259574.343000,hsv,91,999.53,542.82,338.0,994.56,544.87,5.32,991.37,541.26,1.86,2.33,5,1.0
259574.375000,hsv,92,1001.00,541.44,338.0,995.15,545.67,6.10,991.04,540.93,1.39,0.58,5,1.0
259574.406000,hsv,93,999.67,538.55,342.0,995.71,546.50,9.94,990.00,540.00,0.00,1.47,5,1.0
259574.437000,hsv,94,995.99,519.91,340.0,996.26,547.35,28.97,990.00,540.00,0.00,20.32,5,1.0
259574.484000,hsv,95,990.83,502.64,334.0,997.05,548.67,48.09,990.00,540.00,0.00,37.99,5,1.0
259574.515000,hsv,96,990.70,506.91,337.0,997.55,549.59,45.08,990.00,540.00,0.00,33.81,5,1.0
259574.546000,hsv,97,996.55,547.00,nan,998.02,550.52,11.18,992.37,542.27,3.28,6.85,5,0.0
259574.578000,hsv,98,1012.84,617.34,nan,998.47,551.48,65.87,987.16,605.92,73.11,16.90,5,0.0
259574.609000,hsv,99,1016.02,651.64,nan,998.90,552.46,99.23,976.24,615.88,87.91,44.08,5,0.0
259574.656000,hsv,100,1010.82,635.80,342.0,999.50,553.97,81.84,979.56,613.29,83.70,29.18,5,1.0
259574.687000,hsv,101,1008.05,588.69,344.0,999.87,555.01,33.90,997.68,589.49,53.51,1.83,5,1.0
259574.718000,hsv,102,1000.77,548.56,344.0,1000.21,556.06,12.21,994.85,545.27,7.18,5.39,5,1.0
259574.750000,hsv,103,998.29,537.08,341.0,1000.53,557.13,23.27,990.00,540.00,0.00,3.19,5,1.0
259574.796000,hsv,104,1000.32,562.79,nan,1000.95,558.78,11.44,1001.31,560.47,23.83,11.31,5,0.0
259574.828000,hsv,105,1001.58,612.71,nan,1001.20,559.90,53.75,985.54,607.69,75.50,7.55,5,0.0
259574.859000,hsv,106,994.38,615.33,nan,1001.41,561.04,56.50,982.06,611.11,80.38,5.63,5,0.0
259574.906000,hsv,107,985.86,569.46,343.0,1001.69,562.77,23.27,1002.08,570.04,33.45,22.69,5,1.0
259574.921000,hsv,108,984.14,533.78,343.0,1001.76,563.36,37.87,990.00,540.00,0.00,13.42,5,1.0
259574.953000,hsv,109,989.97,529.69,344.0,1001.89,564.54,39.89,990.00,540.00,0.00,12.76,5,1.0
259574.984000,hsv,110,1002.94,570.00,nan,1001.94,565.14,10.88,1002.08,570.04,33.45,9.87,5,0.0
259575.031000,hsv,111,1015.77,614.58,343.0,1002.05,566.95,47.63,988.70,604.12,70.74,16.79,5,1.0
259575.046000,hsv,112,1006.22,601.45,342.0,1002.07,567.57,34.69,991.96,599.80,65.32,3.17,5,1.0
259575.078000,hsv,113,1003.17,562.88,344.0,1002.09,568.80,11.37,1001.51,561.61,24.99,9.22,5,1.0
259575.125000,hsv,114,1001.00,541.44,342.0,1002.06,570.66,31.34,991.04,540.93,1.39,0.58,5,1.0
259575.140000,hsv,115,1000.59,554.25,341.0,1002.03,571.29,20.61,998.02,550.52,13.32,8.44,5,1.0
259575.171000,hsv,116,1005.85,612.84,nan,1001.95,572.56,40.99,987.16,605.92,73.11,10.01,5,0.0
259575.218000,hsv,117,1013.13,652.97,nan,1001.76,574.47,78.53,974.85,616.88,89.62,43.90,5,0.0
259575.250000,hsv,118,1002.87,617.02,344.0,1001.60,575.75,42.34,984.42,608.85,77.12,11.26,5,1.0
259575.296000,hsv,119,991.83,561.10,342.0,1001.28,577.69,24.05,1000.21,556.06,19.28,17.10,5,1.0
259575.328000,hsv,120,975.60,533.51,nan,1001.03,578.99,54.12,990.00,540.00,0.00,19.42,5,0.0
259575.359000,hsv,121,972.17,551.92,nan,1000.74,580.30,42.48,990.00,540.00,0.00,24.04,5,0.0
259575.390000,hsv,122,986.76,630.76,nan,1000.41,581.61,53.19,971.97,618.80,93.08,14.45,5,0.0
259575.421000,hsv,123,994.67,650.96,nan,1000.05,582.92,69.48,968.97,620.60,96.59,34.81,5,0.0
259575.468000,hsv,124,986.11,606.51,349.0,999.43,584.89,29.36,983.26,609.99,78.74,5.06,5,1.0
259575.500000,hsv,125,972.82,576.17,348.0,998.98,586.20,31.03,998.49,587.52,51.38,31.02,5,1.0
259575.531000,hsv,126,974.24,576.21,nan,998.49,587.52,30.02,998.74,586.86,50.68,30.01,5,0.0
259575.562000,hsv,127,995.26,632.45,nan,997.96,588.83,45.12,975.55,616.38,88.77,19.42,5,0.0
259575.578000,hsv,128,1017.08,663.07,348.0,997.68,589.49,73.77,973.43,617.85,91.35,53.93,5,1.0
259575.625000,hsv,129,998.74,612.62,348.0,996.79,591.45,22.54,984.98,608.27,76.31,5.95,5,1.0
259575.656000,hsv,130,971.53,571.85,nan,996.15,592.75,34.54,1001.28,577.69,41.15,33.15,5,0.0
259575.687000,hsv,131,968.55,576.03,nan,995.47,594.05,34.19,997.68,589.49,53.51,34.04,5,0.0
259575.718000,hsv,132,987.91,639.35,402.0,994.76,595.34,46.13,969.73,620.16,95.71,22.22,5,1.0
259575.750000,hsv,133,987.60,649.31,nan,994.00,596.62,54.34,966.63,621.88,99.25,30.83,5,0.0
259575.781000,hsv,134,964.62,610.11,nan,993.21,597.90,32.16,969.73,620.16,95.71,11.85,5,0.0
259575.843000,hsv,135,947.90,598.17,nan,991.96,599.80,41.07,962.58,623.86,103.76,28.21,5,0.0
259575.875000,hsv,136,959.80,627.05,nan,991.07,601.05,40.63,959.21,625.30,107.42,1.87,5,0.0
259575.906000,hsv,137,991.37,665.11,nan,990.15,602.29,63.17,963.41,623.48,102.85,46.23,5,0.0
259575.937000,hsv,138,986.35,643.57,nan,989.19,603.51,41.15,967.42,621.46,98.36,25.32,5,0.0
259575.953000,hsv,139,967.46,610.20,nan,988.70,604.12,23.88,971.23,619.26,93.95,10.67,5,0.0
259575.984000,hsv,140,963.24,608.64,nan,987.68,605.33,25.47,968.97,620.60,96.59,13.64,5,0.0
259576.015000,hsv,141,981.77,653.40,419.0,986.63,606.52,48.00,962.58,623.86,103.76,32.58,5,1.0
259576.062000,hsv,142,993.49,687.97,nan,984.98,608.27,79.70,959.21,625.30,107.42,67.82,5,0.0
259576.093000,hsv,143,966.60,637.24,nan,983.84,609.42,33.63,960.07,624.95,106.50,13.23,5,0.0
259576.125000,hsv,144,933.93,589.18,nan,982.66,610.55,47.31,952.15,627.75,114.90,40.31,5,0.0
259576.156000,hsv,145,925.21,594.60,665.0,981.45,611.66,50.51,938.87,630.57,128.49,36.31,5,1.0
259576.187000,hsv,146,943.51,646.48,419.0,980.20,612.75,46.89,944.69,629.60,122.59,17.14,5,1.0
259576.218000,hsv,147,948.66,663.75,410.0,978.91,613.82,56.96,944.69,629.60,122.59,34.82,5,1.0
259576.250000,hsv,148,925.46,631.66,nan,977.59,614.86,46.63,933.89,631.08,133.50,0.61,5,0.0
259576.296000,hsv,149,911.77,614.13,nan,975.55,616.38,51.77,922.59,631.23,144.81,17.15,5,0.0
259576.328000,hsv,150,923.94,634.46,nan,974.14,617.37,44.59,932.88,631.15,134.51,3.31,5,0.0
259576.359000,hsv,151,953.54,689.55,425.0,972.70,618.33,73.36,943.74,629.79,123.56,60.84,5,1.0
259576.390000,hsv,152,958.17,678.30,414.0,971.23,619.26,60.37,947.53,628.98,119.68,50.55,5,1.0
259576.421000,hsv,153,924.22,625.92,nan,969.73,620.16,37.02,933.89,631.08,133.50,5.21,5,0.0
259576.453000,hsv,154,898.07,596.59,nan,968.20,621.04,59.86,906.68,629.12,160.87,33.24,5,0.0
259576.484000,hsv,155,901.89,610.96,nan,966.63,621.88,51.39,914.15,630.44,153.28,19.61,5,0.0
259576.515000,hsv,156,921.57,664.31,nan,965.03,622.70,53.65,929.83,631.29,137.57,33.05,5,0.0
259576.546000,hsv,157,918.86,659.95,nan,963.41,623.48,50.04,928.80,631.32,138.59,28.63,5,0.0
259576.578000,hsv,158,884.76,611.84,nan,961.75,624.23,59.48,899.17,627.18,168.63,15.95,5,0.0
