t_sec,method,frame_idx,x_px,y_px,z_mm,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
125261.906000,mp,134,332.16,234.60,299.0,335.00,240.00,0.00,6.10,5,1.0
125261.937000,mp,135,332.04,235.74,299.0,335.00,240.00,0.00,5.18,5,1.0
125261.968000,mp,136,332.04,235.76,299.0,335.00,240.00,0.00,5.17,5,1.0
125262.000000,mp,137,332.21,236.46,299.0,335.00,240.00,0.00,4.50,5,1.0
125262.031000,mp,138,332.42,236.52,298.0,335.00,240.00,0.00,4.33,5,1.0
125262.078000,mp,139,333.30,236.68,298.0,335.00,240.00,0.00,3.73,5,1.0
125262.109000,mp,140,334.19,237.28,297.0,335.00,240.00,0.00,2.84,5,1.0
125262.140000,mp,141,334.20,237.28,298.0,335.00,240.00,0.00,2.83,5,1.0
125262.171000,mp,142,334.20,236.96,297.0,335.00,240.00,0.00,3.14,5,1.0
125262.203000,mp,143,333.21,236.30,296.0,335.00,240.00,0.00,4.11,5,1.0
125262.234000,mp,144,332.90,236.21,296.0,335.00,240.00,0.00,4.33,5,1.0
125262.265000,mp,145,332.48,236.30,294.0,335.00,240.00,0.00,4.48,5,1.0
125262.296000,mp,146,332.48,236.18,292.0,335.00,240.00,0.00,4.57,5,1.0
125262.328000,mp,147,333.72,235.83,291.0,335.00,240.00,0.00,4.36,5,1.0
125262.359000,mp,148,334.24,234.78,290.0,335.00,240.00,0.00,5.28,5,1.0
125262.406000,mp,149,335.34,233.12,288.0,335.00,240.00,0.00,6.89,5,1.0
125262.437000,mp,150,337.41,230.36,287.0,335.00,240.00,0.00,9.94,5,1.0
125262.468000,mp,151,340.51,227.94,285.0,335.00,240.00,0.00,13.25,5,1.0
125262.500000,mp,152,343.06,224.19,284.0,335.00,240.00,0.00,17.74,5,1.0
125262.546000,mp,153,344.53,219.53,284.0,335.00,240.00,0.00,22.58,5,1.0
125262.578000,mp,154,344.53,213.97,284.0,335.00,240.00,0.00,27.72,5,1.0
125262.625000,mp,155,342.34,208.41,282.0,335.00,240.00,0.00,32.44,5,1.0
