t_sec,method,frame_idx,x_px,y_px,z_mm,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
84942.937000,hsv,363,318.00,241.00,315.0,980.00,540.00,0.00,14.18,5,1.0
84942.968000,hsv,364,318.00,240.00,314.0,980.00,540.00,0.00,14.00,5,1.0
84943.000000,hsv,365,318.00,240.00,314.0,980.00,540.00,0.00,14.00,5,1.0
84943.046000,hsv,366,319.00,239.00,315.0,980.00,540.00,0.00,17.15,5,1.0
84943.062000,hsv,367,319.00,239.00,314.0,980.00,540.00,0.00,17.15,5,1.0
84943.109000,hsv,368,319.00,239.00,314.0,980.00,540.00,0.00,17.15,5,1.0
84943.140000,hsv,369,318.00,240.00,314.0,980.00,540.00,0.00,14.00,5,1.0
84943.171000,hsv,370,318.00,239.00,314.0,980.00,540.00,0.00,14.18,5,1.0
84943.203000,hsv,371,318.00,239.00,315.0,980.00,540.00,0.00,14.18,5,1.0
84943.234000,hsv,372,318.00,239.00,314.0,980.00,540.00,0.00,14.18,5,1.0
84943.265000,hsv,373,319.00,238.00,314.0,980.00,540.00,0.00,17.59,5,1.0
84943.296000,hsv,374,319.00,241.00,317.0,980.00,540.00,0.00,17.15,5,1.0
84943.343000,hsv,375,318.00,245.00,320.0,980.00,540.00,0.00,17.96,5,1.0
84943.375000,hsv,376,319.00,250.00,324.0,980.00,540.00,0.00,28.20,5,1.0
84943.406000,hsv,377,321.00,254.00,325.0,981.10,591.22,57.37,31.14,5,1.0
84943.453000,hsv,378,326.00,258.00,327.0,950.11,610.61,94.53,31.18,5,1.0
84943.484000,hsv,379,329.00,258.00,331.0,933.45,612.92,111.39,32.42,5,1.0
84943.515000,hsv,380,334.00,259.00,332.0,910.26,609.79,134.88,28.12,5,1.0
84943.546000,hsv,381,340.00,261.00,336.0,891.32,601.66,155.54,16.82,5,1.0
84943.578000,hsv,382,345.00,256.00,335.0,873.02,587.70,178.62,16.74,5,1.0
84943.609000,hsv,383,349.00,253.00,333.0,863.29,576.58,193.41,12.17,5,1.0
84943.640000,hsv,384,355.00,247.00,331.0,852.03,557.60,215.52,3.50,5,1.0
84943.671000,hsv,385,358.00,241.00,326.0,846.43,542.45,231.68,0.47,5,1.0
84943.718000,hsv,386,361.00,235.00,322.0,843.19,527.29,247.20,6.36,5,1.0
84943.750000,hsv,387,364.00,226.00,319.0,842.05,508.82,265.72,14.05,5,1.0
84943.781000,hsv,388,368.00,217.00,311.0,843.48,492.32,282.30,27.78,5,1.0
84943.812000,hsv,389,370.00,208.00,306.0,846.52,478.24,296.71,37.93,5,1.0
84943.843000,hsv,390,372.00,199.00,300.0,850.77,465.53,310.12,50.04,5,1.0
84943.875000,hsv,391,368.00,193.00,295.0,855.82,454.30,322.44,44.58,5,1.0
84943.906000,hsv,392,364.00,187.00,290.0,862.78,442.20,336.41,40.86,5,1.0
84943.953000,hsv,393,356.00,181.00,286.0,874.87,426.23,356.45,29.71,5,1.0
84943.968000,hsv,394,347.00,178.00,284.0,889.55,411.78,377.07,15.45,5,1.0
84944.000000,hsv,395,336.00,179.00,286.0,909.27,397.67,401.34,5.77,5,1.0
84944.046000,hsv,396,328.00,183.00,287.0,925.88,389.11,420.04,24.80,5,1.0
84944.078000,hsv,397,316.00,193.00,291.0,962.85,378.13,458.71,56.87,5,1.0
84944.109000,hsv,398,308.00,201.00,296.0,1001.37,376.35,497.36,76.09,5,1.0
84944.140000,hsv,399,298.00,211.00,300.0,980.30,540.20,0.36,79.83,5,1.0
84944.171000,hsv,400,291.00,220.00,300.0,985.24,544.85,7.17,79.37,5,1.0
84944.203000,hsv,401,283.00,227.00,301.0,1143.72,468.07,673.58,84.32,5,1.0
84944.250000,hsv,402,277.00,235.00,307.0,1160.26,504.97,714.09,75.12,5,1.0
84944.265000,hsv,403,270.00,240.00,306.0,1166.61,529.00,738.96,57.67,5,1.0
84944.312000,hsv,404,266.00,245.00,312.0,1169.22,545.61,755.78,47.56,5,1.0
84944.343000,hsv,405,261.00,254.00,315.0,1170.61,571.14,781.37,33.61,5,1.0
84944.375000,hsv,406,256.00,263.00,318.0,1169.36,592.75,803.02,17.39,5,1.0
84944.406000,hsv,407,253.00,271.00,323.0,1166.75,610.08,820.55,5.75,5,1.0
84944.437000,hsv,408,251.00,282.00,329.0,1160.79,633.75,844.97,6.25,5,1.0
84944.468000,hsv,409,248.00,291.00,332.0,1156.39,646.48,858.44,21.28,5,1.0
84944.500000,hsv,410,249.00,297.00,333.0,1151.18,659.01,872.02,23.69,5,1.0
84944.531000,hsv,411,254.00,304.00,341.0,1142.99,675.34,890.29,17.33,5,1.0
84944.578000,hsv,412,259.00,309.00,343.0,1134.67,689.17,906.43,10.31,5,1.0
84944.625000,hsv,413,268.00,311.00,349.0,1122.44,706.20,927.40,9.12,5,1.0
84944.656000,hsv,414,276.00,315.00,351.0,1106.91,723.93,950.98,21.28,5,1.0
84944.687000,hsv,415,286.00,317.00,355.0,1085.73,743.25,979.67,38.26,5,1.0
84944.718000,hsv,416,297.00,321.00,360.0,1053.59,765.12,1018.59,49.42,5,1.0
84944.750000,hsv,417,307.00,322.00,362.0,1019.98,780.95,1055.77,60.22,5,1.0
84944.796000,hsv,418,320.00,323.00,363.0,971.18,794.05,1106.39,68.23,5,1.0
84944.828000,hsv,419,332.00,322.00,368.0,922.17,797.23,1155.58,72.76,5,1.0
84944.859000,hsv,420,345.00,319.00,367.0,867.18,789.60,1211.20,74.03,5,1.0
84944.890000,hsv,421,357.00,314.00,367.0,818.75,772.45,1262.65,72.56,5,1.0
84944.921000,hsv,422,368.00,308.00,367.0,778.12,749.05,1309.61,67.65,5,1.0
84944.953000,hsv,423,378.00,302.00,365.0,745.49,722.44,1351.75,59.03,5,1.0
84944.984000,hsv,424,389.00,295.00,360.0,716.81,690.70,1394.56,45.12,5,1.0
84945.015000,hsv,425,400.00,285.00,357.0,694.32,656.99,1435.13,30.12,5,1.0
84945.046000,hsv,426,409.00,275.00,353.0,678.78,625.39,1470.37,15.69,5,1.0
84945.078000,hsv,427,420.00,263.00,nan,666.23,588.85,1509.02,6.88,5,0.0
84945.109000,hsv,428,430.00,248.00,339.0,658.90,553.49,1545.15,29.25,5,1.0
84945.140000,hsv,429,438.00,233.00,331.0,656.06,523.20,1575.59,50.08,5,1.0
84945.171000,hsv,430,449.00,219.00,324.0,656.13,495.56,1603.24,83.18,5,1.0
84945.203000,hsv,431,457.00,204.00,316.0,657.93,473.97,1624.91,109.96,5,1.0
84945.250000,hsv,432,462.00,189.00,309.0,661.88,449.34,1649.86,130.13,5,1.0
84945.281000,hsv,433,469.00,173.00,297.0,666.17,431.00,1668.70,158.75,5,1.0
84945.312000,hsv,434,472.00,156.00,289.0,672.60,409.85,1690.81,178.57,5,1.0
84945.343000,hsv,435,470.00,139.00,281.0,681.82,386.14,1716.26,186.83,5,1.0
84945.375000,hsv,436,463.00,122.00,271.0,693.00,363.07,1741.90,184.63,5,1.0
84945.406000,hsv,437,454.00,107.00,263.0,707.88,338.10,1770.97,178.72,5,1.0
84945.437000,hsv,438,443.00,92.00,257.0,725.10,314.39,1800.29,171.80,5,1.0
84945.468000,hsv,439,433.00,79.00,249.0,742.28,294.54,1826.55,168.38,5,1.0
84945.515000,hsv,440,422.00,67.00,243.0,763.62,273.80,1856.32,164.80,5,1.0
84945.546000,hsv,441,407.00,57.00,nan,789.65,252.94,1889.69,154.16,5,0.0
84945.562000,hsv,442,389.00,49.00,nan,820.83,232.97,1926.74,140.22,5,0.0
84945.609000,hsv,443,371.00,46.00,nan,854.35,216.41,1964.14,122.44,5,0.0
84945.640000,hsv,444,352.00,52.00,nan,889.84,203.54,2001.91,90.31,5,0.0
84945.687000,hsv,445,335.00,62.00,nan,926.89,194.58,2040.05,56.35,5,0.0
84945.718000,hsv,446,315.00,76.00,nan,975.60,189.15,2089.10,18.16,5,0.0
84945.750000,hsv,447,298.00,91.00,245.0,1028.72,191.00,2142.31,14.02,5,1.0
84945.781000,hsv,448,285.00,103.00,253.0,1074.63,199.16,2188.97,33.98,5,1.0
84945.812000,hsv,449,274.00,119.00,260.0,1119.56,213.39,2236.13,58.48,5,1.0
84945.843000,hsv,450,265.00,133.00,265.0,1162.70,233.58,2283.80,75.73,5,1.0
84945.875000,hsv,451,258.00,146.00,270.0,1197.23,255.15,2324.53,89.47,5,1.0
84945.906000,hsv,452,254.00,160.00,277.0,1104.38,420.06,611.24,80.51,5,1.0
84945.937000,hsv,453,250.00,171.00,281.0,1118.12,433.40,630.40,71.12,5,1.0
84945.984000,hsv,454,249.00,183.00,288.0,1129.43,446.74,647.89,55.88,5,1.0
84946.015000,hsv,455,249.00,194.00,291.0,1138.53,459.59,663.64,41.49,5,1.0
84946.046000,hsv,456,248.00,204.00,295.0,1147.58,475.08,681.59,32.65,5,1.0
84946.078000,hsv,457,246.00,212.00,299.0,1154.50,489.68,697.74,30.29,5,1.0
