t_sec,method,frame_idx,x_px,y_px,z_mm,dot_x_px,dot_y_px,dot_dist_px,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
262352.875000,hsv,89,1005.27,541.58,nan,990.00,540.00,4.26,992.70,542.62,3.76,1.64,5,0.0
262352.906000,hsv,90,1005.18,544.42,nan,990.35,540.30,5.43,993.95,544.09,5.70,0.34,5,0.0
262352.921000,hsv,91,1005.18,544.42,nan,990.69,540.61,4.97,993.95,544.09,5.70,0.34,5,0.0
262352.953000,hsv,92,1003.80,542.95,nan,991.37,541.26,2.25,993.02,542.98,4.24,0.17,5,0.0
262353.000000,hsv,93,1003.76,544.38,nan,992.37,542.27,2.15,993.65,543.72,5.21,1.06,5,0.0
262353.031000,hsv,94,1005.23,543.00,nan,993.02,542.98,0.90,993.33,543.34,4.73,0.68,5,0.0
262353.062000,hsv,95,1005.23,543.00,nan,993.65,543.72,0.77,993.33,543.34,4.73,0.68,5,0.0
262353.093000,hsv,96,1003.85,541.53,nan,994.26,544.48,3.25,992.37,542.27,3.28,0.90,5,0.0
262353.125000,hsv,97,1005.13,545.85,nan,994.85,545.27,1.16,994.85,545.27,7.18,1.16,5,0.0
262353.156000,hsv,98,1006.65,543.04,nan,995.43,546.08,3.07,993.95,544.09,5.70,1.47,5,0.0
262353.187000,hsv,99,1006.42,550.16,nan,995.99,546.92,3.45,997.05,548.67,11.23,2.68,5,0.0
262353.234000,hsv,100,1005.04,548.69,nan,996.79,548.23,3.04,996.26,547.35,9.69,2.82,5,0.0
262353.265000,hsv,101,1005.04,548.69,nan,997.30,549.13,3.54,996.26,547.35,9.69,2.82,5,0.0
262353.296000,hsv,102,1004.95,551.54,nan,997.79,550.05,4.33,997.55,549.59,12.27,4.30,5,0.0
262353.328000,hsv,103,1006.38,551.59,nan,998.25,551.00,3.52,997.79,550.05,12.80,3.37,5,0.0
262353.359000,hsv,104,1004.86,554.39,nan,998.69,551.97,5.59,998.69,551.97,14.92,5.59,5,0.0
262353.390000,hsv,105,1004.77,557.23,nan,999.11,552.96,6.99,999.87,555.01,18.18,6.67,5,0.0
262353.437000,hsv,106,1003.21,561.46,nan,999.69,554.49,10.08,1001.08,559.34,22.67,8.92,5,0.0
262353.453000,hsv,107,1004.73,558.66,nan,999.87,555.01,7.30,1000.37,556.60,19.84,7.13,5,0.0
262353.484000,hsv,108,1004.55,564.35,nan,1000.21,556.06,10.72,1001.76,563.36,26.75,8.41,5,0.0
262353.515000,hsv,109,1005.88,567.24,nan,1000.53,557.13,11.82,1002.05,566.95,30.36,7.65,5,0.0
262353.562000,hsv,110,1007.48,561.60,nan,1000.95,558.78,6.03,1001.31,560.47,23.83,5.81,5,0.0
262353.593000,hsv,111,1007.39,564.44,nan,1001.20,559.90,7.25,1001.83,563.95,27.35,6.30,5,0.0
262353.625000,hsv,112,1008.77,565.91,nan,1001.41,561.04,6.87,1001.99,565.74,29.15,5.41,5,0.0
262353.656000,hsv,113,1008.77,565.91,nan,1001.60,562.19,6.25,1001.99,565.74,29.15,5.41,5,0.0
262353.687000,hsv,114,1007.30,567.29,nan,1001.76,563.36,7.41,1002.05,566.95,30.36,6.58,5,0.0
262353.718000,hsv,115,1010.06,570.23,nan,1001.83,563.95,7.60,1002.06,570.66,34.07,4.53,5,0.0
262353.750000,hsv,116,1009.97,573.07,nan,1001.94,565.14,9.10,1001.90,573.19,36.61,4.42,5,0.0
262353.796000,hsv,117,1011.30,575.97,nan,1002.05,566.95,9.70,1001.50,576.40,39.84,3.05,5,0.0
262353.828000,hsv,118,1011.30,575.97,nan,1002.09,568.18,8.58,1001.50,576.40,39.84,3.05,5,0.0
262353.859000,hsv,119,1011.03,584.51,nan,1002.09,569.42,15.57,999.43,584.89,48.59,1.22,5,0.0
262353.890000,hsv,120,1010.99,585.93,nan,1002.06,570.66,15.74,998.98,586.20,49.98,0.79,5,0.0
262353.921000,hsv,121,1010.99,585.93,nan,1001.99,571.92,14.50,998.98,586.20,49.98,0.79,5,0.0
