t_sec,method,frame_idx,x_px,y_px,z_mm,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
85144.421000,mp,775,309.77,243.34,290.0,987.90,548.94,12.05,3.13,5,1.0
85144.468000,mp,776,309.77,243.50,290.0,988.10,549.31,12.47,2.97,5,1.0
85144.515000,mp,777,309.42,243.50,290.0,988.29,549.69,12.90,3.91,5,1.0
85144.546000,mp,778,309.42,243.59,290.0,988.29,549.69,12.90,3.81,5,1.0
85144.593000,mp,779,309.42,244.01,290.0,988.65,550.46,13.75,3.41,5,1.0
85144.640000,mp,780,309.24,244.01,290.0,988.65,550.46,13.75,3.90,5,1.0
85144.687000,mp,781,309.23,244.01,289.0,988.65,550.46,13.75,3.95,5,1.0
85144.734000,mp,782,308.16,243.82,289.0,989.00,551.25,14.61,7.03,5,1.0
85144.781000,mp,783,307.83,243.82,289.0,989.16,551.65,15.04,7.97,5,1.0
85144.828000,mp,784,305.90,244.98,288.0,990.16,554.57,18.13,12.59,5,1.0
85144.859000,mp,785,303.50,245.11,288.0,990.51,555.89,19.49,19.50,5,1.0
85144.906000,mp,786,301.04,245.24,288.0,990.81,557.23,20.87,26.64,5,1.0
85144.953000,mp,787,298.52,246.84,288.0,991.18,559.55,23.22,33.52,5,1.0
85144.984000,mp,788,289.06,247.96,286.0,991.36,561.46,25.14,61.55,5,1.0
85145.031000,mp,789,283.57,247.96,285.0,991.39,561.94,25.62,77.99,5,1.0
85145.078000,mp,790,277.76,247.98,286.0,1169.67,549.82,760.02,83.35,5,1.0
85145.109000,mp,791,272.27,249.00,285.0,1170.18,556.18,766.39,67.12,5,1.0
85145.156000,mp,792,264.68,252.40,283.0,1170.60,566.85,777.08,44.64,5,1.0
85145.187000,mp,793,259.10,252.43,282.0,1170.60,566.85,777.08,27.92,5,1.0
85145.234000,mp,794,256.42,252.43,282.0,1170.60,566.85,777.08,19.88,5,1.0
85145.296000,mp,795,251.66,252.43,279.0,1170.60,566.85,777.08,5.69,5,1.0
85145.328000,mp,796,240.82,252.35,278.0,1170.61,569.00,779.22,26.97,5,1.0
85145.375000,mp,797,232.93,251.92,275.0,1170.60,566.85,777.08,50.62,5,1.0
85145.421000,mp,798,230.03,251.72,275.0,1170.60,566.85,777.08,59.33,5,1.0
85145.468000,mp,799,225.69,251.72,274.0,1170.60,566.85,777.08,72.35,5,1.0
85145.500000,mp,800,219.32,250.34,272.0,1170.56,564.71,774.93,91.49,5,1.0
