t_sec,method,frame_idx,x_px,y_px,z_mm,dot_x_px,dot_y_px,dot_dist_px,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
4851.671000,hsv,82,1017.20,524.85,nan,990.00,540.00,19.90,990.00,540.00,0.00,19.90,5,0.0
4851.734000,hsv,83,1033.09,518.24,326.0,991.04,540.93,32.87,991.71,541.59,2.33,32.85,5,1.0
4851.765000,hsv,84,1023.66,590.61,nan,991.71,541.59,51.58,998.74,586.86,50.68,9.76,5,0.0
4851.796000,hsv,85,996.18,648.16,320.0,992.37,542.27,106.02,970.49,619.71,94.83,32.96,5,1.0
4851.828000,hsv,86,1008.32,580.15,322.0,993.02,542.98,37.31,1000.58,580.95,44.49,4.41,5,1.0
4851.859000,hsv,87,1017.02,530.55,328.0,993.65,543.72,16.02,991.71,541.59,2.33,15.62,5,1.0
4851.906000,hsv,88,1002.65,624.14,nan,994.56,544.87,79.31,981.45,611.66,81.21,16.33,5,0.0
4851.937000,hsv,89,988.88,653.63,320.0,995.15,545.67,108.79,965.84,622.29,100.15,35.10,5,1.0
4851.968000,hsv,90,998.87,608.35,322.0,995.71,546.50,62.19,986.63,606.52,73.90,3.12,5,1.0
4852.000000,hsv,91,1005.04,548.69,327.0,996.26,547.35,2.82,996.26,547.35,9.69,2.82,5,1.0
4852.031000,hsv,92,1026.17,556.49,325.0,996.79,548.23,15.27,1000.95,558.78,22.10,8.98,5,1.0
4852.062000,hsv,93,996.61,589.75,325.0,997.30,549.13,41.80,995.47,594.05,58.58,9.09,5,1.0
4852.093000,hsv,94,1011.89,647.23,320.5,997.79,550.05,97.19,976.24,615.88,87.91,38.69,5,1.0
4852.156000,hsv,95,1023.64,546.43,nan,998.69,551.97,10.60,998.25,551.00,13.85,10.52,5,0.0
4852.187000,hsv,96,1018.15,494.96,nan,999.11,552.96,58.17,990.00,540.00,0.00,47.05,5,0.0
4852.234000,hsv,97,1026.01,516.59,326.0,999.69,554.49,39.15,990.00,540.00,0.00,30.48,5,1.0
4852.281000,hsv,98,1010.67,595.90,325.0,1000.21,556.06,39.90,995.12,594.70,59.32,3.12,5,1.0
4852.312000,hsv,99,1016.12,559.02,328.0,1000.53,557.13,2.45,1001.08,559.34,22.67,1.06,5,1.0
4852.343000,hsv,100,1020.64,506.44,nan,1000.82,558.23,52.00,990.00,540.00,0.00,36.96,5,0.0
4852.375000,hsv,101,1020.28,517.83,nan,1001.08,559.34,41.71,990.00,540.00,0.00,26.89,5,0.0
4852.421000,hsv,102,1011.55,613.02,325.0,1001.41,561.04,52.06,988.19,604.73,71.52,13.36,5,1.0
4852.453000,hsv,103,1009.13,644.30,325.0,1001.60,562.19,82.24,976.24,615.88,87.91,35.10,5,1.0
4852.484000,hsv,104,1021.27,576.28,nan,1001.76,563.36,13.59,1001.60,575.75,39.19,4.39,5,0.0
4852.531000,hsv,105,1030.89,542.39,331.0,1001.94,565.14,25.37,997.79,550.05,12.80,17.19,5,1.0
4852.562000,hsv,106,1019.37,546.30,329.0,1001.99,565.74,19.61,997.79,550.05,12.80,7.72,5,1.0
4852.609000,hsv,107,990.11,615.19,nan,1002.07,567.57,51.46,980.20,612.75,82.86,3.41,5,0.0
4852.640000,hsv,108,999.19,598.38,324.0,1002.09,568.80,32.19,991.96,599.80,65.32,2.93,5,1.0
4852.671000,hsv,109,992.55,538.32,329.0,1002.08,570.04,36.31,990.00,540.00,0.00,5.83,5,1.0
4852.703000,hsv,110,978.27,539.29,316.0,1002.03,571.29,42.74,990.00,540.00,0.00,16.31,5,1.0
4852.750000,hsv,111,960.68,644.18,322.0,1001.90,573.19,82.17,954.85,626.90,112.07,18.19,5,1.0
4852.781000,hsv,112,975.46,627.55,323.0,1001.76,574.47,61.05,968.20,621.04,97.47,7.35,5,1.0
4852.812000,hsv,113,975.80,571.99,326.0,1001.60,575.75,29.98,1001.39,577.04,40.49,29.97,5,1.0
4852.859000,hsv,114,991.13,538.28,330.0,1001.28,577.69,43.31,990.00,540.00,0.00,6.88,5,1.0
4852.890000,hsv,115,989.52,543.92,nan,1001.03,578.99,39.83,990.00,540.00,0.00,8.78,5,0.0
4852.937000,hsv,116,971.73,610.33,322.0,1000.58,580.95,43.28,973.43,617.85,91.35,8.83,5,1.0
4852.968000,hsv,117,975.73,619.01,324.0,1000.23,582.26,46.46,971.97,618.80,93.08,0.27,5,1.0
4853.000000,hsv,118,975.67,576.26,329.0,999.85,583.57,29.04,998.98,586.20,49.98,28.99,5,1.0
4853.031000,hsv,119,979.67,584.94,nan,999.43,584.89,24.68,994.00,596.62,61.54,22.52,5,0.0
4853.062000,hsv,120,961.38,667.00,nan,998.98,586.20,89.26,950.32,628.27,116.80,40.19,5,0.0
4853.109000,hsv,121,983.25,696.20,nan,998.23,588.17,110.00,954.85,626.90,112.07,72.89,5,0.0
4853.140000,hsv,122,979.51,634.80,325.0,997.68,589.49,50.84,967.42,621.46,98.36,15.17,5,1.0
4853.187000,hsv,123,983.21,607.85,325.0,996.79,591.45,25.39,980.83,612.21,82.03,5.54,5,1.0
4853.234000,hsv,124,974.38,661.72,nan,995.82,593.40,72.76,957.49,625.96,109.27,38.14,5,0.0
4853.265000,hsv,125,977.97,683.20,328.0,995.12,594.70,91.12,954.85,626.90,112.07,59.31,5,1.0
4853.312000,hsv,126,983.58,596.46,327.0,994.00,596.62,16.32,987.68,605.33,72.31,13.37,5,1.0
4853.359000,hsv,127,989.90,576.71,nan,992.80,598.54,24.17,1000.41,581.61,45.16,18.64,5,0.0
4853.375000,hsv,128,982.74,577.91,nan,992.38,599.17,26.21,999.21,585.55,49.28,23.44,5,0.0
4853.421000,hsv,129,965.25,679.95,323.0,991.52,600.42,84.17,950.32,628.27,116.80,53.44,5,1.0
4853.468000,hsv,130,969.41,638.76,325.0,990.15,602.29,43.17,960.91,624.60,105.58,15.44,5,1.0
4853.500000,hsv,131,988.25,583.78,328.0,989.19,603.51,21.29,996.79,591.45,55.66,17.38,5,1.0
4853.531000,hsv,132,991.73,563.94,330.0,988.19,604.73,41.02,1001.31,560.47,23.83,17.85,5,1.0
4853.562000,hsv,133,962.40,590.09,nan,987.16,605.92,29.90,980.83,612.21,82.03,29.18,5,0.0
4853.593000,hsv,134,948.93,655.21,nan,986.09,607.11,59.13,945.64,629.40,121.61,26.50,5,0.0
4853.609000,hsv,135,957.57,652.63,nan,985.54,607.69,52.62,951.24,628.02,115.85,25.57,5,0.0
4853.640000,hsv,136,971.73,610.33,333.0,984.42,608.85,15.69,973.43,617.85,91.35,8.83,5,1.0
4853.671000,hsv,137,970.20,568.96,333.0,983.26,609.99,43.90,1002.09,569.42,32.83,34.44,5,1.0
4853.703000,hsv,138,961.86,607.17,328.0,982.06,611.11,21.03,968.97,620.60,96.59,15.42,5,1.0
