t_sec,method,frame_idx,x_px,y_px,z_mm,dot_x_px,dot_y_px,dot_dist_px,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
2014.093000,hsv,84,999.71,537.12,nan,990.00,540.00,2.88,990.00,540.00,0.00,2.88,5,0.0
2014.140000,hsv,85,999.71,537.12,nan,990.69,540.61,3.61,990.00,540.00,0.00,2.88,5,0.0
2014.171000,hsv,86,998.15,541.35,nan,991.37,541.26,2.76,990.00,540.00,0.00,1.93,5,0.0
2014.203000,hsv,87,998.11,542.77,nan,992.04,541.92,3.56,990.69,540.61,0.93,3.02,5,0.0
2014.234000,hsv,88,1000.91,544.29,nan,992.70,542.62,2.61,992.70,542.62,3.76,2.61,5,0.0
2014.265000,hsv,89,1005.32,540.15,nan,993.33,543.34,3.26,992.04,541.92,2.81,2.63,5,0.0
2014.296000,hsv,90,1005.32,540.15,nan,993.95,544.09,3.94,992.04,541.92,2.81,2.63,5,0.0
2014.328000,hsv,91,1003.80,542.95,nan,994.56,544.87,2.57,993.02,542.98,4.24,0.17,5,0.0
2014.375000,hsv,92,1003.80,542.95,nan,995.43,546.08,4.06,993.02,542.98,4.24,0.17,5,0.0
2014.406000,hsv,93,1006.60,544.47,nan,995.99,546.92,2.66,994.56,544.87,6.68,0.56,5,0.0
2014.437000,hsv,94,1006.56,545.89,nan,996.53,547.79,2.49,995.15,545.67,7.68,0.32,5,0.0
2014.468000,hsv,95,1010.92,543.18,nan,997.05,548.67,5.61,995.15,545.67,7.68,3.93,5,0.0
2014.515000,hsv,96,1010.92,543.18,nan,997.79,550.05,6.88,995.15,545.67,7.68,3.93,5,0.0
2014.546000,hsv,97,1007.94,547.36,nan,998.25,551.00,4.30,996.26,547.35,9.69,0.31,5,0.0
2014.578000,hsv,98,1006.47,548.74,nan,998.69,551.97,5.02,996.53,547.79,10.20,1.93,5,0.0
2014.609000,hsv,99,1007.76,553.05,nan,999.11,552.96,3.29,998.69,551.97,14.92,3.07,5,0.0
2014.656000,hsv,100,1006.29,554.43,nan,999.69,554.49,4.97,998.90,552.46,15.45,4.63,5,0.0
2014.687000,hsv,101,1004.68,560.08,nan,1000.04,555.53,7.96,1000.82,558.23,21.53,7.54,5,0.0
2014.718000,hsv,102,1003.17,562.88,nan,1000.37,556.60,10.17,1001.51,561.61,24.99,9.22,5,0.0
2014.750000,hsv,103,1000.28,564.22,nan,1000.67,557.68,12.34,1001.69,562.77,26.16,11.57,5,0.0
2014.796000,hsv,104,1003.17,562.88,nan,1001.08,559.34,9.39,1001.51,561.61,24.99,9.22,5,0.0
2014.828000,hsv,105,1003.17,562.88,nan,1001.31,560.47,9.25,1001.51,561.61,24.99,9.22,5,0.0
2014.875000,hsv,106,1001.65,565.68,nan,1001.60,562.19,10.93,1001.89,564.54,27.95,10.71,5,0.0
2014.906000,hsv,107,1004.41,568.62,nan,1001.76,563.36,9.96,1002.09,568.80,32.21,8.79,5,0.0
2014.937000,hsv,108,1008.77,565.91,nan,1001.89,564.54,5.48,1001.99,565.74,29.15,5.41,5,0.0
2014.953000,hsv,109,1010.15,567.38,nan,1001.94,565.14,4.87,1002.05,566.95,30.36,4.46,5,0.0
2015.000000,hsv,110,1012.82,573.16,nan,1002.05,566.95,6.67,1001.90,573.19,36.61,2.28,5,0.0
2015.031000,hsv,111,1014.06,578.90,nan,1002.07,567.57,11.44,1001.03,578.99,42.48,0.49,5,0.0
2015.062000,hsv,112,1018.37,577.62,nan,1002.09,568.80,8.98,1001.39,577.04,40.49,2.45,5,0.0
2015.093000,hsv,113,1016.63,587.54,nan,1002.08,570.04,17.50,998.98,586.20,49.98,3.74,5,0.0
2015.125000,hsv,114,1015.26,586.07,nan,1002.03,571.29,14.79,999.21,585.55,49.28,2.29,5,0.0
2015.156000,hsv,115,1013.79,587.45,nan,1001.95,572.56,14.98,998.74,586.86,50.68,1.70,5,0.0
2015.203000,hsv,116,1010.89,588.78,nan,1001.76,574.47,14.75,997.96,588.83,52.80,0.22,5,0.0
2015.234000,hsv,117,1008.09,587.26,nan,1001.60,575.75,12.77,998.23,588.17,52.09,2.34,5,0.0
2015.250000,hsv,118,1006.76,584.37,nan,1001.50,576.40,10.24,999.21,585.55,49.28,4.31,5,0.0
2015.296000,hsv,119,1003.55,595.67,nan,1001.16,578.34,19.30,994.00,596.62,61.54,1.65,5,0.0
2015.328000,hsv,120,995.71,618.22,nan,1000.89,579.64,41.07,981.45,611.66,81.21,8.46,5,0.0
2015.359000,hsv,121,989.15,645.09,282.0,1000.58,580.95,66.81,968.20,621.04,97.47,27.66,5,1.0
2015.390000,hsv,122,981.81,651.98,nan,1000.23,582.26,73.69,963.41,623.48,102.85,31.30,5,0.0
2015.437000,hsv,123,976.75,631.87,nan,999.65,584.23,54.80,967.42,621.46,98.36,11.61,5,0.0
2015.468000,hsv,124,985.50,580.85,nan,999.21,585.55,20.63,997.96,588.83,52.80,20.46,5,0.0
2015.500000,hsv,125,999.49,544.24,nan,998.74,586.86,43.59,992.04,541.92,2.81,3.36,5,0.0
2015.531000,hsv,126,1011.85,558.88,nan,998.23,588.17,29.30,1000.82,558.23,21.53,2.04,5,0.0
2015.562000,hsv,127,1009.02,602.97,nan,997.68,589.49,13.51,991.96,599.80,65.32,5.76,5,0.0
2015.593000,hsv,128,989.38,637.97,nan,997.10,590.80,49.52,970.49,619.71,94.83,21.60,5,0.0
2015.625000,hsv,129,973.81,634.62,nan,996.48,592.10,49.90,964.22,623.09,101.94,13.06,5,0.0
2015.671000,hsv,130,975.22,590.49,nan,995.47,594.05,24.32,988.19,604.73,71.52,22.00,5,0.0
2015.703000,hsv,131,983.28,560.83,nan,994.76,595.34,38.61,998.25,551.00,13.85,22.99,5,0.0
2015.734000,hsv,132,996.14,559.81,nan,994.00,596.62,37.46,1000.04,555.53,18.73,13.63,5,0.0
2015.765000,hsv,133,993.54,596.78,nan,993.21,597.90,8.14,991.07,601.05,66.85,7.30,5,0.0
2015.796000,hsv,134,969.77,627.37,nan,992.38,599.17,37.73,965.03,622.70,101.04,5.20,5,0.0
2015.828000,hsv,135,949.84,626.74,nan,991.52,600.42,47.16,953.06,627.47,113.95,1.00,5,0.0
2015.859000,hsv,136,958.04,592.80,nan,991.07,601.05,33.57,975.55,616.38,88.77,29.08,5,0.0
2015.890000,hsv,137,971.04,587.51,nan,990.15,602.29,26.40,988.70,604.12,70.74,26.32,5,0.0
2015.921000,hsv,138,987.35,612.25,289.0,989.19,603.51,12.32,980.83,612.21,82.03,0.32,5,1.0
2015.953000,hsv,139,981.58,659.09,nan,988.19,604.73,55.68,960.91,624.60,105.58,37.73,5,0.0
2015.984000,hsv,140,953.63,686.71,nan,987.16,605.92,86.86,943.74,629.79,123.56,58.06,5,0.0
2016.015000,hsv,141,938.65,664.85,nan,986.09,607.11,71.46,938.87,630.57,128.49,34.67,5,0.0
2016.046000,hsv,142,945.66,623.75,nan,984.98,608.27,38.95,950.32,628.27,116.80,4.65,5,0.0
2016.078000,hsv,143,954.97,599.82,nan,983.84,609.42,29.23,968.20,621.04,97.47,24.36,5,0.0
2016.109000,hsv,144,956.17,606.99,nan,982.66,610.55,25.78,965.03,622.70,101.04,17.59,5,0.0
