t_sec,method,frame_idx,x_px,y_px,z_mm,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
177911.718000,hsv,850,339.00,244.00,413.0,998.25,551.00,13.85,4.92,5,1.0
177911.781000,hsv,851,339.00,241.00,412.0,995.99,546.92,9.19,8.22,5,1.0
177911.828000,hsv,852,339.00,241.00,417.0,995.99,546.92,9.19,8.22,5,1.0
177911.875000,hsv,853,338.00,243.00,419.0,997.05,548.67,11.23,3.95,5,1.0
177911.921000,hsv,854,339.00,241.00,418.0,995.99,546.92,9.19,8.22,5,1.0
177911.968000,hsv,855,339.00,241.00,421.0,995.99,546.92,9.19,8.22,5,1.0
177912.015000,hsv,856,340.00,244.00,421.0,998.69,551.97,14.92,6.97,5,1.0
177912.062000,hsv,857,338.00,245.00,424.0,998.69,551.97,14.92,1.95,5,1.0
177912.109000,hsv,858,336.00,253.00,421.0,1002.09,569.42,32.83,6.09,5,1.0
177912.171000,hsv,859,334.00,256.00,425.0,1001.28,577.69,41.15,9.93,5,1.0
177912.218000,hsv,860,334.00,261.00,419.0,997.39,590.14,54.22,6.57,5,1.0
177912.265000,hsv,861,334.00,262.00,423.0,996.48,592.10,56.39,5.61,5,1.0
177912.312000,hsv,862,332.00,263.00,423.0,994.39,595.98,60.80,8.51,5,1.0
177912.359000,hsv,863,332.00,264.00,422.0,993.21,597.90,63.04,7.34,5,1.0
177912.421000,hsv,864,329.00,264.00,420.0,990.61,601.67,67.62,12.89,5,1.0
177912.468000,hsv,865,328.00,263.00,420.0,991.07,601.05,66.85,16.04,5,1.0
177912.515000,hsv,866,326.00,263.00,420.0,988.70,604.12,70.74,19.60,5,1.0
177912.562000,hsv,867,325.00,264.00,423.0,985.54,607.69,75.50,19.79,5,1.0
177912.609000,hsv,868,322.00,264.00,418.0,980.20,612.75,82.86,24.45,5,1.0
177912.656000,hsv,869,320.00,263.00,419.0,977.59,614.86,86.22,29.04,5,1.0
177912.703000,hsv,870,318.00,262.00,413.0,974.85,616.88,89.62,33.53,5,1.0
177912.750000,hsv,871,314.00,263.00,417.0,960.07,624.95,106.50,35.87,5,1.0
177912.796000,hsv,872,312.00,263.00,416.0,953.06,627.47,113.95,37.40,5,1.0
177912.859000,hsv,873,310.00,259.00,418.0,949.40,628.52,117.76,47.29,5,1.0
177912.890000,hsv,874,310.00,259.00,415.0,949.40,628.52,117.76,47.29,5,1.0
177912.937000,hsv,875,307.00,259.00,416.0,934.89,631.00,132.49,48.43,5,1.0
177912.984000,hsv,876,307.00,259.00,418.0,934.89,631.00,132.49,48.43,5,1.0
177913.046000,hsv,877,305.00,259.00,419.0,925.71,631.32,141.68,48.58,5,1.0
177913.093000,hsv,878,302.00,260.00,415.0,912.02,630.12,155.44,45.74,5,1.0
177913.125000,hsv,879,299.00,256.00,413.0,895.96,626.16,172.00,52.89,5,1.0
177913.171000,hsv,880,298.00,256.00,417.0,891.69,624.62,176.54,52.13,5,1.0
177913.234000,hsv,881,298.00,253.00,417.0,886.38,622.40,182.30,58.37,5,1.0
177913.296000,hsv,882,298.00,248.00,414.0,875.94,617.00,194.05,68.38,5,1.0
177913.343000,hsv,883,298.00,246.00,415.0,869.84,613.15,201.27,72.19,5,1.0
177913.390000,hsv,884,300.00,241.00,410.0,990.00,540.00,0.00,75.03,5,1.0
177913.437000,hsv,885,300.00,239.00,410.0,990.00,540.00,0.00,75.03,5,1.0
