t_sec,method,frame_idx,x_px,y_px,z_mm,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
160637.562000,hsv,2622,324.00,235.00,381.0,990.00,540.00,0.00,20.71,5,1.0
160637.593000,hsv,2623,324.00,233.00,383.0,990.00,540.00,0.00,26.50,5,1.0
160637.625000,hsv,2624,326.00,233.00,381.0,990.00,540.00,0.00,23.81,5,1.0
160637.656000,hsv,2625,326.00,232.00,383.0,990.00,540.00,0.00,27.17,5,1.0
160637.703000,hsv,2626,326.00,230.00,385.0,990.00,540.00,0.00,33.88,5,1.0
160637.734000,hsv,2627,326.00,228.00,385.0,990.00,540.00,0.00,40.61,5,1.0
160637.765000,hsv,2628,326.00,226.00,390.0,990.00,540.00,0.00,47.35,5,1.0
160637.796000,hsv,2629,328.00,224.00,387.0,990.00,540.00,0.00,54.33,5,1.0
160637.859000,hsv,2630,328.00,222.00,385.0,990.00,540.00,0.00,61.05,5,1.0
160637.890000,hsv,2631,330.00,221.00,386.0,990.00,540.00,0.00,65.86,5,1.0
160637.921000,hsv,2632,332.00,219.00,389.0,990.00,540.00,0.00,74.83,5,1.0
160637.953000,hsv,2633,334.00,217.00,391.0,990.00,540.00,0.00,84.35,5,1.0
160638.000000,hsv,2634,336.00,215.00,390.0,990.00,540.00,0.00,94.25,5,1.0
160638.031000,hsv,2635,338.00,214.00,390.0,990.00,540.00,0.00,101.49,5,1.0
160638.062000,hsv,2636,339.00,214.00,392.0,990.00,540.00,0.00,103.83,5,1.0
160638.093000,hsv,2637,338.00,215.00,391.0,990.00,540.00,0.00,98.59,5,1.0
160638.125000,hsv,2638,336.00,216.00,390.0,990.00,540.00,0.00,91.24,5,1.0
160638.171000,hsv,2639,336.00,218.00,391.0,990.00,540.00,0.00,85.31,5,1.0
160638.203000,hsv,2640,333.00,219.00,391.0,990.00,540.00,0.00,76.39,5,1.0
160638.234000,hsv,2641,330.00,223.00,386.0,990.00,540.00,0.00,59.30,5,1.0
160638.265000,hsv,2642,328.00,227.00,385.0,990.00,540.00,0.00,44.28,5,1.0
160638.312000,hsv,2643,327.00,230.00,384.0,990.00,540.00,0.00,33.78,5,1.0
160638.343000,hsv,2644,326.00,233.00,385.0,990.00,540.00,0.00,23.81,5,1.0
160638.390000,hsv,2645,326.00,237.00,385.0,990.00,540.00,0.00,10.56,5,1.0
160638.406000,hsv,2646,324.00,239.00,382.0,990.00,540.00,0.00,12.47,5,1.0
160638.453000,hsv,2647,324.00,240.00,383.0,990.00,540.00,0.00,12.00,5,1.0
160638.484000,hsv,2648,324.00,240.00,383.0,990.00,540.00,0.00,12.00,5,1.0
160638.515000,hsv,2649,324.00,240.00,383.0,990.00,540.00,0.00,12.00,5,1.0
160638.546000,hsv,2650,324.00,241.00,383.0,990.00,540.00,0.00,12.47,5,1.0
160638.593000,hsv,2651,324.00,242.00,381.0,990.00,540.00,0.00,13.77,5,1.0
160638.625000,hsv,2652,324.00,240.00,382.0,990.00,540.00,0.00,12.00,5,1.0
160638.656000,hsv,2653,324.00,240.00,382.0,990.00,540.00,0.00,12.00,5,1.0
160638.687000,hsv,2654,324.00,241.00,383.0,990.00,540.00,0.00,12.47,5,1.0
160638.734000,hsv,2655,324.00,240.00,383.0,990.00,540.00,0.00,12.00,5,1.0
160638.765000,hsv,2656,324.00,241.00,384.0,990.00,540.00,0.00,12.47,5,1.0
160638.796000,hsv,2657,324.00,241.00,383.0,990.00,540.00,0.00,12.47,5,1.0
160638.843000,hsv,2658,324.00,241.00,384.0,990.00,540.00,0.00,12.47,5,1.0
160638.859000,hsv,2659,324.00,243.00,383.0,990.00,540.00,0.00,15.70,5,1.0
160638.921000,hsv,2660,322.00,242.00,383.0,990.00,540.00,0.00,22.06,5,1.0
160638.953000,hsv,2661,322.00,244.00,384.0,990.00,540.00,0.00,24.96,5,1.0
160638.984000,hsv,2662,320.00,244.00,384.0,990.00,540.00,0.00,32.90,5,1.0
160639.031000,hsv,2663,320.00,245.00,383.0,990.00,540.00,0.00,34.42,5,1.0
160639.062000,hsv,2664,320.00,245.00,381.0,990.00,540.00,0.00,34.42,5,1.0
160639.093000,hsv,2665,320.00,246.00,384.0,990.00,540.00,0.00,36.19,5,1.0
160639.125000,hsv,2666,318.00,243.00,383.0,990.00,540.00,0.00,40.29,5,1.0
160639.171000,hsv,2667,319.00,244.00,385.0,990.00,540.00,0.00,37.05,5,1.0
160639.203000,hsv,2668,318.00,243.00,385.0,990.00,540.00,0.00,40.29,5,1.0
160639.234000,hsv,2669,316.00,241.00,386.0,990.00,540.00,0.00,48.12,5,1.0
160639.265000,hsv,2670,316.00,240.00,389.0,990.00,540.00,0.00,48.00,5,1.0
160639.312000,hsv,2671,316.00,239.00,390.0,990.00,540.00,0.00,48.12,5,1.0
160639.343000,hsv,2672,316.00,239.00,390.0,990.00,540.00,0.00,48.12,5,1.0
160639.375000,hsv,2673,316.00,239.00,391.0,990.00,540.00,0.00,48.12,5,1.0
160639.406000,hsv,2674,316.00,239.00,391.0,990.00,540.00,0.00,48.12,5,1.0
160639.453000,hsv,2675,315.00,239.00,390.0,990.00,540.00,0.00,52.61,5,1.0
160639.484000,hsv,2676,316.00,238.00,390.0,990.00,540.00,0.00,48.47,5,1.0
160639.515000,hsv,2677,317.00,238.00,391.0,990.00,540.00,0.00,44.02,5,1.0
160639.546000,hsv,2678,318.00,237.00,389.0,990.00,540.00,0.00,40.29,5,1.0
160639.593000,hsv,2679,318.00,237.00,389.0,990.00,540.00,0.00,40.29,5,1.0
160639.625000,hsv,2680,318.00,235.00,390.0,990.00,540.00,0.00,42.49,5,1.0
160639.656000,hsv,2681,320.00,233.00,389.0,990.00,540.00,0.00,38.19,5,1.0
160639.687000,hsv,2682,322.00,227.00,392.0,990.00,540.00,0.00,48.64,5,1.0
160639.718000,hsv,2683,323.00,227.00,393.0,990.00,540.00,0.00,46.88,5,1.0
160639.765000,hsv,2684,326.00,226.00,392.0,990.00,540.00,0.00,47.35,5,1.0
160639.796000,hsv,2685,328.00,225.00,390.0,990.00,540.00,0.00,50.98,5,1.0
160639.828000,hsv,2686,329.00,225.00,392.0,990.00,540.00,0.00,51.70,5,1.0
160639.859000,hsv,2687,332.00,225.00,392.0,990.00,540.00,0.00,56.03,5,1.0
160639.906000,hsv,2688,334.00,224.00,393.0,990.00,540.00,0.00,63.29,5,1.0
160639.953000,hsv,2689,338.00,224.00,391.0,991.96,541.60,2.53,74.14,5,1.0
160639.984000,hsv,2690,339.00,224.00,391.0,992.72,542.29,3.56,77.17,5,1.0
160640.015000,hsv,2691,345.00,226.00,390.0,996.92,547.10,9.95,93.09,5,1.0
160640.046000,hsv,2692,346.00,227.00,389.0,997.86,548.47,11.61,94.88,5,1.0
160640.093000,hsv,2693,348.00,229.00,391.0,999.32,550.88,14.44,99.08,5,1.0
160640.125000,hsv,2694,350.00,230.00,392.0,1000.12,552.41,16.16,105.51,5,1.0
160640.156000,hsv,2695,351.00,232.00,387.0,1001.10,554.54,18.51,106.81,5,1.0
160640.187000,hsv,2696,352.00,234.00,385.0,1001.98,556.77,20.90,108.53,5,1.0
160640.234000,hsv,2697,352.00,237.00,388.0,1002.73,559.08,23.33,105.40,5,1.0
160640.265000,hsv,2698,352.00,243.00,386.0,1004.09,565.24,29.65,101.05,5,1.0
160640.296000,hsv,2699,352.00,246.00,nan,1004.45,568.49,32.92,99.89,5,0.0
160640.328000,hsv,2700,354.00,249.00,383.0,1004.60,571.84,36.27,108.41,5,1.0
160640.375000,hsv,2701,354.00,252.00,381.0,1004.52,575.27,39.70,108.60,5,1.0
160640.406000,hsv,2702,354.00,255.00,nan,1004.29,578.07,42.51,109.43,5,0.0
160640.437000,hsv,2703,354.00,258.00,381.0,1003.78,581.61,46.09,110.88,5,1.0
160640.468000,hsv,2704,354.00,261.00,380.0,1003.20,584.48,49.01,112.93,5,1.0
160640.515000,hsv,2705,352.00,265.00,nan,1001.54,590.25,55.02,107.99,5,0.0
160640.546000,hsv,2706,352.00,267.00,379.0,1000.75,592.42,57.33,110.26,5,1.0
