t_sec,method,frame_idx,x_px,y_px,z_mm,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
164532.968000,hsv,1202,334.00,236.00,349.0,990.00,540.00,0.00,9.19,5,1.0
164533.015000,hsv,1203,334.00,236.00,349.0,990.00,540.00,0.00,9.19,5,1.0
164533.062000,hsv,1204,334.00,238.00,349.0,990.00,540.00,0.00,4.87,5,1.0
164533.109000,hsv,1205,334.00,240.00,348.0,990.00,540.00,0.00,1.86,5,1.0
164533.156000,hsv,1206,332.00,246.00,348.0,995.15,545.67,7.68,13.52,5,1.0
164533.203000,hsv,1207,332.00,250.00,347.0,1000.82,558.23,21.53,17.23,5,1.0
164533.250000,hsv,1208,328.00,255.00,344.0,1001.03,578.99,42.48,25.49,5,1.0
164533.296000,hsv,1209,317.00,264.00,339.0,968.97,620.60,96.59,30.54,5,1.0
164533.343000,hsv,1210,306.00,266.00,336.0,934.89,631.00,132.49,32.64,5,1.0
164533.390000,hsv,1211,290.00,258.00,337.0,879.04,618.76,190.49,43.48,5,1.0
164533.437000,hsv,1212,288.00,247.00,343.0,851.79,597.94,224.92,60.88,5,1.0
164533.484000,hsv,1213,302.00,223.00,355.0,990.00,540.00,0.00,76.44,5,1.0
164533.531000,hsv,1214,317.00,208.00,360.0,990.00,540.00,0.00,80.51,5,1.0
164533.593000,hsv,1215,345.00,193.00,366.0,1024.35,344.26,625.14,91.09,5,1.0
164533.640000,hsv,1216,360.00,190.00,364.0,1067.44,355.62,669.79,76.80,5,1.0
164533.687000,hsv,1217,378.00,196.00,361.0,1119.49,384.36,729.44,71.06,5,1.0
164533.734000,hsv,1218,387.00,202.00,360.0,1143.60,405.24,761.36,69.43,5,1.0
164533.796000,hsv,1219,401.00,215.00,351.0,1179.35,451.58,820.04,65.05,5,1.0
164533.843000,hsv,1220,402.00,223.00,350.0,1189.42,470.74,841.70,71.66,5,1.0
164533.890000,hsv,1221,404.00,228.00,349.0,1196.10,486.41,858.74,72.32,5,1.0
164533.937000,hsv,1222,401.00,230.00,348.0,1197.81,491.01,863.64,79.54,5,1.0
164533.984000,hsv,1223,397.00,229.00,348.0,1195.21,484.14,856.29,86.24,5,1.0
164534.031000,hsv,1224,401.00,227.00,348.0,1194.30,481.87,853.85,77.10,5,1.0
164534.078000,hsv,1225,399.00,227.00,348.0,1193.37,479.62,851.42,80.81,5,1.0
164534.125000,hsv,1226,399.00,228.00,348.0,1194.30,481.87,853.85,81.67,5,1.0
164534.171000,hsv,1227,400.00,229.00,347.0,1196.10,486.41,858.74,80.63,5,1.0
164534.218000,hsv,1228,404.00,231.00,348.0,1199.43,495.64,868.55,74.59,5,1.0
164534.265000,hsv,1229,407.00,233.00,347.0,1202.39,505.05,878.42,70.20,5,1.0
164534.312000,hsv,1230,415.00,237.00,343.0,1206.69,521.91,895.82,56.88,5,1.0
164534.359000,hsv,1231,420.00,240.00,343.0,1208.61,531.75,905.84,48.32,5,1.0
164534.421000,hsv,1232,428.00,248.00,340.0,1211.49,554.30,928.59,34.61,5,1.0
164534.468000,hsv,1233,440.00,265.00,333.0,1211.25,597.98,972.32,10.19,5,1.0
164534.515000,hsv,1234,444.00,273.00,334.0,1209.33,613.54,988.00,0.72,5,1.0
164534.562000,hsv,1235,451.00,287.00,330.0,1203.99,639.38,1014.40,20.35,5,1.0
164534.609000,hsv,1236,454.00,293.00,330.0,1201.09,649.64,1025.06,29.84,5,1.0
164534.656000,hsv,1237,453.00,305.00,325.0,1193.00,672.42,1049.24,37.01,5,1.0
164534.703000,hsv,1238,452.00,307.00,322.0,1190.91,677.41,1054.66,36.91,5,1.0
164534.750000,hsv,1239,444.00,319.00,322.0,1178.85,701.86,1081.93,34.30,5,1.0
164534.796000,hsv,1240,438.00,323.00,321.0,1173.29,711.36,1092.93,28.42,5,1.0
164534.859000,hsv,1241,420.00,328.00,319.0,1157.61,734.25,1120.69,5.05,5,1.0
164534.906000,hsv,1242,413.00,336.00,320.0,1143.29,751.54,1143.14,5.76,5,1.0
164534.953000,hsv,1243,393.00,342.00,319.0,1114.64,779.16,1182.98,12.49,5,1.0
164535.000000,hsv,1244,383.00,343.00,320.0,1101.05,789.83,1200.26,23.13,5,1.0
164535.062000,hsv,1245,363.00,341.00,319.0,1069.18,810.23,1238.12,48.63,5,1.0
164535.109000,hsv,1246,354.00,342.00,320.0,1050.77,819.53,1258.76,54.83,5,1.0
