t_sec,method,frame_idx,x_px,y_px,z_mm,dot_x_px,dot_y_px,dot_dist_px,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
2076.640000,hsv,119,626.39,-46.16,nan,1002.06,570.66,682.56,812.65,166.30,2335.43,236.05,5,0.0
2076.703000,hsv,121,626.35,-44.74,nan,1001.90,573.19,683.50,812.65,166.30,2335.43,234.78,5,0.0
2076.765000,hsv,123,623.55,-46.25,nan,1001.60,575.75,687.96,812.65,166.30,2335.43,237.07,5,0.0
2076.812000,hsv,124,623.55,-46.25,nan,1001.28,577.69,689.58,812.65,166.30,2335.43,237.07,5,0.0
2076.875000,hsv,126,623.55,-46.25,nan,1000.74,580.30,691.71,812.65,166.30,2335.43,237.07,5,0.0
2076.906000,hsv,127,626.39,-46.16,nan,1000.41,581.61,691.77,812.65,166.30,2335.43,236.05,5,0.0
2077.031000,hsv,131,623.55,-46.25,nan,998.74,586.86,696.82,812.65,166.30,2335.43,237.07,5,0.0
2077.062000,hsv,132,623.55,-46.25,nan,998.23,588.17,697.80,812.65,166.30,2335.43,237.07,5,0.0
2078.375000,hsv,171,623.55,-46.25,nan,946.59,629.20,716.46,812.65,166.30,2335.43,237.07,5,0.0
2078.468000,hsv,174,2616.98,91.24,nan,940.83,630.29,1372.22,1399.42,405.82,3048.22,862.72,5,0.0
2078.578000,hsv,177,2616.94,92.66,nan,933.89,631.08,1378.33,1399.42,405.82,3048.22,862.17,5,0.0
2078.656000,hsv,179,624.97,-46.21,nan,928.80,631.32,712.37,812.65,166.30,2335.43,236.56,5,0.0
2078.687000,hsv,180,931.93,24.83,nan,926.74,631.33,606.63,949.41,126.19,2478.69,101.90,5,0.0
2078.765000,hsv,182,624.97,-46.21,nan,921.54,631.17,710.02,812.65,166.30,2335.43,236.56,5,0.0
2078.859000,hsv,185,2614.05,93.99,nan,915.21,630.58,1392.83,1399.42,405.82,3048.22,859.66,5,0.0
2078.968000,hsv,188,2624.10,91.46,nan,907.75,629.34,1407.18,1399.42,405.82,3048.22,867.61,5,0.0
2080.437000,hsv,231,2618.45,89.86,nan,825.30,556.46,1455.36,1399.42,405.82,3048.22,864.25,5,0.0
2080.531000,hsv,234,626.39,-46.16,nan,822.46,548.48,605.22,812.65,166.30,2335.43,236.05,5,0.0
2080.609000,hsv,236,624.97,-46.21,nan,820.46,541.62,598.35,812.65,166.30,2335.43,236.56,5,0.0
2080.671000,hsv,238,629.20,-44.65,nan,819.11,536.00,590.46,816.27,164.52,2339.46,233.76,5,0.0
2080.843000,hsv,243,191.03,559.86,nan,816.74,521.50,435.16,599.95,538.12,1880.28,217.77,5,0.0
2080.875000,hsv,244,330.63,561.45,nan,816.45,518.54,331.27,601.11,548.89,1869.44,113.83,5,0.0
2080.921000,hsv,245,479.78,576.16,nan,816.12,514.06,225.03,605.05,573.74,1844.28,5.75,5,0.0
2080.953000,hsv,246,640.14,596.94,nan,815.98,511.04,128.72,622.89,635.03,1780.35,104.42,5,0.0
2080.984000,hsv,247,796.64,604.76,nan,815.91,508.02,99.12,849.16,595.14,228.76,15.13,5,0.0
2081.015000,hsv,248,930.14,618.98,nan,815.89,504.98,166.76,938.87,630.57,128.49,11.65,5,0.0
2081.046000,hsv,249,1046.64,629.81,nan,815.95,501.92,245.05,989.67,602.90,69.17,44.39,5,0.0
2081.078000,hsv,250,1154.56,641.80,nan,816.06,498.86,323.18,1189.82,679.90,1057.37,92.15,5,0.0
2081.109000,hsv,251,1262.38,656.62,nan,816.25,495.78,403.94,1197.76,659.82,1035.77,11.43,5,0.0
2081.156000,hsv,252,1360.33,668.29,nan,816.64,491.15,477.67,1201.09,649.64,1025.06,62.03,5,0.0
2081.171000,hsv,253,1439.87,676.52,306.0,816.81,489.60,536.69,1202.59,644.52,1019.72,121.60,5,1.0
2081.203000,hsv,254,1502.28,685.63,305.0,817.19,486.51,584.48,1429.95,541.71,3188.03,157.20,5,1.0
2081.234000,hsv,255,1534.52,702.33,303.0,817.64,483.40,613.64,1429.95,541.71,3188.03,165.30,5,1.0
