t_sec,method,frame_idx,x_px,y_px,z_mm,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
160494.796000,mp,492,322.76,236.88,430.0,990.00,540.00,0.00,19.44,5,1.0
160494.859000,mp,493,319.68,238.33,431.0,990.00,540.00,0.00,32.79,5,1.0
160494.906000,mp,494,314.00,240.47,428.0,990.00,540.00,0.00,66.05,5,1.0
160494.953000,mp,495,311.22,241.24,428.0,990.00,540.00,0.00,82.87,5,1.0
160495.015000,mp,496,309.12,241.34,430.0,834.29,597.90,255.71,79.62,5,1.0
160495.062000,mp,497,309.12,241.28,429.0,834.29,597.90,255.71,79.80,5,1.0
160495.109000,mp,498,309.82,241.28,429.0,839.11,603.18,248.56,82.90,5,1.0
160495.156000,mp,499,309.82,240.77,429.0,836.19,600.05,252.84,84.48,5,1.0
160495.203000,mp,500,309.86,240.38,428.0,834.29,597.90,255.71,85.80,5,1.0
160495.265000,mp,501,312.86,237.12,428.0,990.00,540.00,0.00,74.00,5,1.0
160495.312000,mp,502,313.12,236.95,428.0,990.00,540.00,0.00,72.57,5,1.0
160495.359000,mp,503,314.47,235.80,429.0,990.00,540.00,0.00,65.92,5,1.0
160495.421000,mp,504,314.97,234.72,429.0,990.00,540.00,0.00,64.70,5,1.0
160495.453000,mp,505,315.72,232.39,428.0,990.00,540.00,0.00,65.39,5,1.0
160495.515000,mp,506,315.87,231.51,428.0,990.00,540.00,0.00,66.75,5,1.0
160495.578000,mp,507,317.42,228.58,426.0,990.00,540.00,0.00,68.61,5,1.0
160495.625000,mp,508,318.80,228.11,426.0,990.00,540.00,0.00,65.19,5,1.0
160495.671000,mp,509,320.73,228.11,427.0,990.00,540.00,0.00,59.34,5,1.0
160495.718000,mp,510,321.65,228.11,427.0,990.00,540.00,0.00,57.18,5,1.0
160495.781000,mp,511,324.94,228.64,428.0,990.00,540.00,0.00,51.13,5,1.0
160495.828000,mp,512,326.88,228.36,429.0,990.00,540.00,0.00,53.58,5,1.0
160495.875000,mp,513,327.17,228.64,431.0,990.00,540.00,0.00,52.76,5,1.0
