t_sec,method,frame_idx,x_px,y_px,z_mm,dot_x_px,dot_y_px,dot_dist_px,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
7487.703000,hsv,89,1260.47,492.69,nan,990.00,540.00,201.00,1196.96,488.70,861.19,12.27,5,0.0
7487.734000,hsv,90,1264.79,491.40,nan,990.35,540.30,204.18,1196.96,488.70,861.19,8.80,5,0.0
7487.765000,hsv,91,1266.25,490.03,nan,991.04,540.93,205.07,1196.10,486.41,858.74,7.35,5,0.0
7487.796000,hsv,92,1267.68,490.07,nan,991.71,541.59,205.61,1196.96,488.70,861.19,6.35,5,0.0
7487.828000,hsv,93,1270.53,490.16,nan,992.37,542.27,207.18,1196.96,488.70,861.19,4.32,5,0.0
7487.875000,hsv,94,1271.95,490.21,nan,993.33,543.34,207.55,1196.96,488.70,861.19,3.36,5,0.0
7487.906000,hsv,95,1274.80,490.30,nan,993.95,544.09,209.18,1196.96,488.70,861.19,1.81,5,0.0
7487.937000,hsv,96,1279.11,489.01,nan,994.56,544.87,212.26,1196.96,488.70,861.19,2.39,5,0.0
7487.968000,hsv,97,1283.38,489.15,nan,995.15,545.67,214.96,1197.81,491.01,863.64,5.08,5,0.0
7488.015000,hsv,98,1287.65,489.28,nan,995.99,546.92,217.53,1197.81,491.01,863.64,8.12,5,0.0
7488.046000,hsv,99,1291.92,489.42,nan,996.53,547.79,220.29,1198.63,493.32,866.09,11.03,5,0.0
7488.078000,hsv,100,1296.10,492.40,nan,997.05,548.67,222.27,1199.43,495.64,868.55,13.06,5,0.0
7488.109000,hsv,101,1301.66,496.85,nan,997.55,549.59,224.97,1200.96,500.33,873.48,15.68,5,0.0
7488.140000,hsv,102,1310.16,498.55,nan,998.02,550.52,230.53,1202.39,505.05,878.42,21.25,5,0.0
7488.156000,hsv,103,1318.70,498.82,nan,998.25,551.00,236.60,1203.08,507.43,880.89,27.34,5,0.0
7488.203000,hsv,104,1327.19,500.51,nan,998.90,552.46,242.13,1203.74,509.82,883.37,33.00,5,0.0
7488.234000,hsv,105,1334.31,500.74,nan,999.31,553.46,247.12,1203.74,509.82,883.37,38.09,5,0.0
7488.265000,hsv,106,1341.43,500.97,nan,999.69,554.49,252.13,1204.38,512.22,885.86,43.19,5,0.0
7488.312000,hsv,107,1350.06,498.39,nan,1000.21,556.06,258.84,1204.38,512.22,885.86,50.12,5,0.0
7488.343000,hsv,108,1360.07,497.28,nan,1000.53,557.13,266.34,1204.38,512.22,885.86,57.65,5,0.0
7488.375000,hsv,109,1370.17,493.33,nan,1000.82,558.23,274.59,1203.74,509.82,883.37,65.98,5,0.0
7488.406000,hsv,110,1380.23,490.80,nan,1001.08,559.34,282.53,1203.74,509.82,883.37,73.92,5,0.0
7488.437000,hsv,111,1387.44,488.18,nan,1001.31,560.47,288.47,1203.74,509.82,883.37,79.83,5,0.0
7488.484000,hsv,112,1394.55,488.41,nan,1001.60,562.19,293.73,1203.74,509.82,883.37,84.92,5,0.0
7488.515000,hsv,113,1400.25,488.59,nan,1001.76,563.36,297.96,1204.38,512.22,885.86,89.00,5,0.0
7488.546000,hsv,114,1404.52,488.72,nan,1001.83,563.95,301.11,1204.38,512.22,885.86,92.06,5,0.0
7488.578000,hsv,115,1410.17,490.33,nan,1001.94,565.14,305.00,1204.99,514.63,888.34,95.77,5,0.0
7488.609000,hsv,116,1414.44,490.46,nan,1002.02,566.35,308.29,1204.99,514.63,888.34,98.84,5,0.0
