t_sec,method,frame_idx,x_px,y_px,z_mm,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
161669.234000,hsv,551,330.00,238.00,348.0,990.00,540.00,0.00,4.50,5,1.0
161669.265000,hsv,552,328.00,238.00,347.0,990.00,540.00,0.00,7.50,5,1.0
161669.296000,hsv,553,328.00,239.00,348.0,990.00,540.00,0.00,6.41,5,1.0
161669.343000,hsv,554,327.00,240.00,347.0,990.00,540.00,0.00,9.00,5,1.0
161669.375000,hsv,555,327.00,240.00,348.0,990.00,540.00,0.00,9.00,5,1.0
161669.406000,hsv,556,328.00,240.00,348.0,990.00,540.00,0.00,6.00,5,1.0
161669.437000,hsv,557,328.00,241.00,348.0,990.00,540.00,0.00,6.41,5,1.0
161669.484000,hsv,558,327.00,241.00,348.0,990.00,540.00,0.00,9.28,5,1.0
161669.515000,hsv,559,328.00,242.00,349.0,990.00,540.00,0.00,7.50,5,1.0
161669.546000,hsv,560,327.00,241.00,349.0,990.00,540.00,0.00,9.28,5,1.0
161669.578000,hsv,561,327.00,241.00,349.0,990.00,540.00,0.00,9.28,5,1.0
161669.609000,hsv,562,327.00,241.00,349.0,990.00,540.00,0.00,9.28,5,1.0
161669.656000,hsv,563,327.00,240.00,348.0,990.00,540.00,0.00,9.00,5,1.0
161669.703000,hsv,564,329.00,240.00,348.0,990.00,540.00,0.00,3.00,5,1.0
161669.734000,hsv,565,328.00,241.00,349.0,990.00,540.00,0.00,6.41,5,1.0
161669.765000,hsv,566,327.00,241.00,350.0,990.00,540.00,0.00,9.28,5,1.0
161669.812000,hsv,567,327.00,241.00,351.0,990.00,540.00,0.00,9.28,5,1.0
161669.843000,hsv,568,327.00,242.00,352.0,990.00,540.00,0.00,10.06,5,1.0
161669.875000,hsv,569,327.00,242.00,350.0,990.00,540.00,0.00,10.06,5,1.0
161669.906000,hsv,570,328.00,244.00,349.0,990.79,540.62,1.00,10.79,5,1.0
161669.937000,hsv,571,328.00,245.00,351.0,992.34,541.94,3.04,12.50,5,1.0
161669.984000,hsv,572,328.00,243.00,351.0,990.00,540.00,0.00,9.03,5,1.0
161670.015000,hsv,573,329.00,245.00,350.0,994.90,544.56,6.71,10.35,5,1.0
161670.046000,hsv,574,328.00,247.00,352.0,996.27,546.23,8.86,15.53,5,1.0
161670.078000,hsv,575,327.00,248.00,352.0,996.27,546.23,8.86,19.28,5,1.0
161670.125000,hsv,576,326.00,250.00,355.0,999.04,550.39,13.87,24.28,5,1.0
161670.156000,hsv,577,324.00,252.00,355.0,1001.33,555.09,19.10,31.66,5,1.0
161670.187000,hsv,578,323.00,253.00,355.0,1003.07,560.27,24.57,35.23,5,1.0
161670.218000,hsv,579,322.00,255.00,355.0,1004.36,577.36,41.80,38.53,5,1.0
161670.265000,hsv,580,320.00,257.00,357.0,998.89,596.75,62.05,43.07,5,1.0
161670.296000,hsv,581,318.00,258.00,356.0,990.51,610.04,77.80,46.97,5,1.0
161670.328000,hsv,582,317.00,260.00,355.0,980.55,620.21,92.05,45.97,5,1.0
161670.375000,hsv,583,316.00,264.00,356.0,967.23,629.31,108.21,40.21,5,1.0
161670.406000,hsv,584,314.00,267.00,356.0,954.37,635.03,122.30,36.45,5,1.0
161670.437000,hsv,585,311.00,269.00,356.0,938.98,638.99,138.21,34.27,5,1.0
161670.468000,hsv,586,308.00,271.00,356.0,924.60,640.34,152.67,30.59,5,1.0
161670.500000,hsv,587,307.00,273.00,358.0,920.02,640.33,157.25,26.10,5,1.0
161670.531000,hsv,588,304.00,274.00,356.0,909.54,639.54,167.76,23.17,5,1.0
161670.578000,hsv,589,300.00,274.00,357.0,894.13,636.45,183.49,20.80,5,1.0
161670.609000,hsv,590,297.00,274.00,357.0,884.62,633.37,193.49,18.04,5,1.0
161670.640000,hsv,591,293.00,275.00,356.0,874.03,628.80,205.03,11.21,5,1.0
161670.687000,hsv,592,292.00,273.00,355.0,869.39,626.40,210.26,13.83,5,1.0
161670.718000,hsv,593,287.00,273.00,354.0,858.06,619.38,223.59,5.91,5,1.0
161670.765000,hsv,594,286.00,270.00,354.0,852.58,615.33,230.40,9.52,5,1.0
161670.796000,hsv,595,281.00,271.00,351.0,844.15,608.13,241.50,1.99,5,1.0
161670.828000,hsv,596,281.00,267.00,347.0,840.10,604.20,247.14,4.50,5,1.0
161670.859000,hsv,597,279.00,264.00,347.0,833.35,596.80,257.15,4.60,5,1.0
161670.906000,hsv,598,276.00,265.00,348.0,830.60,593.43,261.50,3.83,5,1.0
161670.937000,hsv,599,275.00,262.00,348.0,827.06,588.77,267.36,2.19,5,1.0
161670.968000,hsv,600,274.00,258.00,348.0,821.29,580.13,277.75,0.80,5,1.0
161671.000000,hsv,601,273.00,254.00,345.0,816.79,572.26,286.81,2.34,5,1.0
161671.031000,hsv,602,276.00,247.00,340.0,812.12,562.59,297.56,17.30,5,1.0
161671.078000,hsv,603,276.00,244.00,339.0,809.18,555.37,305.35,19.87,5,1.0
161671.109000,hsv,604,278.00,240.00,338.0,807.09,549.43,311.65,28.51,5,1.0
161671.140000,hsv,605,281.00,235.00,338.0,804.01,538.69,322.83,40.24,5,1.0
161671.171000,hsv,606,283.00,230.00,337.0,801.17,524.32,337.48,48.31,5,1.0
161671.203000,hsv,607,282.00,227.00,336.0,800.03,514.45,347.42,46.12,5,1.0
161671.250000,hsv,608,280.00,223.00,336.5,799.48,502.68,359.20,40.53,5,1.0
161671.281000,hsv,609,280.00,216.00,334.0,800.80,480.37,381.57,39.60,5,1.0
161671.312000,hsv,610,282.00,212.00,331.0,802.82,468.21,393.89,44.07,5,1.0
161671.343000,hsv,611,283.00,209.00,330.0,805.28,457.79,404.61,45.46,5,1.0
161671.390000,hsv,612,286.00,204.00,327.0,810.94,440.54,422.77,50.56,5,1.0
161671.421000,hsv,613,289.00,201.00,329.0,816.04,428.64,435.72,56.16,5,1.0
161671.453000,hsv,614,290.00,199.00,329.0,820.27,420.28,445.09,56.81,5,1.0
161671.484000,hsv,615,294.00,197.00,330.0,826.99,408.84,458.36,64.88,5,1.0
161671.515000,hsv,616,297.00,195.00,329.0,835.81,396.21,473.77,69.69,5,1.0
161671.562000,hsv,617,301.00,191.00,328.0,851.23,378.39,497.35,72.92,5,1.0
161671.609000,hsv,618,304.00,190.00,330.0,859.90,370.09,509.35,77.52,5,1.0
161671.640000,hsv,619,314.00,187.00,331.0,900.39,341.98,558.78,89.09,5,1.0
161671.671000,hsv,620,317.00,187.00,332.0,913.77,335.56,573.62,92.97,5,1.0
161671.703000,hsv,621,320.00,187.00,332.0,927.76,330.06,588.65,96.25,5,1.0
161671.750000,hsv,622,323.00,187.00,332.0,944.41,324.96,606.07,98.89,5,1.0
