t_sec,method,frame_idx,x_px,y_px,z_mm,dot_x_px,dot_y_px,dot_dist_px,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
7296.484000,hsv,86,1212.25,485.46,702.0,990.00,540.00,168.27,1187.33,466.38,836.86,42.64,5,1.0
7296.531000,hsv,87,1213.67,485.50,716.0,990.69,540.61,168.81,1187.33,466.38,836.86,41.71,5,1.0
7296.562000,hsv,88,1216.48,487.02,726.5,991.37,541.26,169.87,1189.42,470.74,841.70,40.48,5,1.0
7296.593000,hsv,89,1217.90,487.06,728.0,992.04,541.92,170.45,1189.42,470.74,841.70,39.53,5,1.0
7296.625000,hsv,90,1217.85,488.49,734.0,992.70,542.62,169.57,1189.42,470.74,841.70,40.17,5,1.0
7296.656000,hsv,91,1217.81,489.91,735.0,993.33,543.34,168.71,1190.44,472.94,844.12,40.78,5,1.0
7296.687000,hsv,92,1219.19,491.38,738.0,993.95,544.09,168.88,1191.44,475.15,846.55,40.44,5,1.0
7296.718000,hsv,93,1219.10,494.23,755.0,994.56,544.87,167.60,1192.41,477.38,848.98,41.65,5,1.0
7296.750000,hsv,94,1219.10,494.23,764.0,995.15,545.67,167.28,1192.41,477.38,848.98,41.65,5,1.0
7296.781000,hsv,95,1217.58,497.03,763.0,995.71,546.50,165.06,1193.37,479.62,851.42,43.79,5,1.0
7296.812000,hsv,96,1219.01,497.07,765.0,996.26,547.35,165.80,1193.37,479.62,851.42,42.83,5,1.0
7296.843000,hsv,97,1220.34,499.97,776.0,996.79,548.23,165.65,1195.21,484.14,856.29,42.97,5,1.0
7296.875000,hsv,98,1224.61,500.10,774.0,997.30,549.13,168.45,1196.10,486.41,858.74,40.05,5,1.0
7296.906000,hsv,99,1227.37,503.04,778.0,997.79,550.05,169.39,1196.96,488.70,861.19,39.15,5,1.0
7296.953000,hsv,100,1230.17,504.55,784.0,998.47,551.48,170.73,1197.81,491.01,863.64,37.70,5,1.0
7296.984000,hsv,101,1232.97,506.07,787.0,998.90,552.46,172.19,1198.63,493.32,866.09,36.22,5,1.0
7297.015000,hsv,102,1235.82,506.16,796.0,999.31,553.46,174.10,1199.43,495.64,868.55,34.22,5,1.0
7297.046000,hsv,103,1238.66,506.25,797.0,999.69,554.49,176.05,1199.43,495.64,868.55,32.22,5,1.0
7297.093000,hsv,104,1241.51,506.34,800.0,1000.21,556.06,178.01,1199.43,495.64,868.55,30.25,5,1.0
7297.140000,hsv,105,1244.36,506.43,799.0,1000.67,557.68,180.04,1200.20,497.98,871.01,28.23,5,1.0
7297.171000,hsv,106,1247.21,506.52,800.0,1000.95,558.78,182.11,1200.20,497.98,871.01,26.23,5,1.0
7297.203000,hsv,107,1251.48,506.66,nan,1001.20,559.90,185.23,1200.96,500.33,873.48,23.23,5,0.0
7297.250000,hsv,108,1252.85,508.12,799.0,1001.51,561.61,185.99,1200.96,500.33,873.48,22.70,5,1.0
7297.281000,hsv,109,1255.66,509.64,nan,1001.69,562.77,187.73,1201.69,502.68,875.95,21.12,5,0.0
7297.312000,hsv,110,1258.46,511.15,nan,1001.83,563.95,189.52,1202.39,505.05,878.42,19.53,5,0.0
7297.343000,hsv,111,1259.79,514.04,nan,1001.89,564.54,189.80,1203.74,509.82,883.37,19.36,5,0.0
7297.390000,hsv,112,1265.53,512.80,nan,1002.02,566.35,194.63,1203.74,509.82,883.37,14.89,5,0.0
7297.421000,hsv,113,1269.85,511.51,nan,1002.07,567.57,198.39,1203.08,507.43,880.89,11.45,5,0.0
7297.453000,hsv,114,1272.74,510.18,nan,1002.09,568.80,201.19,1203.08,507.43,880.89,8.96,5,0.0
7297.484000,hsv,115,1277.10,507.47,nan,1002.08,570.04,205.50,1202.39,505.05,878.42,5.17,5,0.0
7297.515000,hsv,116,1281.37,507.61,793.0,1002.03,571.29,208.94,1203.08,507.43,880.89,2.06,5,1.0
7297.562000,hsv,117,1288.53,506.41,794.0,1001.90,573.19,215.13,1203.08,507.43,880.89,3.48,5,1.0
7297.593000,hsv,118,1291.29,509.35,nan,1001.76,574.47,216.72,1203.74,509.82,883.37,4.75,5,0.0
7297.640000,hsv,119,1294.00,513.71,760.0,1001.50,576.40,218.20,1204.99,514.63,888.34,5.59,5,1.0
7297.671000,hsv,120,1296.71,518.07,732.0,1001.28,577.69,219.51,1206.15,519.48,893.32,6.54,5,1.0
7297.718000,hsv,121,1305.03,525.46,740.0,1000.89,579.64,224.52,1207.70,526.81,900.82,11.15,5,1.0
7297.750000,hsv,122,1312.01,529.95,729.0,1000.58,580.95,229.18,1208.61,531.75,905.84,15.50,5,1.0
7297.796000,hsv,123,1321.97,530.27,713.0,1000.05,582.92,237.35,1209.03,534.22,908.35,22.79,5,1.0
7297.828000,hsv,124,1345.16,518.18,666.0,999.65,584.23,257.82,1207.70,526.81,900.82,42.06,5,1.0
7297.859000,hsv,125,1353.93,511.34,659.0,999.21,585.55,266.76,1206.69,521.91,895.82,49.89,5,1.0
7297.890000,hsv,126,1362.65,505.92,636.0,998.74,586.86,275.41,1206.15,519.48,893.32,57.46,5,1.0
7297.937000,hsv,127,1369.90,501.87,617.0,997.96,588.83,283.15,1205.58,517.05,890.83,63.68,5,1.0
7297.968000,hsv,128,1380.00,497.92,605.0,997.39,590.14,292.52,1204.99,514.63,888.34,71.98,5,1.0
7297.984000,hsv,129,1390.10,493.96,594.0,997.10,590.80,301.45,1204.99,514.63,888.34,80.29,5,1.0
7298.015000,hsv,130,1401.63,490.06,580.0,996.48,592.10,311.91,1204.38,512.22,885.86,89.63,5,1.0
7298.046000,hsv,131,1414.57,486.19,573.0,995.82,593.40,323.40,1204.38,512.22,885.86,100.00,5,1.0
7298.078000,hsv,132,1426.05,483.71,554.0,995.12,594.70,333.43,1204.38,512.22,885.86,108.96,5,1.0
7298.109000,hsv,133,1434.73,479.71,545.0,994.39,595.98,342.03,1415.28,454.15,3099.12,102.47,5,1.0
7298.140000,hsv,134,1443.36,477.13,531.0,993.61,597.26,350.16,1415.28,454.15,3099.12,95.56,5,1.0
7298.187000,hsv,135,1449.15,474.47,517.0,992.38,599.17,356.96,1414.05,449.67,3094.47,90.65,5,1.0
7298.218000,hsv,136,1456.35,471.85,506.0,991.96,599.80,363.57,1414.05,449.67,3094.47,84.74,5,1.0
7298.250000,hsv,137,1464.89,472.12,492.0,991.07,601.05,370.74,1414.05,449.67,3094.47,78.65,5,1.0
7298.296000,hsv,138,1474.90,471.01,477.0,989.67,602.90,380.12,1415.28,454.15,3099.12,71.13,5,1.0
7298.312000,hsv,139,1489.14,471.46,463.0,989.19,603.51,390.66,1415.28,454.15,3099.12,60.93,5,1.0
7298.343000,hsv,140,1501.95,471.87,456.0,988.19,604.73,400.92,1416.46,458.65,3103.77,51.71,5,1.0
7298.375000,hsv,141,1508.98,474.94,445.0,987.16,605.92,406.27,1417.59,463.16,3108.42,47.35,5,1.0
7298.406000,hsv,142,1517.43,478.06,438.0,986.09,607.11,412.68,1418.68,467.68,3113.07,41.92,5,1.0
7298.453000,hsv,143,1525.74,485.45,433.0,984.42,608.85,418.50,1420.73,476.78,3122.39,37.44,5,1.0
7298.484000,hsv,144,1535.53,491.46,418.0,983.26,609.99,425.24,1422.60,485.92,3131.73,31.45,5,1.0
7298.515000,hsv,145,1542.33,501.65,408.0,982.06,611.11,428.89,1424.29,495.12,3141.07,28.30,5,1.0
7298.546000,hsv,146,1552.02,510.51,399.0,980.83,612.21,435.24,1426.47,508.99,3155.12,22.51,5,1.0
7298.578000,hsv,147,1560.25,520.75,388.0,979.56,613.29,440.46,1427.70,518.30,3164.51,17.68,5,1.0
7298.609000,hsv,148,1567.00,532.36,379.0,978.26,614.34,444.62,1429.19,532.32,3178.61,13.94,5,1.0
7298.656000,hsv,149,1581.01,539.93,369.0,976.24,615.88,455.89,1429.95,541.71,3188.03,4.55,5,1.0
7298.687000,hsv,150,1596.44,547.55,358.0,974.85,616.88,467.65,1429.95,541.71,3188.03,9.42,5,1.0
7298.718000,hsv,151,1610.50,553.70,351.0,973.43,617.85,478.76,1429.95,541.71,3188.03,21.57,5,1.0
7298.765000,hsv,152,1623.17,558.37,342.0,971.23,619.26,489.94,1429.95,541.71,3188.03,32.10,5,1.0
7298.796000,hsv,153,1638.65,564.57,332.0,969.73,620.16,502.34,1429.95,541.71,3188.03,45.24,5,1.0
7298.843000,hsv,154,1652.80,567.87,321.0,967.42,621.46,514.98,1429.95,541.71,3188.03,56.12,5,1.0
7298.875000,hsv,155,1661.34,568.14,315.0,965.84,622.29,522.98,1429.95,541.71,3188.03,61.98,5,1.0
7298.906000,hsv,156,1669.97,565.56,306.0,964.22,623.09,531.38,1429.95,541.71,3188.03,66.93,5,1.0
7298.953000,hsv,157,1681.40,564.50,298.0,961.75,624.23,542.60,1429.95,541.71,3188.03,74.67,5,1.0
7298.984000,hsv,158,1692.79,564.86,292.0,960.07,624.95,552.80,1429.95,541.71,3188.03,82.94,5,1.0
7299.015000,hsv,159,1704.09,568.07,282.0,958.36,625.63,562.66,1429.95,541.71,3188.03,91.98,5,1.0
7299.046000,hsv,160,1730.73,581.74,272.0,956.62,626.28,583.13,1429.95,541.71,3188.03,115.28,5,1.0
7299.078000,hsv,161,1741.89,589.22,266.0,954.85,626.90,592.77,1429.95,541.71,3188.03,125.79,5,1.0
7299.125000,hsv,162,1755.90,596.79,260.0,953.06,627.47,604.65,1429.95,541.71,3188.03,138.41,5,1.0
