t_sec,method,frame_idx,x_px,y_px,z_mm,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
175168.796000,hsv,255,326.00,234.00,373.0,990.00,540.00,0.00,21.32,5,1.0
175168.859000,hsv,256,326.00,235.00,380.0,990.00,540.00,0.00,19.97,5,1.0
175168.906000,hsv,257,333.00,235.00,381.0,990.00,540.00,0.00,11.27,5,1.0
175168.937000,hsv,258,337.00,234.00,382.0,990.00,540.00,0.00,15.82,5,1.0
175169.000000,hsv,259,332.00,233.00,379.0,990.00,540.00,0.00,16.03,5,1.0
175169.046000,hsv,260,332.00,234.00,381.0,990.00,540.00,0.00,13.83,5,1.0
175169.093000,hsv,261,326.00,230.00,382.0,990.00,540.00,0.00,27.90,5,1.0
175169.140000,hsv,262,326.00,230.00,376.0,990.00,540.00,0.00,27.90,5,1.0
175169.187000,hsv,263,326.00,229.00,376.0,990.00,540.00,0.00,29.75,5,1.0
175169.250000,hsv,264,329.00,229.00,378.0,990.00,540.00,0.00,26.60,5,1.0
175169.296000,hsv,265,330.00,230.00,379.0,990.00,540.00,0.00,23.72,5,1.0
175169.343000,hsv,266,331.00,232.00,381.0,990.00,540.00,0.00,18.75,5,1.0
175169.390000,hsv,267,331.00,233.00,382.0,990.00,540.00,0.00,16.60,5,1.0
175169.437000,hsv,268,330.00,235.00,384.0,990.00,540.00,0.00,13.52,5,1.0
175169.484000,hsv,269,330.00,235.00,nan,990.00,540.00,0.00,13.52,5,0.0
175169.531000,hsv,270,330.00,237.00,389.0,990.00,540.00,0.00,10.09,5,1.0
175169.578000,hsv,271,330.00,237.00,387.0,990.00,540.00,0.00,10.09,5,1.0
175169.640000,hsv,272,328.00,238.00,384.0,990.00,540.00,0.00,12.82,5,1.0
175169.687000,hsv,273,327.00,239.00,384.0,990.00,540.00,0.00,14.43,5,1.0
175169.718000,hsv,274,329.00,242.00,nan,990.00,540.00,0.00,10.74,5,0.0
175169.781000,hsv,275,327.00,245.00,383.0,990.00,540.00,0.00,18.16,5,1.0
175169.828000,hsv,276,325.00,248.00,391.0,990.00,540.00,0.00,25.99,5,1.0
175169.859000,hsv,277,322.00,247.00,388.0,990.00,540.00,0.00,29.97,5,1.0
175169.921000,hsv,278,322.00,251.00,388.0,990.00,540.00,0.00,35.54,5,1.0
175169.968000,hsv,279,320.00,251.00,391.0,990.00,540.00,0.00,38.89,5,1.0
175170.015000,hsv,280,317.00,252.00,388.0,990.00,540.00,0.00,45.60,5,1.0
175170.078000,hsv,281,316.00,253.00,390.0,990.00,540.00,0.00,48.75,5,1.0
175170.125000,hsv,282,313.00,253.00,385.0,990.00,540.00,0.00,54.30,5,1.0
