t_sec,method,frame_idx,x_px,y_px,z_mm,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
178044.750000,hsv,603,327.00,245.00,253.0,990.00,540.00,0.00,18.16,5,1.0
178044.796000,hsv,604,327.00,246.00,253.0,990.00,540.00,0.00,19.63,5,1.0
178044.843000,hsv,605,327.00,244.00,254.0,990.00,540.00,0.00,16.85,5,1.0
178044.890000,hsv,606,325.00,242.00,252.0,990.00,540.00,0.00,19.28,5,1.0
178044.937000,hsv,607,324.00,241.00,252.0,990.00,540.00,0.00,21.12,5,1.0
178044.984000,hsv,608,325.00,240.00,252.0,990.00,540.00,0.00,18.75,5,1.0
178045.031000,hsv,609,325.00,242.00,253.0,990.00,540.00,0.00,19.28,5,1.0
178045.078000,hsv,610,324.00,241.00,253.0,990.00,540.00,0.00,21.12,5,1.0
178045.140000,hsv,611,325.00,242.00,252.0,990.00,540.00,0.00,19.28,5,1.0
178045.187000,hsv,612,327.00,242.00,253.0,990.00,540.00,0.00,14.94,5,1.0
178045.234000,hsv,613,327.00,241.00,254.0,990.00,540.00,0.00,14.43,5,1.0
178045.281000,hsv,614,327.00,242.00,253.0,990.00,540.00,0.00,14.94,5,1.0
178045.328000,hsv,615,326.00,242.00,254.0,990.00,540.00,0.00,17.10,5,1.0
178045.375000,hsv,616,324.00,247.00,255.0,990.00,540.00,0.00,26.25,5,1.0
178045.421000,hsv,617,322.00,248.00,255.0,990.00,540.00,0.00,31.21,5,1.0
178045.468000,hsv,618,320.00,251.00,257.0,990.00,540.00,0.00,38.89,5,1.0
178045.515000,hsv,619,315.00,255.00,258.0,983.84,609.42,77.93,50.04,5,1.0
178045.562000,hsv,620,312.00,259.00,256.0,959.21,625.30,107.42,45.90,5,1.0
178045.609000,hsv,621,306.00,264.00,258.0,929.83,631.29,137.57,37.32,5,1.0
178045.656000,hsv,622,304.00,266.00,259.0,922.59,631.23,144.81,32.76,5,1.0
178045.703000,hsv,623,302.00,265.00,258.0,915.21,630.58,152.21,34.60,5,1.0
178045.750000,hsv,624,298.00,264.00,256.0,901.32,627.79,166.40,35.02,5,1.0
178045.812000,hsv,625,291.00,264.00,255.0,881.12,619.86,188.13,29.23,5,1.0
178045.859000,hsv,626,287.00,263.00,253.0,870.85,613.82,200.06,26.63,5,1.0
178045.921000,hsv,627,280.00,260.00,252.0,854.48,600.64,221.10,22.03,5,1.0
178045.968000,hsv,628,278.00,257.00,251.0,848.30,594.18,230.05,23.45,5,1.0
178046.015000,hsv,629,276.00,249.00,248.0,835.02,576.15,252.46,30.46,5,1.0
178046.062000,hsv,630,275.00,244.00,246.0,828.02,562.87,267.49,33.72,5,1.0
178046.109000,hsv,631,276.00,239.00,246.0,823.36,551.17,280.08,39.97,5,1.0
178046.156000,hsv,632,278.00,232.00,245.0,817.98,530.27,301.69,48.23,5,1.0
178046.203000,hsv,633,278.00,229.00,243.0,816.58,520.02,312.04,49.15,5,1.0
178046.250000,hsv,634,277.00,222.00,244.0,816.25,495.78,336.31,47.15,5,1.0
178046.312000,hsv,635,277.00,218.00,241.0,817.64,483.40,348.77,46.16,5,1.0
178046.359000,hsv,636,279.00,209.00,240.0,824.73,455.49,377.61,45.48,5,1.0
178046.406000,hsv,637,282.00,205.00,239.0,831.07,440.27,394.11,48.23,5,1.0
178046.453000,hsv,638,287.00,199.00,237.0,843.80,418.32,419.50,51.24,5,1.0
178046.500000,hsv,639,291.00,196.00,237.0,853.24,405.91,435.11,54.35,5,1.0
178046.546000,hsv,640,295.00,190.00,239.0,869.18,389.30,458.14,51.52,5,1.0
178046.593000,hsv,641,296.00,188.00,239.0,874.60,384.56,465.34,49.63,5,1.0
178046.640000,hsv,642,300.00,184.00,240.0,887.66,374.63,481.75,47.93,5,1.0
178046.703000,hsv,643,302.00,182.00,239.0,895.39,369.59,490.99,46.63,5,1.0
178046.734000,hsv,644,308.00,179.00,240.0,913.53,359.80,511.61,47.16,5,1.0
178046.796000,hsv,645,312.00,178.00,241.0,924.02,355.27,523.03,48.67,5,1.0
