t_sec,method,frame_idx,x_px,y_px,z_mm,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
177822.343000,hsv,724,323.00,244.00,425.0,990.00,540.00,0.00,24.93,5,1.0
177822.390000,hsv,725,322.00,243.00,426.0,990.00,540.00,0.00,26.38,5,1.0
177822.437000,hsv,726,321.00,246.00,425.0,990.00,540.00,0.00,30.86,5,1.0
177822.484000,hsv,727,323.00,246.00,425.0,990.00,540.00,0.00,26.89,5,1.0
177822.531000,hsv,728,323.00,247.00,425.0,990.00,540.00,0.00,28.08,5,1.0
177822.578000,hsv,729,325.00,247.00,422.0,990.00,540.00,0.00,24.49,5,1.0
177822.640000,hsv,730,325.00,249.00,424.0,990.00,540.00,0.00,27.60,5,1.0
177822.687000,hsv,731,327.00,250.00,425.0,999.11,552.96,15.99,25.23,5,1.0
177822.734000,hsv,732,327.00,248.00,425.0,992.70,542.62,3.76,22.88,5,1.0
177822.781000,hsv,733,327.00,245.00,424.0,990.00,540.00,0.00,18.16,5,1.0
177822.828000,hsv,734,327.00,245.00,423.0,990.00,540.00,0.00,18.16,5,1.0
177822.875000,hsv,735,329.00,244.00,424.0,990.00,540.00,0.00,13.27,5,1.0
177822.937000,hsv,736,329.00,244.00,423.0,990.00,540.00,0.00,13.27,5,1.0
177822.968000,hsv,737,330.00,244.00,426.0,990.35,540.30,0.46,11.71,5,1.0
177823.015000,hsv,738,330.00,243.00,425.0,990.00,540.00,0.00,10.09,5,1.0
177823.078000,hsv,739,330.00,240.00,425.0,990.00,540.00,0.00,7.50,5,1.0
177823.125000,hsv,740,330.00,239.00,425.0,990.00,540.00,0.00,7.83,5,1.0
177823.171000,hsv,741,329.00,239.00,424.0,990.00,540.00,0.00,10.01,5,1.0
177823.218000,hsv,742,328.00,239.00,425.0,990.00,540.00,0.00,12.21,5,1.0
177823.265000,hsv,743,329.00,240.00,425.0,990.00,540.00,0.00,9.75,5,1.0
177823.328000,hsv,744,329.00,241.00,425.0,990.00,540.00,0.00,10.01,5,1.0
177823.375000,hsv,745,329.00,241.00,424.0,990.00,540.00,0.00,10.01,5,1.0
177823.421000,hsv,746,329.00,242.00,425.0,990.00,540.00,0.00,10.74,5,1.0
177823.468000,hsv,747,329.00,243.00,425.0,990.00,540.00,0.00,11.86,5,1.0
177823.515000,hsv,748,328.00,241.00,424.0,990.00,540.00,0.00,12.21,5,1.0
177823.562000,hsv,749,328.00,241.00,425.0,990.00,540.00,0.00,12.21,5,1.0
177823.609000,hsv,750,329.00,243.00,424.0,990.00,540.00,0.00,11.86,5,1.0
177823.656000,hsv,751,329.00,244.00,426.0,990.00,540.00,0.00,13.27,5,1.0
177823.703000,hsv,752,329.00,247.00,424.0,994.56,544.87,6.68,17.98,5,1.0
177823.750000,hsv,753,329.00,248.00,425.0,996.79,548.23,10.72,19.21,5,1.0
177823.812000,hsv,754,329.00,248.00,425.0,996.79,548.23,10.72,19.21,5,1.0
177823.859000,hsv,755,327.00,247.00,425.0,990.00,540.00,0.00,21.24,5,1.0
177823.890000,hsv,756,327.00,246.00,425.0,990.00,540.00,0.00,19.63,5,1.0
177823.953000,hsv,757,325.00,245.00,426.0,990.00,540.00,0.00,21.87,5,1.0
177823.984000,hsv,758,325.00,244.00,426.0,990.00,540.00,0.00,20.80,5,1.0
177824.046000,hsv,759,326.00,242.00,427.0,990.00,540.00,0.00,17.10,5,1.0
177824.093000,hsv,760,325.00,240.00,427.0,990.00,540.00,0.00,18.75,5,1.0
177824.140000,hsv,761,325.00,239.00,426.0,990.00,540.00,0.00,18.88,5,1.0
177824.187000,hsv,762,326.00,238.00,427.0,990.00,540.00,0.00,17.10,5,1.0
177824.234000,hsv,763,325.00,235.00,427.0,990.00,540.00,0.00,21.87,5,1.0
177824.281000,hsv,764,324.00,236.00,430.0,990.00,540.00,0.00,22.85,5,1.0
177824.328000,hsv,765,325.00,236.00,428.0,990.00,540.00,0.00,20.80,5,1.0
177824.390000,hsv,766,325.00,236.00,427.0,990.00,540.00,0.00,20.80,5,1.0
177824.437000,hsv,767,325.00,237.00,427.0,990.00,540.00,0.00,19.93,5,1.0
177824.484000,hsv,768,327.00,235.00,426.0,990.00,540.00,0.00,18.16,5,1.0
177824.531000,hsv,769,329.00,235.00,428.0,990.00,540.00,0.00,14.89,5,1.0
177824.593000,hsv,770,329.00,236.00,428.0,990.00,540.00,0.00,13.27,5,1.0
177824.640000,hsv,771,329.00,235.00,429.0,990.00,540.00,0.00,14.89,5,1.0
177824.687000,hsv,772,328.00,238.00,429.0,990.00,540.00,0.00,12.82,5,1.0
177824.734000,hsv,773,329.00,240.00,431.0,990.00,540.00,0.00,9.75,5,1.0
177824.781000,hsv,774,327.00,242.00,428.0,990.00,540.00,0.00,14.94,5,1.0
177824.828000,hsv,775,325.00,244.00,428.0,990.00,540.00,0.00,20.80,5,1.0
177824.875000,hsv,776,323.00,248.00,427.0,990.00,540.00,0.00,29.40,5,1.0
177824.921000,hsv,777,321.00,248.00,426.0,990.00,540.00,0.00,33.08,5,1.0
177824.968000,hsv,778,321.00,251.00,427.0,990.00,540.00,0.00,37.18,5,1.0
177825.031000,hsv,779,322.00,252.00,427.0,990.00,540.00,0.00,37.14,5,1.0
177825.078000,hsv,780,323.00,251.00,428.0,990.00,540.00,0.00,33.96,5,1.0
177825.109000,hsv,781,324.00,249.00,428.0,990.00,540.00,0.00,29.17,5,1.0
177825.156000,hsv,782,325.00,248.00,428.0,990.00,540.00,0.00,25.99,5,1.0
177825.203000,hsv,783,327.00,246.00,429.0,990.00,540.00,0.00,19.63,5,1.0
177825.265000,hsv,784,327.00,244.00,432.0,990.00,540.00,0.00,16.85,5,1.0
177825.312000,hsv,785,330.00,243.00,430.0,990.00,540.00,0.00,10.09,5,1.0
177825.375000,hsv,786,330.00,241.00,433.0,990.00,540.00,0.00,7.83,5,1.0
177825.421000,hsv,787,333.00,243.00,431.0,993.33,543.34,4.73,5.32,5,1.0
177825.468000,hsv,788,334.00,245.00,431.0,996.79,548.23,10.72,6.09,5,1.0
177825.515000,hsv,789,337.00,245.00,430.0,998.25,551.00,13.85,0.25,5,1.0
177825.562000,hsv,790,341.00,246.00,429.0,1000.04,555.53,18.73,7.49,5,1.0
177825.609000,hsv,791,345.00,246.00,427.0,1000.67,557.68,20.97,16.13,5,1.0
177825.656000,hsv,792,347.00,247.00,427.0,1001.20,559.90,23.25,19.99,5,1.0
177825.703000,hsv,793,349.00,249.00,428.0,1001.76,563.36,26.75,23.69,5,1.0
177825.750000,hsv,794,350.00,253.00,427.0,1002.09,569.42,32.83,25.41,5,1.0
177825.812000,hsv,795,351.00,254.00,426.0,1002.06,570.66,34.07,27.70,5,1.0
177825.859000,hsv,796,351.00,257.00,425.0,1001.68,575.11,38.54,28.24,5,1.0
177825.906000,hsv,797,353.00,259.00,425.0,1001.39,577.04,40.49,33.35,5,1.0
177825.953000,hsv,798,356.00,263.00,425.0,1000.41,581.61,45.16,41.84,5,1.0
177826.000000,hsv,799,357.00,265.00,424.0,999.85,583.57,47.21,45.21,5,1.0
177826.046000,hsv,800,359.00,269.00,418.0,998.74,586.86,50.68,52.35,5,1.0
177826.093000,hsv,801,358.00,272.00,417.0,997.39,590.14,54.22,52.84,5,1.0
177826.140000,hsv,802,359.00,276.00,417.0,995.82,593.40,57.84,58.81,5,1.0
177826.187000,hsv,803,359.00,277.00,416.0,995.12,594.70,59.32,59.88,5,1.0
177826.234000,hsv,804,357.00,279.00,417.0,993.61,597.26,62.29,58.25,5,1.0
177826.296000,hsv,805,357.00,285.00,415.0,990.61,601.67,67.62,65.86,5,1.0
177826.343000,hsv,806,356.00,288.00,415.0,988.70,604.12,70.74,68.27,5,1.0
177826.390000,hsv,807,356.00,292.00,415.0,986.09,607.11,74.70,74.19,5,1.0
177826.437000,hsv,808,356.00,294.00,414.0,985.54,607.69,75.50,77.27,5,1.0
177826.468000,hsv,809,355.00,298.00,411.0,982.66,610.55,79.56,82.10,5,1.0
177826.515000,hsv,810,354.00,300.00,410.0,980.83,612.21,82.03,83.92,5,1.0
177826.578000,hsv,811,349.00,302.00,409.0,976.92,615.37,87.06,80.30,5,1.0
177826.625000,hsv,812,346.00,304.00,409.0,973.43,617.85,91.35,80.05,5,1.0
177826.671000,hsv,813,343.00,308.00,409.0,969.73,620.16,95.71,84.09,5,1.0
177826.718000,hsv,814,341.00,310.00,408.0,966.63,621.88,99.25,85.84,5,1.0
177826.781000,hsv,815,337.00,313.00,408.0,962.58,623.86,103.76,87.95,5,1.0
177826.828000,hsv,816,335.00,315.00,407.0,960.07,624.95,106.50,90.32,5,1.0
177826.875000,hsv,817,333.00,315.00,408.0,957.49,625.96,109.27,88.67,5,1.0
177826.921000,hsv,818,330.00,317.00,408.0,953.96,627.19,113.01,90.67,5,1.0
177826.968000,hsv,819,328.00,318.00,408.0,952.15,627.75,114.90,91.48,5,1.0
177827.015000,hsv,820,323.00,318.00,409.0,946.59,629.20,120.65,88.63,5,1.0
177827.062000,hsv,821,320.00,318.00,409.0,943.74,629.79,123.56,87.24,5,1.0
177827.109000,hsv,822,314.00,318.00,409.0,936.89,630.81,130.48,85.24,5,1.0
177827.171000,hsv,823,311.00,319.00,409.0,933.89,631.08,133.50,86.87,5,1.0
177827.203000,hsv,824,306.00,319.00,411.0,927.77,631.33,139.62,86.42,5,1.0
177827.265000,hsv,825,304.00,318.00,410.0,925.71,631.32,141.68,84.19,5,1.0
177827.312000,hsv,826,300.00,316.00,413.0,920.49,631.10,146.91,80.09,5,1.0
177827.359000,hsv,827,298.00,316.00,413.0,918.39,630.93,149.02,80.46,5,1.0
177827.406000,hsv,828,293.00,314.00,415.0,912.02,630.12,155.44,77.44,5,1.0
177827.453000,hsv,829,290.00,313.00,414.0,907.75,629.34,159.78,76.44,5,1.0
177827.515000,hsv,830,288.00,311.00,412.0,904.54,628.62,163.07,73.02,5,1.0
177827.562000,hsv,831,285.00,304.00,417.0,899.17,627.18,168.63,59.58,5,1.0
177827.593000,hsv,832,283.00,300.00,417.0,893.82,625.41,174.26,52.44,5,1.0
177827.656000,hsv,833,280.00,294.00,419.0,887.43,622.87,181.14,42.38,5,1.0
177827.703000,hsv,834,279.00,291.00,418.0,884.27,621.42,184.62,37.19,5,1.0
177827.750000,hsv,835,275.00,283.00,423.0,872.87,615.13,197.65,25.82,5,1.0
177827.796000,hsv,836,273.00,277.00,420.0,864.88,609.58,207.37,17.32,5,1.0
177827.843000,hsv,837,270.00,268.00,423.0,851.79,597.94,224.92,6.63,5,1.0
177827.906000,hsv,838,270.00,265.00,426.0,849.16,595.14,228.76,2.00,5,1.0
177827.953000,hsv,839,271.00,257.00,426.0,840.93,585.03,241.79,11.13,5,1.0
177828.000000,hsv,840,271.00,253.00,426.0,835.73,577.30,251.12,16.17,5,1.0
177828.046000,hsv,841,271.00,247.00,427.0,829.19,565.37,264.73,22.70,5,1.0
177828.093000,hsv,842,272.00,244.00,426.0,826.89,560.33,270.26,27.55,5,1.0
177828.140000,hsv,843,276.00,235.00,425.0,819.75,538.82,292.96,42.46,5,1.0
177828.187000,hsv,844,277.00,233.00,427.0,818.52,533.15,298.77,45.61,5,1.0
177828.234000,hsv,845,279.00,230.00,428.0,817.09,524.45,307.58,51.13,5,1.0
177828.281000,hsv,846,284.00,224.00,425.0,815.95,501.92,330.16,63.09,5,1.0
177828.328000,hsv,847,286.00,219.00,425.0,817.89,481.85,350.34,66.51,5,1.0
177828.390000,hsv,848,289.00,214.00,426.0,823.16,460.12,372.73,70.41,5,1.0
177828.421000,hsv,849,293.00,213.00,423.0,826.45,450.89,382.52,78.13,5,1.0
177828.468000,hsv,850,298.00,209.00,425.0,838.25,426.94,409.25,84.24,5,1.0
177828.531000,hsv,851,300.00,206.00,423.0,847.83,412.72,426.40,84.20,5,1.0
177828.578000,hsv,852,303.00,200.00,423.0,866.56,391.74,454.56,80.25,5,1.0
177828.625000,hsv,853,305.00,197.00,426.0,877.40,382.27,468.96,78.13,5,1.0
177828.687000,hsv,854,311.00,193.00,425.0,901.81,365.81,498.44,78.25,5,1.0
177828.734000,hsv,855,315.00,191.00,424.0,916.98,358.22,515.40,78.27,5,1.0
177828.781000,hsv,856,318.00,190.00,426.0,927.60,353.90,526.87,78.71,5,1.0
177828.828000,hsv,857,327.00,190.00,418.0,961.49,344.81,562.01,83.92,5,1.0
177828.875000,hsv,858,332.00,190.00,416.0,981.34,342.45,582.01,85.24,5,1.0
177828.921000,hsv,859,339.00,189.00,417.0,1007.84,342.46,608.53,82.95,5,1.0
177828.968000,hsv,860,342.00,188.00,417.0,1020.22,343.68,620.96,80.04,5,1.0
177829.015000,hsv,861,349.00,190.00,419.0,1044.99,348.46,646.21,81.47,5,1.0
177829.062000,hsv,862,351.00,191.00,418.0,1053.20,350.75,654.74,82.40,5,1.0
177829.125000,hsv,863,356.00,196.00,414.0,1077.48,359.75,680.64,89.06,5,1.0
177829.156000,hsv,864,360.00,198.00,412.0,1091.27,366.46,695.99,89.17,5,1.0
177829.203000,hsv,865,366.00,202.00,413.0,1115.86,381.70,724.93,89.67,5,1.0
177829.265000,hsv,866,370.00,204.00,407.0,1128.38,391.37,740.76,87.73,5,1.0
177829.312000,hsv,867,378.00,205.00,408.0,1145.22,406.88,763.66,77.14,5,1.0
177829.359000,hsv,868,382.00,205.00,408.0,1151.57,413.62,772.92,70.57,5,1.0
177829.406000,hsv,869,390.00,205.00,408.0,1162.07,426.12,789.26,56.75,5,1.0
177829.453000,hsv,870,393.00,205.00,407.0,1164.92,429.86,793.95,51.38,5,1.0
177829.515000,hsv,871,396.00,206.00,405.0,1170.42,437.53,803.39,47.21,5,1.0
177829.562000,hsv,872,403.00,211.00,407.0,1181.73,455.73,824.83,39.81,5,1.0
177829.609000,hsv,873,406.00,213.00,406.0,1185.15,462.08,832.04,36.01,5,1.0
177829.656000,hsv,874,411.00,217.00,407.0,1192.41,477.38,848.98,29.72,5,1.0
177829.687000,hsv,875,412.00,219.00,407.0,1194.30,481.87,853.85,29.38,5,1.0
177829.750000,hsv,876,415.00,228.00,406.0,1202.39,505.05,878.42,29.73,5,1.0
177829.781000,hsv,877,417.00,233.00,407.0,1205.58,517.05,890.83,28.26,5,1.0
177829.859000,hsv,878,419.00,241.00,407.0,1209.80,539.20,913.39,27.22,5,1.0
177829.906000,hsv,879,421.00,244.00,406.0,1210.76,546.73,920.98,23.62,5,1.0
177829.953000,hsv,880,425.00,250.00,406.0,1212.00,561.93,936.23,15.76,5,1.0
177830.000000,hsv,881,426.00,253.00,405.0,1212.27,569.60,943.91,13.77,5,1.0
177830.046000,hsv,882,431.00,261.00,403.0,1211.99,587.63,961.94,2.27,5,1.0
177830.093000,hsv,883,432.00,265.00,402.0,1211.47,595.39,969.72,1.01,5,1.0
177830.140000,hsv,884,434.00,270.00,402.0,1210.41,605.76,980.15,6.33,5,1.0
177830.187000,hsv,885,440.00,279.00,396.0,1207.52,623.90,998.52,22.81,5,1.0
177830.250000,hsv,886,441.00,282.00,399.0,1206.45,629.07,1003.80,26.37,5,1.0
177830.296000,hsv,887,443.00,292.00,397.0,1201.85,647.08,1022.39,36.28,5,1.0
177830.328000,hsv,888,444.00,297.00,395.0,1199.48,654.74,1030.41,41.76,5,1.0
177830.375000,hsv,889,445.00,309.00,392.0,1191.97,674.92,1051.95,53.31,5,1.0
