t_sec,method,frame_idx,x_px,y_px,z_mm,dot_x_px,dot_y_px,dot_dist_px,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
262234.296000,hsv,88,1176.82,524.23,nan,990.00,540.00,133.55,1200.96,500.33,873.48,81.91,5,0.0
262234.343000,hsv,89,1183.94,524.46,698.0,990.69,540.61,138.21,1201.69,502.68,875.95,76.88,5,1.0
262234.359000,hsv,90,1128.74,512.73,nan,991.04,540.93,99.59,998.69,551.97,14.92,96.23,5,0.0
262234.390000,hsv,91,1043.60,501.47,nan,991.71,541.59,50.69,990.00,540.00,0.00,50.53,5,0.0
262234.421000,hsv,92,983.49,509.53,nan,992.37,542.27,35.91,990.00,540.00,0.00,32.89,5,0.0
262234.453000,hsv,93,991.90,514.08,nan,993.02,542.98,30.30,990.00,540.00,0.00,26.63,5,0.0
262234.500000,hsv,94,1062.76,526.30,nan,993.95,544.09,46.64,997.05,548.67,11.23,45.85,5,0.0
262234.531000,hsv,95,1121.95,546.71,nan,994.56,544.87,86.93,1001.41,561.04,24.41,81.32,5,0.0
262234.562000,hsv,96,1109.10,547.73,nan,995.15,545.67,76.71,1001.31,560.47,23.83,71.66,5,0.0
262234.609000,hsv,97,1036.81,535.45,nan,995.99,546.92,24.47,996.53,547.79,10.20,24.42,5,0.0
262234.625000,hsv,98,972.44,543.38,nan,996.26,547.35,27.22,990.00,540.00,0.00,20.95,5,0.0
262234.671000,hsv,99,979.29,552.15,nan,997.05,548.67,22.85,990.00,540.00,0.00,19.72,5,0.0
262234.703000,hsv,100,1054.69,555.97,nan,997.55,549.59,34.07,1001.41,561.04,24.41,30.03,5,0.0
262234.734000,hsv,101,1122.29,580.92,nan,998.02,550.52,89.05,1001.90,573.19,36.61,80.20,5,0.0
262234.765000,hsv,102,1106.63,580.42,nan,998.47,551.48,77.14,1001.83,573.83,37.25,68.46,5,0.0
262234.796000,hsv,103,1015.71,571.83,nan,998.90,552.46,19.58,1001.99,571.92,35.33,0.23,5,0.0
262234.828000,hsv,104,912.85,579.96,nan,999.31,553.46,79.23,921.54,631.17,145.86,51.30,5,0.0
262234.859000,hsv,105,880.76,603.16,nan,999.69,554.49,110.42,892.75,625.02,175.40,23.21,5,0.0
262234.890000,hsv,106,941.93,606.53,nan,1000.04,555.53,73.98,953.06,627.47,113.95,21.96,5,0.0
262234.937000,hsv,107,1035.21,630.88,nan,1000.53,557.13,75.43,987.68,605.33,72.31,38.44,5,0.0
262234.968000,hsv,108,1049.40,632.75,nan,1000.82,558.23,79.01,989.67,602.90,69.17,47.83,5,0.0
262235.000000,hsv,109,963.24,608.64,nan,1001.08,559.34,62.64,968.97,620.60,96.59,13.64,5,0.0
262235.046000,hsv,110,856.75,596.70,nan,1001.41,561.04,124.09,870.85,613.82,200.06,20.74,5,0.0
262235.078000,hsv,111,823.64,607.05,339.0,1001.60,562.19,150.70,859.12,604.89,214.81,2.56,5,1.0
262235.109000,hsv,112,887.84,604.81,nan,1001.76,563.36,104.46,899.17,627.18,168.63,23.35,5,0.0
262235.140000,hsv,113,985.43,627.87,nan,1001.89,564.54,67.31,972.70,618.33,92.21,11.47,5,0.0
262235.171000,hsv,114,1006.64,632.82,nan,1001.94,565.14,68.03,978.91,613.82,84.54,24.89,5,0.0
262235.203000,hsv,115,926.09,611.73,nan,1002.05,566.95,80.99,936.89,630.81,130.48,19.22,5,0.0
262235.234000,hsv,116,815.19,603.93,nan,1002.07,567.57,155.01,854.48,600.64,221.10,4.51,5,0.0
262235.281000,hsv,117,782.18,611.43,330.0,1002.09,569.42,180.41,847.44,593.21,231.34,27.66,5,1.0
262235.296000,hsv,118,850.73,606.48,nan,1002.08,570.04,129.27,872.87,615.13,197.65,10.08,5,0.0
262235.328000,hsv,119,952.96,618.29,nan,1002.03,571.29,66.68,957.49,625.96,109.27,8.16,5,0.0
262235.359000,hsv,120,1001.00,631.21,332.0,1001.95,572.56,59.72,977.59,614.86,86.22,20.99,5,1.0
262235.390000,hsv,121,947.44,612.41,nan,1001.83,573.83,64.15,955.74,626.60,111.13,15.09,5,0.0
262235.437000,hsv,122,851.19,592.25,nan,1001.60,575.75,124.30,864.88,609.58,207.37,21.97,5,0.0
262235.468000,hsv,123,801.18,596.36,330.0,1001.39,577.04,161.67,846.60,592.23,232.63,7.05,5,1.0
262235.500000,hsv,124,849.85,589.36,nan,1001.16,578.34,124.26,862.94,608.07,209.84,23.64,5,0.0
262235.531000,hsv,125,961.95,604.32,nan,1000.89,579.64,46.51,970.49,619.71,94.83,17.84,5,0.0
262235.562000,hsv,126,1040.94,629.63,nan,1000.58,580.95,52.68,988.70,604.12,70.74,40.93,5,0.0
262235.593000,hsv,127,1005.72,617.11,nan,1000.23,582.26,35.35,984.98,608.27,76.31,12.84,5,0.0
262235.625000,hsv,128,893.89,593.61,nan,999.85,583.57,89.99,901.32,627.79,166.40,35.38,5,0.0
