t_sec,method,frame_idx,x_px,y_px,z_mm,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
122853.500000,mp,895,335.98,240.41,439.0,335.53,240.78,0.94,0.58,5,1.0
122853.531000,mp,896,335.60,240.56,439.0,335.43,240.62,0.75,0.18,5,1.0
122853.562000,mp,897,335.39,240.99,438.0,335.63,240.94,1.13,0.25,5,1.0
122853.593000,mp,898,334.25,242.15,438.0,335.83,241.27,1.52,1.81,5,1.0
122853.625000,mp,899,333.80,243.75,438.0,336.46,242.49,2.89,2.95,5,1.0
122853.656000,mp,900,333.05,244.86,438.0,336.86,243.42,3.90,4.07,5,1.0
122853.687000,mp,901,332.70,246.90,437.0,337.58,245.83,6.42,5.00,5,1.0
122853.734000,mp,902,332.65,247.54,436.0,337.74,246.68,7.29,5.17,5,1.0
122853.765000,mp,903,332.22,248.40,437.0,337.89,247.78,8.39,5.71,5,1.0
122853.796000,mp,904,331.94,248.51,437.0,337.91,248.00,8.62,6.00,5,1.0
122853.828000,mp,905,331.92,248.95,437.0,337.96,248.68,9.30,6.05,5,1.0
122853.859000,mp,906,331.56,249.75,436.0,337.99,249.83,10.45,6.43,5,1.0
122853.890000,mp,907,330.89,250.60,435.0,337.93,251.24,11.86,7.06,5,1.0
122853.937000,mp,908,329.81,253.64,435.0,337.01,255.85,16.57,7.53,5,1.0
122853.953000,mp,909,329.23,256.95,433.0,335.08,260.22,21.36,6.71,5,1.0
122854.000000,mp,910,328.76,260.21,434.0,332.85,263.48,25.32,5.25,5,1.0
122854.031000,mp,911,327.61,263.33,432.0,330.22,266.28,29.16,3.94,5,1.0
122854.062000,mp,912,325.78,266.59,433.0,327.33,268.60,32.87,2.54,5,1.0
122854.093000,mp,913,323.82,268.58,434.0,324.60,270.27,36.07,1.86,5,1.0
122854.125000,mp,914,322.56,270.50,434.0,322.84,271.15,38.04,0.71,5,1.0
122854.156000,mp,915,320.86,271.64,437.0,320.98,271.92,40.05,0.31,5,1.0
122854.187000,mp,916,318.86,271.72,440.0,319.05,272.59,42.10,0.89,5,1.0
122854.234000,mp,917,316.12,271.72,445.0,316.35,273.28,44.88,1.58,5,1.0
122854.265000,mp,918,311.85,271.38,448.0,312.09,273.89,49.19,2.52,5,1.0
122854.296000,mp,919,307.66,270.23,452.0,307.26,273.92,54.02,3.71,5,1.0
122854.328000,mp,920,303.26,268.91,455.0,302.30,273.24,59.03,4.44,5,1.0
122854.359000,mp,921,299.41,267.13,459.0,297.70,271.97,63.82,5.13,5,1.0
122854.406000,mp,922,296.61,265.11,463.0,294.27,270.59,67.50,5.96,5,1.0
122854.437000,mp,923,294.53,261.76,468.0,290.56,268.64,71.70,7.94,5,1.0
122854.468000,mp,924,292.41,257.95,472.0,286.29,265.71,76.88,9.87,5,1.0
122854.500000,mp,925,291.41,252.70,477.0,282.01,261.83,82.66,13.11,5,1.0
122854.531000,mp,926,289.99,247.19,480.0,277.11,255.74,90.50,15.46,5,1.0
122854.562000,mp,927,289.71,240.84,483.0,272.84,247.69,99.62,18.20,5,1.0
122854.593000,mp,928,289.71,233.51,487.0,269.81,236.56,111.18,20.13,5,1.0
122854.625000,mp,929,289.97,226.00,488.0,269.55,223.93,123.85,20.53,5,1.0
122854.671000,mp,930,290.57,217.63,488.0,272.56,211.02,137.14,19.18,5,1.0
122854.703000,mp,931,292.70,210.22,488.0,277.65,200.68,148.69,17.82,5,1.0
122854.734000,mp,932,294.49,202.47,487.0,283.78,192.59,158.85,14.57,5,1.0
122854.765000,mp,933,297.27,194.91,483.0,290.48,186.27,168.07,10.99,5,1.0
122854.796000,mp,934,301.66,187.39,482.0,297.72,181.23,176.89,7.31,5,1.0
122854.828000,mp,935,305.90,181.01,479.5,304.60,177.71,184.63,3.55,5,1.0
122854.859000,mp,936,311.21,174.61,480.0,311.37,175.19,191.86,0.60,5,1.0
122854.890000,mp,937,317.52,168.22,473.0,318.51,173.43,199.22,5.30,5,1.0
122854.937000,mp,938,324.03,162.42,469.0,325.25,172.51,206.02,10.17,5,1.0
122854.968000,mp,939,330.85,157.44,468.0,330.76,172.28,211.54,14.84,5,1.0
122855.000000,mp,940,337.64,152.85,462.0,336.35,172.50,217.13,19.70,5,1.0
122855.031000,mp,941,344.04,148.89,456.0,340.56,172.97,221.37,24.33,5,1.0
122855.062000,mp,942,351.49,146.65,451.0,345.47,173.86,226.36,27.86,5,1.0
122855.093000,mp,943,357.61,145.64,446.0,349.67,174.90,230.69,30.32,5,1.0
122855.125000,mp,944,363.43,145.64,439.0,353.14,175.98,234.32,32.03,5,1.0
122855.156000,mp,945,368.60,146.34,433.0,356.57,177.24,237.98,33.16,5,1.0
122855.203000,mp,946,372.40,147.84,429.0,359.29,178.38,240.93,33.24,5,1.0
122855.234000,mp,947,375.42,150.22,425.0,361.31,179.31,243.15,32.33,5,1.0
122855.265000,mp,948,378.58,153.42,420.0,363.96,180.66,246.13,30.91,5,1.0
122855.296000,mp,949,381.51,157.14,416.0,366.57,182.12,249.12,29.10,5,1.0
122855.328000,mp,950,382.83,161.44,415.0,368.50,183.29,251.38,26.13,5,1.0
122855.359000,mp,951,383.57,165.66,411.0,370.41,184.53,253.65,23.01,5,1.0
122855.390000,mp,952,383.92,170.43,408.0,372.28,185.83,255.92,19.31,5,1.0
122855.437000,mp,953,383.92,175.61,407.0,374.72,187.66,258.98,15.16,5,1.0
122855.468000,mp,954,383.67,180.93,406.0,376.51,189.10,261.28,10.87,5,1.0
122855.500000,mp,955,382.88,187.01,405.0,378.84,191.12,264.36,5.77,5,1.0
122855.531000,mp,956,381.75,193.64,nan,381.65,193.80,268.24,0.19,5,0.0
122855.562000,mp,957,381.31,200.70,399.0,384.86,197.21,272.93,4.98,5,1.0
122855.593000,mp,958,381.13,207.99,395.0,388.84,202.11,279.24,9.70,5,1.0
122855.625000,mp,959,381.13,214.75,393.0,392.45,207.37,285.62,13.52,5,1.0
122855.671000,mp,960,382.33,221.54,390.0,396.39,214.42,293.70,15.76,5,1.0
122855.703000,mp,961,383.26,226.93,388.0,399.04,220.39,300.24,17.09,5,1.0
122855.734000,mp,962,384.29,232.90,386.0,401.70,228.22,308.51,18.03,5,1.0
122855.765000,mp,963,385.33,239.41,nan,403.56,236.39,316.89,18.48,5,0.0
122855.796000,mp,964,386.76,245.85,381.0,404.60,244.81,325.38,17.87,5,1.0
122855.828000,mp,965,388.24,252.81,379.0,404.79,253.41,333.98,16.56,5,1.0
122855.859000,mp,966,389.17,258.46,376.0,404.30,260.35,340.94,15.24,5,1.0
122855.906000,mp,967,389.54,263.57,375.0,403.40,266.42,347.08,14.16,5,1.0
122855.937000,mp,968,390.29,268.16,371.0,402.49,270.75,351.51,12.47,5,1.0
122855.968000,mp,969,392.26,273.12,368.0,401.11,275.91,356.85,9.28,5,1.0
122856.000000,mp,970,394.00,277.91,367.0,399.70,280.17,361.33,6.13,5,1.0
122856.031000,mp,971,396.04,282.65,365.0,398.42,283.54,364.94,2.53,5,1.0
122856.062000,mp,972,397.92,287.69,362.0,396.99,286.86,368.56,1.25,5,1.0
122856.093000,mp,973,399.43,292.45,362.0,395.42,290.15,372.20,4.62,5,1.0
122856.125000,mp,974,399.43,297.15,361.0,393.26,294.18,376.78,6.85,5,1.0
122856.171000,mp,975,398.74,303.52,361.0,390.89,298.13,381.38,9.53,5,1.0
122856.203000,mp,976,395.80,308.27,362.5,387.76,302.72,386.94,9.77,5,1.0
122856.234000,mp,977,391.23,313.88,363.0,383.73,307.87,393.48,9.62,5,1.0
122856.265000,mp,978,385.35,318.78,366.0,379.31,312.76,400.06,8.53,5,1.0
122856.296000,mp,979,378.39,323.09,367.0,373.81,317.99,407.66,6.86,5,1.0
122856.328000,mp,980,371.61,327.97,368.5,367.85,322.80,415.33,6.40,5,1.0
122856.359000,mp,981,364.17,332.16,369.0,361.45,327.15,423.06,5.69,5,1.0
122856.390000,mp,982,358.00,336.60,nan,354.67,331.01,430.87,6.51,5,0.0
122856.437000,mp,983,351.46,340.66,374.0,348.44,333.95,437.75,7.36,5,1.0
