t_sec,method,frame_idx,x_px,y_px,z_mm,dot_x_px,dot_y_px,dot_dist_px,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
259507.781000,hsv,181,1656.81,1517.02,330.0,898.10,626.85,1064.92,1074.29,807.35,1232.26,818.76,5,1.0
259507.812000,hsv,182,1657.94,1481.44,326.0,897.03,626.51,1036.72,1079.32,804.37,1226.41,788.51,5,1.0
259507.843000,hsv,183,1656.12,1404.43,324.0,894.89,625.79,975.23,1086.74,799.73,1217.66,722.47,5,1.0
259507.890000,hsv,184,1636.29,1221.40,316.0,891.69,624.62,829.09,1110.20,782.80,1188.72,565.54,5,1.0
259507.937000,hsv,185,1616.50,1126.73,310.0,888.49,623.33,755.89,1125.38,769.71,1168.67,484.13,5,1.0
259507.968000,hsv,186,1589.46,1036.09,304.0,886.38,622.40,684.80,1137.53,757.75,1151.62,405.27,5,1.0
259508.031000,hsv,187,1562.19,952.58,298.0,882.17,620.40,625.05,1152.42,740.85,1129.08,334.70,5,1.0
259508.062000,hsv,188,1503.18,836.70,289.0,880.08,619.32,533.59,1171.84,713.71,1095.69,231.01,5,1.0
259508.093000,hsv,189,1482.82,804.71,286.0,878.00,618.19,509.48,1177.50,704.25,1084.67,201.45,5,1.0
259508.140000,hsv,190,1466.19,789.93,285.0,874.91,616.39,496.07,1178.85,701.86,1081.93,183.33,5,1.0
259508.171000,hsv,191,1460.27,796.86,285.0,872.87,615.13,496.77,1177.50,704.25,1084.67,182.89,5,1.0
259508.203000,hsv,192,1465.24,819.82,289.0,870.85,613.82,511.41,1171.84,713.71,1095.69,197.94,5,1.0
259508.234000,hsv,193,1480.04,847.37,288.0,868.84,612.46,535.47,1165.77,722.97,1106.77,222.32,5,1.0
259508.281000,hsv,194,1493.28,879.14,287.0,865.87,610.32,562.48,1159.29,732.02,1117.90,248.81,5,1.0
259508.312000,hsv,195,1510.79,911.04,288.0,863.91,608.83,592.11,1154.18,738.66,1126.28,278.63,5,1.0
259508.343000,hsv,196,1525.68,935.74,290.0,861.97,607.29,616.97,1150.65,743.02,1131.89,302.85,5,1.0
259508.390000,hsv,197,1539.28,956.12,292.0,859.12,604.89,640.28,1148.84,745.17,1134.70,323.77,5,1.0
259508.421000,hsv,198,1566.71,989.77,291.0,857.24,603.23,678.63,1145.17,749.43,1140.33,361.37,5,1.0
259508.453000,hsv,199,1575.11,994.31,291.0,855.40,601.51,688.89,1145.17,749.43,1140.33,369.10,5,1.0
259508.484000,hsv,200,1573.82,990.00,nan,853.58,599.75,688.14,1145.17,749.43,1140.33,365.52,5,0.0
259508.515000,hsv,201,1571.34,978.52,293.5,851.79,597.94,682.65,1147.02,747.31,1137.51,356.60,5,1.0
259508.546000,hsv,202,1569.04,961.34,292.0,850.03,596.08,674.26,1150.65,743.02,1131.89,344.23,5,1.0
259508.593000,hsv,203,1568.15,944.22,293.0,847.44,593.21,668.28,1154.18,738.66,1126.28,332.96,5,1.0
259508.625000,hsv,204,1568.83,922.86,294.0,845.76,591.23,660.20,1159.29,732.02,1117.90,320.37,5,1.0
259508.687000,hsv,205,1562.49,898.44,294.0,843.31,588.18,647.70,1164.19,725.25,1109.55,302.22,5,1.0
259508.718000,hsv,206,1544.75,873.65,293.0,841.71,586.10,626.71,1167.32,720.67,1103.99,277.26,5,1.0
259508.750000,hsv,207,1529.81,850.37,290.0,840.16,583.96,608.61,1171.84,713.71,1095.69,255.20,5,1.0
259508.781000,hsv,208,1509.19,826.92,288.0,838.64,581.78,586.89,1174.72,709.00,1090.18,229.74,5,1.0
259508.828000,hsv,209,1487.09,804.84,291.0,836.44,578.44,566.12,1177.50,704.25,1084.67,204.30,5,1.0
259508.859000,hsv,210,1460.58,786.90,287.0,835.02,576.15,542.98,1178.85,701.86,1081.93,178.19,5,1.0
259508.890000,hsv,211,1431.19,770.29,286.0,833.65,573.83,518.41,1180.17,699.46,1079.19,150.88,5,1.0
259508.937000,hsv,212,1369.78,729.86,284.0,831.67,570.26,463.98,1185.21,689.75,1068.25,91.40,5,1.0
259508.968000,hsv,213,1337.67,708.89,281.0,830.41,567.84,436.28,1188.71,682.37,1060.08,60.65,5,1.0
259509.015000,hsv,214,1301.38,684.94,281.0,828.60,564.13,405.84,1191.97,674.92,1051.95,26.07,5,1.0
259509.062000,hsv,215,1269.36,661.12,654.0,826.89,560.33,378.78,1196.86,662.36,1038.46,5.00,5,1.0
259509.093000,hsv,216,1235.83,640.11,281.0,825.82,557.76,350.85,1201.09,649.64,1025.06,35.52,5,1.0
259509.140000,hsv,217,1164.23,606.48,279.0,824.30,553.83,293.63,1207.00,626.49,1001.16,95.93,5,1.0
259509.171000,hsv,218,1124.64,596.67,278.0,823.36,551.17,264.07,1001.03,578.99,42.48,84.33,5,1.0
259509.218000,hsv,219,1080.65,591.00,669.0,822.03,547.12,232.63,1000.89,579.64,43.14,50.88,5,1.0
259509.250000,hsv,220,1043.95,579.85,662.0,821.22,544.39,204.84,1001.50,576.40,39.84,21.74,5,1.0
259509.281000,hsv,221,1018.78,564.80,654.0,820.46,541.62,185.09,1001.94,565.14,28.55,2.17,5,1.0
259509.312000,hsv,222,992.01,555.40,288.0,819.75,538.82,165.08,996.53,547.79,10.20,14.66,5,1.0
259509.343000,hsv,223,966.56,548.89,654.0,819.11,536.00,146.39,990.00,540.00,0.00,26.61,5,1.0
259509.390000,hsv,224,946.77,543.99,655.0,818.24,531.71,132.41,990.00,540.00,0.00,40.12,5,1.0
259509.437000,hsv,225,929.55,547.72,281.0,817.51,527.37,121.37,990.00,540.00,0.00,53.40,5,1.0
259509.484000,hsv,226,922.48,546.07,278.0,816.91,522.98,117.25,990.00,540.00,0.00,58.46,5,1.0
259509.531000,hsv,227,905.22,551.22,664.0,816.45,518.54,107.55,990.00,540.00,0.00,71.97,5,1.0
259509.562000,hsv,228,893.83,550.86,276.0,816.32,517.05,99.94,865.87,610.32,206.15,74.27,5,1.0
259509.593000,hsv,229,882.44,550.49,281.0,816.12,514.06,93.13,852.68,598.85,223.64,68.95,5,1.0
259509.625000,hsv,230,869.58,551.51,280.0,815.98,511.04,86.28,844.94,590.23,235.23,61.09,5,1.0
259509.656000,hsv,231,858.33,546.88,275.0,815.91,508.02,78.18,835.02,576.15,252.46,56.84,5,1.0
259509.687000,hsv,232,844.50,533.61,691.0,815.89,504.98,64.22,823.36,551.17,280.08,53.01,5,1.0
259509.734000,hsv,233,826.13,528.75,263.0,816.00,500.39,52.01,819.75,538.82,292.96,41.10,5,1.0
259509.765000,hsv,234,817.95,517.09,264.0,816.15,497.32,42.23,816.74,521.50,310.55,36.99,5,1.0
259509.796000,hsv,235,809.64,509.70,263.0,816.36,494.24,34.52,815.98,511.04,321.04,31.28,5,1.0
259509.828000,hsv,236,804.08,505.25,266.0,816.64,491.15,29.94,815.89,504.98,327.10,27.17,5,1.0
259509.859000,hsv,237,797.14,499.33,266.0,816.99,488.06,23.72,816.06,498.86,333.23,21.80,5,1.0
259509.890000,hsv,238,794.48,493.55,266.0,817.41,484.95,20.36,816.64,491.15,340.95,19.36,5,1.0
259509.921000,hsv,239,794.57,490.70,266.0,817.89,481.85,20.09,816.99,488.06,344.07,19.12,5,1.0
259509.953000,hsv,240,798.97,486.57,264.0,818.44,478.74,22.22,817.64,483.40,348.77,21.82,5,1.0
259509.984000,hsv,241,807.70,481.14,264.0,819.05,475.63,27.28,819.05,475.63,356.67,27.28,5,1.0
259510.031000,hsv,242,813.35,482.75,263.0,820.11,470.97,32.14,818.74,477.19,355.08,31.76,5,1.0
259510.062000,hsv,243,820.78,473.01,265.0,820.89,467.86,35.07,822.20,463.21,369.49,34.79,5,1.0
259510.093000,hsv,244,826.66,467.50,264.0,821.75,464.76,38.34,824.73,455.49,377.61,37.25,5,1.0
259510.125000,hsv,245,831.11,461.94,265.0,822.67,461.66,40.66,828.33,446.31,387.47,38.33,5,1.0
259510.156000,hsv,246,835.51,457.80,265.0,823.67,458.57,42.98,831.07,440.27,394.11,39.65,5,1.0
259510.187000,hsv,247,836.85,460.70,266.0,824.73,455.49,43.22,829.67,443.28,390.78,41.77,5,1.0
259510.250000,hsv,248,836.98,456.43,265.0,827.06,449.36,41.29,831.80,438.77,395.78,40.04,5,1.0
259510.281000,hsv,249,837.12,452.15,265.0,828.33,446.31,39.94,834.09,434.29,400.81,38.18,5,1.0
259510.328000,hsv,250,834.32,450.64,263.0,830.36,441.77,36.47,834.09,434.29,400.81,35.62,5,1.0
259510.359000,hsv,251,832.94,449.17,262.0,831.80,438.77,34.51,834.89,432.81,402.49,34.01,5,1.0
259510.390000,hsv,252,827.15,451.84,263.0,833.31,435.78,31.46,832.55,437.27,397.45,31.40,5,1.0
259510.437000,hsv,253,823.06,446.01,261.0,834.89,432.81,26.01,834.09,434.29,400.81,26.00,5,1.0
259510.468000,hsv,254,811.81,441.38,261.0,836.54,429.86,16.86,834.09,434.29,400.81,16.38,5,1.0
259510.500000,hsv,255,803.22,442.53,261.0,838.25,426.94,16.14,832.55,437.27,397.45,11.18,5,1.0
259510.531000,hsv,256,800.65,433.90,263.0,840.03,424.04,9.87,835.70,431.33,404.17,5.43,5,1.0
259510.578000,hsv,257,796.56,428.07,265.0,842.83,419.74,9.93,837.38,428.40,407.56,0.33,5,1.0
259510.609000,hsv,258,792.42,423.66,266.0,844.78,416.91,12.45,838.25,426.94,409.25,5.12,5,1.0
259510.640000,hsv,259,789.76,417.87,265.0,846.80,414.11,14.96,840.95,422.60,414.36,9.84,5,1.0
259510.671000,hsv,260,785.62,413.47,267.0,848.88,411.34,19.78,841.88,421.17,416.07,14.82,5,1.0
259510.703000,hsv,261,784.34,409.15,265.0,851.03,408.61,22.78,842.83,419.74,417.78,18.02,5,1.0
259510.734000,hsv,262,784.29,410.58,264.0,853.24,405.91,25.46,842.83,419.74,417.78,17.25,5,1.0
259510.765000,hsv,263,787.50,399.28,266.0,855.52,403.24,25.21,847.83,412.72,426.40,21.84,5,1.0
259510.796000,hsv,264,788.88,400.75,266.0,857.86,400.62,26.20,847.83,412.72,426.40,20.12,5,1.0
259510.828000,hsv,265,790.66,389.40,266.0,860.27,398.03,28.60,853.24,405.91,435.11,26.12,5,1.0
259510.875000,hsv,266,792.27,383.75,266.0,863.99,394.22,31.58,855.52,403.24,438.61,28.88,5,1.0
259510.906000,hsv,267,796.72,378.20,268.0,866.56,391.74,32.02,859.06,399.32,443.90,30.15,5,1.0
259510.953000,hsv,268,802.51,375.53,267.0,870.51,388.10,31.27,862.74,395.48,449.21,28.86,5,1.0
259510.984000,hsv,269,809.80,370.06,268.0,873.22,385.73,30.25,866.56,391.74,454.56,28.96,5,1.0
259511.015000,hsv,270,817.01,367.44,268.0,876.00,383.41,28.19,870.51,388.10,459.93,27.24,5,1.0
259511.046000,hsv,271,822.80,364.78,267.0,878.83,381.14,27.20,874.60,384.56,465.34,26.42,5,1.0
259511.078000,hsv,272,828.58,362.11,266.0,881.71,378.92,26.34,877.40,382.27,468.96,25.72,5,1.0
259511.109000,hsv,273,834.32,360.87,268.0,884.66,376.75,24.70,880.26,380.02,472.60,24.04,5,1.0
259511.140000,hsv,274,841.53,358.25,266.0,887.66,374.63,23.26,884.66,376.75,478.08,22.91,5,1.0
259511.171000,hsv,275,848.69,357.05,266.0,890.71,372.57,21.03,887.66,374.63,481.75,20.81,5,1.0
259511.203000,hsv,276,858.70,355.94,268.0,893.82,370.57,17.60,893.82,370.57,489.13,17.60,5,1.0
259511.234000,hsv,277,868.76,353.41,266.0,896.98,368.62,16.14,900.19,366.73,496.57,15.87,5,1.0
259511.281000,hsv,278,874.54,350.75,268.0,901.81,365.81,16.18,903.45,364.91,500.31,16.04,5,1.0
259511.312000,hsv,279,880.33,348.08,269.0,903.45,364.91,17.13,908.44,362.28,505.94,16.39,5,1.0
259511.343000,hsv,280,887.49,346.88,268.0,906.76,363.14,16.30,911.82,360.61,509.72,15.06,5,1.0
259511.375000,hsv,281,894.65,345.69,266.0,910.12,361.44,15.77,916.98,358.22,515.40,13.89,5,1.0
259511.406000,hsv,282,904.62,346.00,266.0,913.53,359.80,14.65,922.24,355.98,521.12,10.67,5,1.0
259511.437000,hsv,283,913.20,344.85,263.0,916.98,358.22,15.54,927.60,353.90,526.87,9.44,5,1.0
259511.484000,hsv,284,921.79,343.70,685.0,922.24,355.98,15.29,934.88,351.37,534.58,8.44,5,1.0
259511.531000,hsv,285,929.00,341.08,263.0,927.60,353.90,15.75,938.58,350.21,538.46,9.31,5,1.0
259511.578000,hsv,286,944.75,338.73,262.0,933.04,351.97,20.40,949.89,347.16,550.17,8.54,5,1.0
259511.593000,hsv,287,950.49,337.49,264.0,934.88,351.37,22.72,953.72,346.30,554.10,8.86,5,1.0
259511.625000,hsv,288,956.18,337.67,264.0,938.58,350.21,22.39,959.53,345.15,560.02,7.86,5,1.0
259511.656000,hsv,289,959.03,337.76,696.0,942.31,349.12,20.41,961.49,344.81,562.01,7.39,5,1.0
259511.687000,hsv,290,960.45,337.80,695.0,946.08,348.10,17.59,961.49,344.81,562.01,7.09,5,1.0
259511.734000,hsv,291,961.88,337.85,691.0,951.80,346.72,13.08,963.44,344.48,563.99,6.94,5,1.0
259511.781000,hsv,292,963.30,337.89,695.0,957.59,345.51,9.05,963.44,344.48,563.99,6.66,5,1.0
259511.812000,hsv,293,961.74,342.12,692.0,961.49,344.81,2.69,961.49,344.81,562.01,2.69,5,1.0
259511.859000,hsv,294,963.30,337.89,696.0,967.38,343.89,7.75,963.44,344.48,563.99,6.66,5,1.0
259511.906000,hsv,295,967.34,345.15,694.0,973.33,343.15,8.07,965.41,344.17,565.98,0.98,5,1.0
259511.937000,hsv,296,970.19,345.24,698.0,977.32,342.76,9.99,967.38,343.89,567.97,1.38,5,1.0
259511.968000,hsv,297,975.84,346.84,698.0,981.34,342.45,10.43,971.34,343.38,571.96,3.51,5,1.0
259512.000000,hsv,298,981.53,347.02,702.0,985.38,342.22,10.40,975.32,342.94,575.97,4.16,5,1.0
259512.031000,hsv,299,990.21,343.03,702.0,989.43,342.08,6.84,983.36,342.33,584.03,0.99,5,1.0
