t_sec,method,frame_idx,x_px,y_px,z_mm,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
177935.703000,hsv,110,339.00,241.00,412.0,995.99,546.92,9.19,8.22,5,1.0
177935.765000,hsv,111,340.00,241.00,413.0,996.26,547.35,9.69,10.12,5,1.0
177935.796000,hsv,112,342.00,244.00,411.0,999.11,552.96,15.99,11.12,5,1.0
177935.859000,hsv,113,341.00,245.00,410.0,999.50,553.97,17.08,8.21,5,1.0
177935.906000,hsv,114,342.00,243.00,409.0,998.47,551.48,14.38,12.00,5,1.0
177935.953000,hsv,115,341.00,244.00,408.0,998.90,552.46,15.45,9.04,5,1.0
177936.000000,hsv,116,341.00,244.00,410.0,998.90,552.46,15.45,9.04,5,1.0
177936.046000,hsv,117,342.00,245.00,410.0,999.69,554.49,17.63,10.33,5,1.0
177936.093000,hsv,118,342.00,247.00,412.0,1000.82,558.23,21.53,9.03,5,1.0
177936.140000,hsv,119,343.00,248.00,412.0,1001.20,559.90,23.25,10.72,5,1.0
177936.187000,hsv,120,342.00,250.00,412.0,1001.76,563.36,26.75,7.79,5,1.0
177936.234000,hsv,121,342.00,249.00,413.0,1001.51,561.61,24.99,8.10,5,1.0
177936.296000,hsv,122,339.00,251.00,413.0,1001.89,564.54,27.95,0.89,5,1.0
177936.328000,hsv,123,338.00,252.00,415.0,1002.05,566.95,30.36,1.55,5,1.0
177936.390000,hsv,124,338.00,255.00,412.0,1001.83,573.83,37.25,1.34,5,1.0
177936.437000,hsv,125,339.00,255.00,411.0,1001.83,573.83,37.25,0.92,5,1.0
177936.484000,hsv,126,340.00,255.00,416.0,1001.90,573.19,36.61,3.15,5,1.0
177936.531000,hsv,127,339.00,258.00,419.0,1000.74,580.30,43.81,2.02,5,1.0
177936.593000,hsv,128,339.00,259.00,418.0,1000.23,582.26,45.84,2.56,5,1.0
177936.640000,hsv,129,337.00,261.00,415.0,998.49,587.52,51.38,0.36,5,1.0
177936.687000,hsv,130,337.00,262.00,414.0,997.68,589.49,53.51,0.57,5,1.0
177936.734000,hsv,131,336.00,263.00,413.0,996.48,592.10,56.39,0.59,5,1.0
177936.781000,hsv,132,334.00,263.00,413.0,995.47,594.05,58.58,4.59,5,1.0
177936.828000,hsv,133,334.00,263.00,412.0,995.47,594.05,58.58,4.59,5,1.0
177936.875000,hsv,134,334.00,263.00,415.0,995.47,594.05,58.58,4.59,5,1.0
177936.921000,hsv,135,331.00,265.00,414.0,991.07,601.05,66.85,7.94,5,1.0
177936.968000,hsv,136,331.00,266.00,417.0,990.15,602.29,68.40,6.59,5,1.0
177937.031000,hsv,137,330.00,267.00,418.0,987.68,605.33,72.31,6.91,5,1.0
177937.062000,hsv,138,328.00,265.00,413.0,988.19,604.73,71.52,13.26,5,1.0
177937.109000,hsv,139,328.00,266.00,415.0,986.63,606.52,73.90,11.78,5,1.0
177937.171000,hsv,140,325.00,265.00,421.0,983.84,609.42,77.93,18.22,5,1.0
177937.203000,hsv,141,324.00,266.00,417.0,980.83,612.21,82.03,18.10,5,1.0
177937.265000,hsv,142,327.00,268.00,419.0,982.66,610.55,79.56,10.24,5,1.0
177937.312000,hsv,143,328.00,266.00,412.0,986.63,606.52,73.90,11.78,5,1.0
177937.359000,hsv,144,329.00,269.00,417.0,983.84,609.42,77.93,5.50,5,1.0
177937.421000,hsv,145,329.00,270.00,418.0,982.66,610.55,79.56,3.89,5,1.0
177937.468000,hsv,146,329.00,270.00,421.0,982.66,610.55,79.56,3.89,5,1.0
177937.515000,hsv,147,329.00,271.00,420.0,981.45,611.66,81.21,2.25,5,1.0
177937.562000,hsv,148,330.00,271.00,419.0,983.26,609.99,78.74,0.79,5,1.0
177937.609000,hsv,149,331.00,269.00,420.0,986.63,606.52,73.90,2.27,5,1.0
