t_sec,method,frame_idx,x_px,y_px,z_mm,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
84929.203000,mp,391,184.92,233.57,388.0,1355.64,525.60,2647.48,9.61,5,1.0
84929.250000,mp,392,184.92,234.21,388.0,1356.06,529.55,2651.45,9.54,5,1.0
84929.296000,mp,393,186.82,234.38,388.0,1356.06,529.55,2651.45,4.13,5,1.0
84929.328000,mp,394,186.82,234.21,388.0,1355.64,525.60,2647.48,4.14,5,1.0
84929.375000,mp,395,185.21,233.24,388.0,1355.64,525.60,2647.48,8.77,5,1.0
84929.421000,mp,396,183.36,231.76,387.0,1355.17,521.66,2643.51,14.76,5,1.0
84929.453000,mp,397,183.17,233.24,388.0,1355.64,525.60,2647.48,14.88,5,1.0
84929.500000,mp,398,182.29,231.76,387.0,1355.17,521.66,2643.51,17.96,5,1.0
84929.546000,mp,399,182.29,234.19,388.0,1356.06,529.55,2651.45,17.27,5,1.0
84929.578000,mp,400,182.38,235.02,388.0,1356.06,529.55,2651.45,16.82,5,1.0
84929.609000,mp,401,182.68,235.02,389.0,1356.06,529.55,2651.45,15.92,5,1.0
84929.656000,mp,402,183.23,236.37,389.0,1356.45,533.51,2655.43,13.95,5,1.0
84929.703000,mp,403,184.54,237.03,390.0,1356.45,533.51,2655.43,9.94,5,1.0
84929.750000,mp,404,183.23,237.03,389.0,1356.45,533.51,2655.43,13.85,5,1.0
84929.781000,mp,405,184.54,236.35,390.0,1356.45,533.51,2655.43,10.08,5,1.0
84929.828000,mp,406,182.99,235.73,389.0,1356.45,533.51,2655.43,14.91,5,1.0
84929.859000,mp,407,182.71,235.73,389.0,1356.45,533.51,2655.43,15.72,5,1.0
84929.906000,mp,408,182.71,236.92,390.0,1356.45,533.51,2655.43,15.42,5,1.0
84929.937000,mp,409,183.11,237.68,390.0,1356.79,537.47,2659.41,14.15,5,1.0
84929.984000,mp,410,183.42,239.73,390.0,1357.10,541.44,2663.39,12.80,5,1.0
84930.015000,mp,411,183.42,239.73,389.0,1357.10,541.44,2663.39,12.80,5,1.0
84930.062000,mp,412,183.37,240.55,390.0,1357.10,541.44,2663.39,12.79,5,1.0
84930.109000,mp,413,183.37,241.56,389.0,1357.10,541.44,2663.39,12.96,5,1.0
84930.140000,mp,414,185.24,241.56,390.0,1357.10,541.44,2663.39,7.49,5,1.0
84930.187000,mp,415,185.74,241.12,391.0,1357.10,541.44,2663.39,5.79,5,1.0
84930.218000,mp,416,185.74,240.92,391.0,1357.10,541.44,2663.39,5.72,5,1.0
84930.265000,mp,417,185.40,240.40,390.0,1357.10,541.44,2663.39,6.73,5,1.0
84930.312000,mp,418,185.40,240.92,390.0,1357.10,541.44,2663.39,6.74,5,1.0
84930.359000,mp,419,185.43,240.40,392.0,1357.10,541.44,2663.39,6.62,5,1.0
84930.406000,mp,420,185.84,240.83,391.0,1357.10,541.44,2663.39,5.40,5,1.0
84930.453000,mp,421,186.41,239.89,392.0,1357.10,541.44,2663.39,4.04,5,1.0
84930.515000,mp,422,188.71,240.46,392.0,1357.10,541.44,2663.39,3.24,5,1.0
