t_sec,method,frame_idx,x_px,y_px,z_mm,x_spiral_px,y_spiral_px,s_spiral_px,err_px,depth_window,valid_depth_fraction
167193.437000,hsv,55,338.00,237.00,362.0,991.71,541.59,2.33,12.11,5,1.0
167193.484000,hsv,56,338.00,238.00,362.0,992.70,542.62,3.76,10.57,5,1.0
167193.531000,hsv,57,342.00,237.00,nan,994.56,544.87,6.68,18.93,5,0.0
167193.578000,hsv,58,342.00,237.00,nan,994.56,544.87,6.68,18.93,5,0.0
167193.625000,hsv,59,342.00,239.00,361.0,995.71,546.50,8.68,16.33,5,1.0
167193.671000,hsv,60,340.00,239.00,362.0,994.85,545.27,7.18,12.63,5,1.0
167193.718000,hsv,61,340.00,240.00,362.0,995.71,546.50,8.68,11.33,5,1.0
167193.765000,hsv,62,342.00,239.00,364.0,995.71,546.50,8.68,16.33,5,1.0
167193.828000,hsv,63,344.00,239.00,nan,996.79,548.23,10.72,20.15,5,0.0
167193.875000,hsv,64,348.00,239.00,nan,997.79,550.05,12.80,28.06,5,0.0
167193.921000,hsv,65,358.00,240.00,363.0,999.87,555.01,18.18,48.04,5,1.0
167193.968000,hsv,66,378.00,239.00,369.0,1000.95,558.78,22.10,91.99,5,1.0
167194.015000,hsv,67,386.00,240.00,nan,1205.58,517.05,890.83,99.76,5,0.0
167194.062000,hsv,68,404.00,242.00,379.0,1209.03,534.22,908.35,60.91,5,1.0
167194.125000,hsv,69,411.00,242.00,384.0,1209.43,536.71,910.87,45.35,5,1.0
167194.171000,hsv,70,426.00,241.00,393.5,1210.14,541.70,915.92,11.66,5,1.0
167194.218000,hsv,71,436.00,240.00,393.0,1210.14,541.70,915.92,10.99,5,1.0
167194.265000,hsv,72,453.00,239.00,393.0,1210.46,544.21,918.44,49.21,5,1.0
167194.312000,hsv,73,461.00,239.00,393.0,1210.76,546.73,920.98,67.09,5,1.0
167194.359000,hsv,74,479.00,237.00,400.0,1210.76,546.73,920.98,107.84,5,1.0
167194.421000,hsv,75,487.00,235.00,402.0,1427.70,518.30,3164.51,92.54,5,1.0
167194.468000,hsv,76,491.00,236.00,403.0,1428.24,522.96,3169.20,83.88,5,1.0
167194.515000,hsv,77,495.00,235.00,405.0,1427.70,518.30,3164.51,74.68,5,1.0
167194.562000,hsv,78,495.00,235.00,406.0,1427.70,518.30,3164.51,74.68,5,1.0
167194.609000,hsv,79,492.00,234.00,406.0,1427.70,518.30,3164.51,81.11,5,1.0
167194.656000,hsv,80,488.00,233.00,407.0,1427.11,513.64,3159.81,89.74,5,1.0
167194.703000,hsv,81,492.00,233.00,407.0,1427.11,513.64,3159.81,80.81,5,1.0
167194.750000,hsv,82,495.00,233.00,407.0,1427.11,513.64,3159.81,74.12,5,1.0
167194.796000,hsv,83,500.00,233.00,407.0,1427.70,518.30,3164.51,62.98,5,1.0
167194.859000,hsv,84,503.00,233.00,408.0,1427.70,518.30,3164.51,56.26,5,1.0
167194.890000,hsv,85,512.00,238.00,416.0,1429.19,532.32,3178.61,37.32,5,1.0
167194.953000,hsv,86,519.00,240.00,417.0,1429.59,537.01,3183.31,22.04,5,1.0
167194.984000,hsv,87,522.00,238.00,419.0,1429.19,532.32,3178.61,15.03,5,1.0
167195.031000,hsv,88,525.00,235.00,417.0,1428.74,527.64,3173.90,7.57,5,1.0
167195.093000,hsv,89,524.00,234.00,416.0,1428.74,527.64,3173.90,9.80,5,1.0
167195.140000,hsv,90,523.00,233.00,415.0,1428.24,522.96,3169.20,11.56,5,1.0
167195.187000,hsv,91,526.00,234.00,413.0,1428.74,527.64,3173.90,5.36,5,1.0
167195.250000,hsv,92,533.00,236.00,417.0,1429.19,532.32,3178.61,10.15,5,1.0
167195.296000,hsv,93,537.00,238.00,419.0,1429.59,537.01,3183.31,18.72,5,1.0
167195.343000,hsv,94,537.00,239.00,419.0,1429.59,537.01,3183.31,18.67,5,1.0
167195.390000,hsv,95,535.00,238.00,419.0,1429.59,537.01,3183.31,14.24,5,1.0
167195.437000,hsv,96,533.00,237.00,416.0,1429.19,532.32,3178.61,10.11,5,1.0
167195.484000,hsv,97,532.00,237.00,417.0,1429.19,532.32,3178.61,7.87,5,1.0
167195.531000,hsv,98,531.00,236.00,416.0,1429.19,532.32,3178.61,5.72,5,1.0
167195.578000,hsv,99,531.00,236.00,416.0,1429.19,532.32,3178.61,5.72,5,1.0
167195.625000,hsv,100,531.00,237.00,416.0,1429.19,532.32,3178.61,5.64,5,1.0
167195.671000,hsv,101,531.00,237.00,416.0,1429.19,532.32,3178.61,5.64,5,1.0
167195.718000,hsv,102,531.00,236.00,416.0,1429.19,532.32,3178.61,5.72,5,1.0
167195.781000,hsv,103,530.00,235.00,415.0,1428.74,527.64,3173.90,3.92,5,1.0
167195.812000,hsv,104,529.00,234.00,416.0,1428.74,527.64,3173.90,1.89,5,1.0
167195.875000,hsv,105,531.00,235.00,414.0,1428.74,527.64,3173.90,6.12,5,1.0
167195.921000,hsv,106,531.00,234.00,416.0,1428.74,527.64,3173.90,6.12,5,1.0
